candidate,objective,selection_split,holdout_used_for_selection,adapt_threshold,adapt_accuracy,adapt_balanced_accuracy,adapt_f1,adapt_tn,adapt_fp,adapt_fn,adapt_tp,adapt_sensitivity_high,adapt_specificity_low,adapt_auc,holdout_threshold,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_sensitivity_high,holdout_specificity_low,holdout_auc
single__08_bgnorm085_whole_crop_64style__final_prob_high,high_sens85,third_adapt72_only,0,0.3499999999999999,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6461038961038962,0.3499999999999999,0.4188034188034188,0.5788131041890441,0.31313131313131315,67,129,7,31,0.8157894736842105,0.34183673469387754,0.6632653061224489
median_top3_by_adapt_auc,high_sens85,third_adapt72_only,0,0.3499999999999999,0.6666666666666666,0.6168831168831169,0.7551020408163265,11,17,7,37,0.8409090909090909,0.39285714285714285,0.6461038961038962,0.3499999999999999,0.4188034188034188,0.5788131041890441,0.31313131313131315,67,129,7,31,0.8157894736842105,0.34183673469387754,0.6632653061224489
median_top5_by_adapt_auc,accuracy,third_adapt72_only,0,0.3549999999999999,0.6527777777777778,0.625,0.7252747252747253,14,14,11,33,0.75,0.5,0.6371753246753248,0.3549999999999999,0.5427350427350427,0.5785445757250268,0.3096774193548387,103,93,14,24,0.631578947368421,0.5255102040816326,0.6924006444683136
median_top5_by_adapt_auc,high_sens75,third_adapt72_only,0,0.3549999999999999,0.6527777777777778,0.625,0.7252747252747253,14,14,11,33,0.75,0.5,0.6371753246753248,0.3549999999999999,0.5427350427350427,0.5785445757250268,0.3096774193548387,103,93,14,24,0.631578947368421,0.5255102040816326,0.6924006444683136
meta__logreg_plain_c0.03,high_sens75,third_adapt72_only,0,0.5549999999999999,0.7222222222222222,0.7467532467532467,0.7368421052631579,24,4,16,28,0.6363636363636364,0.8571428571428571,0.7946428571428571,0.5549999999999999,0.6452991452991453,0.5761278195488722,0.3025210084033613,133,63,20,18,0.47368421052631576,0.6785714285714286,0.6099624060150377
meta__logreg_plain_c0.03,high_sens85,third_adapt72_only,0,0.5549999999999999,0.7222222222222222,0.7467532467532467,0.7368421052631579,24,4,16,28,0.6363636363636364,0.8571428571428571,0.7946428571428571,0.5549999999999999,0.6452991452991453,0.5761278195488722,0.3025210084033613,133,63,20,18,0.47368421052631576,0.6785714285714286,0.6099624060150377
single__03_crop_64style__base_prob_high,accuracy,third_adapt72_only,0,0.26999999999999996,0.6111111111111112,0.525974025974026,0.7407407407407407,4,24,4,40,0.9090909090909091,0.14285714285714285,0.5369318181818181,0.26999999999999996,0.37606837606837606,0.574516648764769,0.3113207547169811,55,141,5,33,0.868421052631579,0.28061224489795916,0.7125402792696025
single__03_crop_64style__base_prob_high,high_sens75,third_adapt72_only,0,0.26999999999999996,0.6111111111111112,0.525974025974026,0.7407407407407407,4,24,4,40,0.9090909090909091,0.14285714285714285,0.5369318181818181,0.26999999999999996,0.37606837606837606,0.574516648764769,0.3113207547169811,55,141,5,33,0.868421052631579,0.28061224489795916,0.7125402792696025
single__03_crop_64style__base_prob_high,high_sens85,third_adapt72_only,0,0.26999999999999996,0.6111111111111112,0.525974025974026,0.7407407407407407,4,24,4,40,0.9090909090909091,0.14285714285714285,0.5369318181818181,0.26999999999999996,0.37606837606837606,0.574516648764769,0.3113207547169811,55,141,5,33,0.868421052631579,0.28061224489795916,0.7125402792696025
single__03_crop_64style__final_prob_high,accuracy,third_adapt72_only,0,0.26999999999999996,0.6111111111111112,0.525974025974026,0.7407407407407407,4,24,4,40,0.9090909090909091,0.14285714285714285,0.5340909090909092,0.26999999999999996,0.37606837606837606,0.574516648764769,0.3113207547169811,55,141,5,33,0.868421052631579,0.28061224489795916,0.7095193340494093
single__03_crop_64style__final_prob_high,high_sens75,third_adapt72_only,0,0.26999999999999996,0.6111111111111112,0.525974025974026,0.7407407407407407,4,24,4,40,0.9090909090909091,0.14285714285714285,0.5340909090909092,0.26999999999999996,0.37606837606837606,0.574516648764769,0.3113207547169811,55,141,5,33,0.868421052631579,0.28061224489795916,0.7095193340494093
single__03_crop_64style__final_prob_high,high_sens85,third_adapt72_only,0,0.26999999999999996,0.6111111111111112,0.525974025974026,0.7407407407407407,4,24,4,40,0.9090909090909091,0.14285714285714285,0.5340909090909092,0.26999999999999996,0.37606837606837606,0.574516648764769,0.3113207547169811,55,141,5,33,0.868421052631579,0.28061224489795916,0.7095193340494093
single__06_rawtop_whole_crop__extra_d2_l10__acc,balanced_accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__acc,accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__acc,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__acc,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__bacc,balanced_accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__bacc,accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__bacc,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__bacc,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__sens90,balanced_accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__sens90,accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__sens90,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
single__06_rawtop_whole_crop__extra_d2_l10__sens90,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5706168831168831,0.21999999999999997,0.41025641025641024,0.5737110633727175,0.31,65,131,7,31,0.8157894736842105,0.33163265306122447,0.7083780880773362
meta__logreg_balanced_c0.03,balanced_accuracy,third_adapt72_only,0,0.5299999999999999,0.7222222222222222,0.7597402597402598,0.7222222222222222,26,2,18,26,0.5909090909090909,0.9285714285714286,0.7922077922077921,0.5299999999999999,0.6581196581196581,0.5731740064446832,0.2982456140350877,137,59,21,17,0.4473684210526316,0.6989795918367347,0.6104994629430719
meta__logreg_balanced_c0.03,accuracy,third_adapt72_only,0,0.5299999999999999,0.7222222222222222,0.7597402597402598,0.7222222222222222,26,2,18,26,0.5909090909090909,0.9285714285714286,0.7922077922077921,0.5299999999999999,0.6581196581196581,0.5731740064446832,0.2982456140350877,137,59,21,17,0.4473684210526316,0.6989795918367347,0.6104994629430719
meta__logreg_balanced_c0.03,high_sens75,third_adapt72_only,0,0.5299999999999999,0.7222222222222222,0.7597402597402598,0.7222222222222222,26,2,18,26,0.5909090909090909,0.9285714285714286,0.7922077922077921,0.5299999999999999,0.6581196581196581,0.5731740064446832,0.2982456140350877,137,59,21,17,0.4473684210526316,0.6989795918367347,0.6104994629430719
single__11_flip_whole_crop_64style__base_prob_high,balanced_accuracy,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6854189044038668
single__11_flip_whole_crop_64style__base_prob_high,accuracy,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6854189044038668
single__11_flip_whole_crop_64style__base_prob_high,high_sens75,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6854189044038668
single__11_flip_whole_crop_64style__base_prob_high,high_sens85,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6854189044038668
single__11_flip_whole_crop_64style__final_prob_high,balanced_accuracy,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6825993555316863
single__11_flip_whole_crop_64style__final_prob_high,accuracy,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6825993555316863
single__11_flip_whole_crop_64style__final_prob_high,high_sens75,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6825993555316863
single__11_flip_whole_crop_64style__final_prob_high,high_sens85,third_adapt72_only,0,0.08499999999999999,0.6805555555555556,0.5892857142857143,0.7927927927927928,5,23,0,44,1.0,0.17857142857142858,0.5438311688311689,0.08499999999999999,0.32051282051282054,0.5731740064446831,0.3116883116883117,39,157,2,36,0.9473684210526315,0.1989795918367347,0.6825993555316863
single__08_bgnorm085_whole_crop_64style__final_prob_high,accuracy,third_adapt72_only,0,0.38499999999999995,0.6666666666666666,0.6298701298701299,0.7446808510638298,13,15,9,35,0.7954545454545454,0.4642857142857143,0.6461038961038962,0.38499999999999995,0.46153846153846156,0.5725026852846402,0.3076923076923077,80,116,10,28,0.7368421052631579,0.40816326530612246,0.6632653061224489
single__08_bgnorm085_whole_crop_64style__final_prob_high,high_sens75,third_adapt72_only,0,0.38499999999999995,0.6666666666666666,0.6298701298701299,0.7446808510638298,13,15,9,35,0.7954545454545454,0.4642857142857143,0.6461038961038962,0.38499999999999995,0.46153846153846156,0.5725026852846402,0.3076923076923077,80,116,10,28,0.7368421052631579,0.40816326530612246,0.6632653061224489
median_top3_by_adapt_auc,accuracy,third_adapt72_only,0,0.38499999999999995,0.6666666666666666,0.6298701298701299,0.7446808510638298,13,15,9,35,0.7954545454545454,0.4642857142857143,0.6461038961038962,0.38499999999999995,0.46153846153846156,0.5725026852846402,0.3076923076923077,80,116,10,28,0.7368421052631579,0.40816326530612246,0.6632653061224489
median_top3_by_adapt_auc,high_sens75,third_adapt72_only,0,0.38499999999999995,0.6666666666666666,0.6298701298701299,0.7446808510638298,13,15,9,35,0.7954545454545454,0.4642857142857143,0.6461038961038962,0.38499999999999995,0.46153846153846156,0.5725026852846402,0.3076923076923077,80,116,10,28,0.7368421052631579,0.40816326530612246,0.6632653061224489
single__08_bgnorm085_whole_crop_64style__reviewer_prob_high,accuracy,third_adapt72_only,0,0.38499999999999995,0.6527777777777778,0.573051948051948,0.7663551401869159,6,22,3,41,0.9318181818181818,0.21428571428571427,0.6266233766233766,0.38499999999999995,0.3547008547008547,0.5723684210526316,0.3105022831050228,49,147,4,34,0.8947368421052632,0.25,0.7255639097744362
single__08_bgnorm085_whole_crop_64style__reviewer_prob_high,high_sens85,third_adapt72_only,0,0.38499999999999995,0.6527777777777778,0.573051948051948,0.7663551401869159,6,22,3,41,0.9318181818181818,0.21428571428571427,0.6266233766233766,0.38499999999999995,0.3547008547008547,0.5723684210526316,0.3105022831050228,49,147,4,34,0.8947368421052632,0.25,0.7255639097744362
single__01_whole_64style__base_prob_high,high_sens75,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5933441558441559,0.22499999999999998,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6938775510204083
single__01_whole_64style__base_prob_high,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.5933441558441559,0.22499999999999998,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6938775510204083
single__02_rawtop_whole__logreg_c003__acc,accuracy,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__acc,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__acc,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__bacc,accuracy,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__bacc,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__bacc,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__sens90,accuracy,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__sens90,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__02_rawtop_whole__logreg_c003__sens90,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6111111111111112,0.564935064935065,0.7083333333333334,10,18,10,34,0.7727272727272727,0.35714285714285715,0.577922077922078,0.21999999999999997,0.4230769230769231,0.5707572502685285,0.3076923076923077,69,127,8,30,0.7894736842105263,0.3520408163265306,0.6617883995703545
single__06_rawtop_whole_crop__rf_d3_l8__acc,accuracy,third_adapt72_only,0,0.20499999999999996,0.6527777777777778,0.573051948051948,0.7663551401869159,6,22,3,41,0.9318181818181818,0.21428571428571427,0.577922077922078,0.20499999999999996,0.3333333333333333,0.5702201933404941,0.30973451327433627,43,153,3,35,0.9210526315789473,0.2193877551020408,0.7050214822771214
single__06_rawtop_whole_crop__rf_d3_l8__bacc,accuracy,third_adapt72_only,0,0.20499999999999996,0.6527777777777778,0.573051948051948,0.7663551401869159,6,22,3,41,0.9318181818181818,0.21428571428571427,0.577922077922078,0.20499999999999996,0.3333333333333333,0.5702201933404941,0.30973451327433627,43,153,3,35,0.9210526315789473,0.2193877551020408,0.7050214822771214
single__06_rawtop_whole_crop__rf_d3_l8__sens90,accuracy,third_adapt72_only,0,0.20499999999999996,0.6527777777777778,0.573051948051948,0.7663551401869159,6,22,3,41,0.9318181818181818,0.21428571428571427,0.577922077922078,0.20499999999999996,0.3333333333333333,0.5702201933404941,0.30973451327433627,43,153,3,35,0.9210526315789473,0.2193877551020408,0.7050214822771214
single__03_crop_64style__reviewer_prob_high,accuracy,third_adapt72_only,0,0.105,0.625,0.5568181818181819,0.7378640776699029,7,21,6,38,0.8636363636363636,0.25,0.6258116883116883,0.105,0.36752136752136755,0.5694146079484426,0.308411214953271,53,143,5,33,0.868421052631579,0.27040816326530615,0.6847475832438238
single__03_crop_64style__reviewer_prob_high,high_sens85,third_adapt72_only,0,0.105,0.625,0.5568181818181819,0.7378640776699029,7,21,6,38,0.8636363636363636,0.25,0.6258116883116883,0.105,0.36752136752136755,0.5694146079484426,0.308411214953271,53,143,5,33,0.868421052631579,0.27040816326530615,0.6847475832438238
meta__rf_depth2_balanced,balanced_accuracy,third_adapt72_only,0,0.49999999999999994,0.9027777777777778,0.900974025974026,0.9195402298850575,25,3,4,40,0.9090909090909091,0.8928571428571429,0.9683441558441559,0.49999999999999994,0.5042735042735043,0.5661922663802363,0.30120481927710846,93,103,13,25,0.6578947368421053,0.4744897959183674,0.6262083780880774
meta__rf_depth2_balanced,accuracy,third_adapt72_only,0,0.49999999999999994,0.9027777777777778,0.900974025974026,0.9195402298850575,25,3,4,40,0.9090909090909091,0.8928571428571429,0.9683441558441559,0.49999999999999994,0.5042735042735043,0.5661922663802363,0.30120481927710846,93,103,13,25,0.6578947368421053,0.4744897959183674,0.6262083780880774
meta__rf_depth2_balanced,high_sens75,third_adapt72_only,0,0.49999999999999994,0.9027777777777778,0.900974025974026,0.9195402298850575,25,3,4,40,0.9090909090909091,0.8928571428571429,0.9683441558441559,0.49999999999999994,0.5042735042735043,0.5661922663802363,0.30120481927710846,93,103,13,25,0.6578947368421053,0.4744897959183674,0.6262083780880774
meta__rf_depth2_balanced,high_sens85,third_adapt72_only,0,0.49999999999999994,0.9027777777777778,0.900974025974026,0.9195402298850575,25,3,4,40,0.9090909090909091,0.8928571428571429,0.9683441558441559,0.49999999999999994,0.5042735042735043,0.5661922663802363,0.30120481927710846,93,103,13,25,0.6578947368421053,0.4744897959183674,0.6262083780880774
meta__logreg_plain_c0.03,balanced_accuracy,third_adapt72_only,0,0.565,0.7222222222222222,0.7597402597402598,0.7222222222222222,26,2,18,26,0.5909090909090909,0.9285714285714286,0.7946428571428571,0.565,0.6623931623931624,0.5651181525241675,0.2882882882882883,139,57,22,16,0.42105263157894735,0.7091836734693877,0.6099624060150377
meta__logreg_plain_c0.03,accuracy,third_adapt72_only,0,0.565,0.7222222222222222,0.7597402597402598,0.7222222222222222,26,2,18,26,0.5909090909090909,0.9285714285714286,0.7946428571428571,0.565,0.6623931623931624,0.5651181525241675,0.2882882882882883,139,57,22,16,0.42105263157894735,0.7091836734693877,0.6099624060150377
meta__logreg_balanced_c0.03,high_sens85,third_adapt72_only,0,0.41999999999999993,0.6944444444444444,0.6396103896103896,0.78,11,17,5,39,0.8863636363636364,0.39285714285714285,0.7922077922077921,0.41999999999999993,0.37606837606837606,0.5639097744360901,0.3047619047619048,56,140,6,32,0.8421052631578947,0.2857142857142857,0.6104994629430719
single__06_rawtop_whole_crop__extra_d3_l8__acc,accuracy,third_adapt72_only,0,0.185,0.6527777777777778,0.5535714285714286,0.7787610619469026,3,25,0,44,1.0,0.10714285714285714,0.5714285714285714,0.185,0.2692307692307692,0.5637755102040817,0.3076923076923077,25,171,0,38,1.0,0.12755102040816327,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__bacc,accuracy,third_adapt72_only,0,0.185,0.6527777777777778,0.5535714285714286,0.7787610619469026,3,25,0,44,1.0,0.10714285714285714,0.5714285714285714,0.185,0.2692307692307692,0.5637755102040817,0.3076923076923077,25,171,0,38,1.0,0.12755102040816327,0.7043501611170784
single__06_rawtop_whole_crop__extra_d3_l8__sens90,accuracy,third_adapt72_only,0,0.185,0.6527777777777778,0.5535714285714286,0.7787610619469026,3,25,0,44,1.0,0.10714285714285714,0.5714285714285714,0.185,0.2692307692307692,0.5637755102040817,0.3076923076923077,25,171,0,38,1.0,0.12755102040816327,0.7043501611170784
mean_top16_by_adapt_bacc,accuracy,third_adapt72_only,0,0.24,0.6666666666666666,0.577922077922078,0.7818181818181819,5,23,1,43,0.9772727272727273,0.17857142857142858,0.6290584415584415,0.24,0.2777777777777778,0.5582706766917294,0.3045267489711934,28,168,1,37,0.9736842105263158,0.14285714285714285,0.6979054779806659
single__07_cropm40_64style__reviewer_prob_high,balanced_accuracy,third_adapt72_only,0,0.09,0.6805555555555556,0.6347402597402597,0.7628865979381443,12,16,7,37,0.8409090909090909,0.42857142857142855,0.6128246753246753,0.09,0.4358974358974359,0.5571965628356605,0.2978723404255319,74,122,10,28,0.7368421052631579,0.37755102040816324,0.6548066595059076
single__07_cropm40_64style__reviewer_prob_high,accuracy,third_adapt72_only,0,0.09,0.6805555555555556,0.6347402597402597,0.7628865979381443,12,16,7,37,0.8409090909090909,0.42857142857142855,0.6128246753246753,0.09,0.4358974358974359,0.5571965628356605,0.2978723404255319,74,122,10,28,0.7368421052631579,0.37755102040816324,0.6548066595059076
single__07_cropm40_64style__reviewer_prob_high,high_sens75,third_adapt72_only,0,0.09,0.6805555555555556,0.6347402597402597,0.7628865979381443,12,16,7,37,0.8409090909090909,0.42857142857142855,0.6128246753246753,0.09,0.4358974358974359,0.5571965628356605,0.2978723404255319,74,122,10,28,0.7368421052631579,0.37755102040816324,0.6548066595059076
single__07_cropm40_64style__reviewer_prob_high,high_sens85,third_adapt72_only,0,0.09,0.6805555555555556,0.6347402597402597,0.7628865979381443,12,16,7,37,0.8409090909090909,0.42857142857142855,0.6128246753246753,0.09,0.4358974358974359,0.5571965628356605,0.2978723404255319,74,122,10,28,0.7368421052631579,0.37755102040816324,0.6548066595059076
median_top5_by_adapt_bacc,high_sens85,third_adapt72_only,0,0.3499999999999999,0.6527777777777778,0.599025974025974,0.7474747474747475,10,18,7,37,0.8409090909090909,0.35714285714285715,0.6444805194805194,0.3499999999999999,0.39316239316239315,0.5529001074113856,0.297029702970297,62,134,8,30,0.7894736842105263,0.3163265306122449,0.6889097744360902
single__01_whole_64style__final_prob_high,high_sens85,third_adapt72_only,0,0.22499999999999998,0.6388888888888888,0.5746753246753247,0.7450980392156863,8,20,6,38,0.8636363636363636,0.2857142857142857,0.609577922077922,0.22499999999999998,0.39316239316239315,0.5529001074113856,0.297029702970297,62,134,8,30,0.7894736842105263,0.3163265306122449,0.6401718582169711
median__all_signals,accuracy,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5827922077922078,0.21999999999999997,0.3717948717948718,0.5507518796992481,0.2966507177033493,56,140,7,31,0.8157894736842105,0.2857142857142857,0.7046186895810956
median__all_signals,high_sens75,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5827922077922078,0.21999999999999997,0.3717948717948718,0.5507518796992481,0.2966507177033493,56,140,7,31,0.8157894736842105,0.2857142857142857,0.7046186895810956
median__all_signals,high_sens85,third_adapt72_only,0,0.21999999999999997,0.6527777777777778,0.5795454545454546,0.7619047619047619,7,21,4,40,0.9090909090909091,0.25,0.5827922077922078,0.21999999999999997,0.3717948717948718,0.5507518796992481,0.2966507177033493,56,140,7,31,0.8157894736842105,0.2857142857142857,0.7046186895810956
single__06_rawtop_whole_crop__gb_d1_lr05__acc,accuracy,third_adapt72_only,0,0.19,0.6527777777777778,0.586038961038961,0.7572815533980582,8,20,5,39,0.8863636363636364,0.2857142857142857,0.6055194805194805,0.19,0.405982905982906,0.5499462943071965,0.29441624365482233,66,130,9,29,0.7631578947368421,0.336734693877551,0.6804511278195489
single__06_rawtop_whole_crop__gb_d1_lr05__acc,high_sens85,third_adapt72_only,0,0.19,0.6527777777777778,0.586038961038961,0.7572815533980582,8,20,5,39,0.8863636363636364,0.2857142857142857,0.6055194805194805,0.19,0.405982905982906,0.5499462943071965,0.29441624365482233,66,130,9,29,0.7631578947368421,0.336734693877551,0.6804511278195489
