feature_model,global_pool,input_variant,image_size,estimator,weight_mode,objective,all_threshold,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_sensitivity_high,all_specificity_low,all_auc,old_threshold,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_sensitivity_high,old_specificity_low,old_auc,third_threshold,third_accuracy,third_balanced_accuracy,third_f1,third_tn,third_fp,third_fn,third_tp,third_sensitivity_high,third_specificity_low,third_auc,selection_score,old_guard_090,old_guard_092
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.003,domain_label_third_up,high_sensitivity,0.4649999999999999,0.6785109983079526,0.69149078767791,0.6360153256704981,235,133,57,166,0.7443946188340808,0.6385869565217391,0.7549717293819458,0.4649999999999999,0.6526315789473685,0.6538120567375887,0.6857142857142857,78,66,33,108,0.7659574468085106,0.5416666666666666,0.7183313632781718,0.4649999999999999,0.7026143790849673,0.7041049651567943,0.5603864734299517,157,67,24,58,0.7073170731707317,0.7008928571428571,0.7695448606271776,0.43105587712215054,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.003,domain_label_third_up,balanced_accuracy,0.48499999999999993,0.6869712351945855,0.695633895496198,0.6379647749510763,243,125,60,163,0.7309417040358744,0.6603260869565217,0.7546427178787287,0.48499999999999993,0.656140350877193,0.657210401891253,0.6858974358974359,80,64,34,107,0.7588652482269503,0.5555555555555556,0.7172478329393224,0.48499999999999993,0.7156862745098039,0.705302700348432,0.5628140703517588,163,61,26,56,0.6829268292682927,0.7276785714285714,0.7707970383275262,0.42218643589479066,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.003,domain_label_third_up,balanced_accuracy,0.4799999999999999,0.6852791878172588,0.6942751998440242,0.63671875,242,126,60,163,0.7309417040358744,0.657608695652174,0.7549717293819458,0.4799999999999999,0.656140350877193,0.657210401891253,0.6858974358974359,80,64,34,107,0.7588652482269503,0.5555555555555556,0.7183313632781718,0.4799999999999999,0.7124183006535948,0.7030705574912892,0.56,162,62,26,56,0.6829268292682927,0.7232142857142857,0.7695448606271776,0.42086319826640606,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.01,none,balanced_accuracy,0.48999999999999994,0.7072758037225042,0.7004533047377657,0.6342494714587738,268,100,73,150,0.672645739910314,0.7282608695652174,0.7595169623708324,0.48999999999999994,0.6736842105263158,0.6738327423167849,0.6759581881533101,95,49,44,97,0.6879432624113475,0.6597222222222222,0.7350768321513003,0.48999999999999994,0.738562091503268,0.7093314459930313,0.5698924731182796,173,51,29,53,0.6463414634146342,0.7723214285714286,0.7641550522648084,0.41742419083981164,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.3,domain_label_third_up,balanced_accuracy,0.36499999999999994,0.6920473773265652,0.6917588711249756,0.6285714285714286,255,113,69,154,0.6905829596412556,0.6929347826086957,0.747794404367323,0.36499999999999994,0.6842105263157895,0.6845449172576832,0.6917808219178082,94,50,40,101,0.7163120567375887,0.6527777777777778,0.723896769109535,0.36499999999999994,0.6993464052287581,0.6825457317073171,0.5353535353535354,161,63,29,53,0.6463414634146342,0.71875,0.7531032229965157,0.41739057072883334,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.01,domain_label_third_up,balanced_accuracy,0.5449999999999999,0.7055837563451777,0.6973276954572041,0.6297872340425532,269,99,75,148,0.6636771300448431,0.7309782608695652,0.7581643595242737,0.5449999999999999,0.6701754385964912,0.6702127659574468,0.6690140845070423,96,48,46,95,0.6737588652482269,0.6666666666666666,0.7294129235618598,0.5449999999999999,0.738562091503268,0.7093314459930313,0.5698924731182796,173,51,29,53,0.6463414634146342,0.7723214285714286,0.7679660278745645,0.41212767161622077,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.01,domain_label_third_up,balanced_accuracy,0.5449999999999999,0.7055837563451777,0.6973276954572041,0.6297872340425532,269,99,75,148,0.6636771300448431,0.7309782608695652,0.758700526418405,0.5449999999999999,0.6701754385964912,0.6702127659574468,0.6690140845070423,96,48,46,95,0.6737588652482269,0.6666666666666666,0.7301024428684003,0.5449999999999999,0.738562091503268,0.7093314459930313,0.5698924731182796,173,51,29,53,0.6463414634146342,0.7723214285714286,0.7674216027874565,0.41212767161622077,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.01,domain_label,high_sensitivity,0.36499999999999994,0.6463620981387479,0.6780439656853188,0.632688927943761,202,166,43,180,0.8071748878923767,0.5489130434782609,0.7573235523493859,0.36499999999999994,0.6526315789473685,0.65447695035461,0.7027027027027027,69,75,24,117,0.8297872340425532,0.4791666666666667,0.7300531914893617,0.36499999999999994,0.6405228758169934,0.6810213414634146,0.5338983050847458,133,91,19,63,0.7682926829268293,0.59375,0.7649716898954705,0.41191195744564824,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.01,domain_label,high_sensitivity,0.36499999999999994,0.6463620981387479,0.6780439656853188,0.632688927943761,202,166,43,180,0.8071748878923767,0.5489130434782609,0.7572626242932345,0.36499999999999994,0.6526315789473685,0.65447695035461,0.7027027027027027,69,75,24,117,0.8297872340425532,0.4791666666666667,0.72975768321513,0.36499999999999994,0.6405228758169934,0.6810213414634146,0.5338983050847458,133,91,19,63,0.7682926829268293,0.59375,0.7650805749128919,0.41191195744564824,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.3,domain_label_third_up,balanced_accuracy,0.37499999999999994,0.688663282571912,0.6890414798206278,0.6260162601626016,253,115,69,154,0.6905829596412556,0.6875,0.7476847338662507,0.37499999999999994,0.6807017543859649,0.6810726950354611,0.689419795221843,93,51,40,101,0.7163120567375887,0.6458333333333334,0.7230594956658786,0.37499999999999994,0.696078431372549,0.6803135888501742,0.5326633165829145,160,64,29,53,0.6463414634146342,0.7142857142857143,0.7542465156794426,0.4108151401179926,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_plain_c0.03,domain_label_third_up,high_sensitivity,0.3,0.6463620981387479,0.6727432248001559,0.6247755834829444,208,160,49,174,0.7802690582959642,0.5652173913043478,0.7572991811269253,0.3,0.6526315789473685,0.6541814420803782,0.6953846153846154,73,71,28,113,0.8014184397163121,0.5069444444444444,0.7325157604412924,0.3,0.6405228758169934,0.6732905052264808,0.5258620689655172,135,89,21,61,0.7439024390243902,0.6026785714285714,0.7635561846689894,0.4095040540922985,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.01,none,high_sensitivity,0.36499999999999994,0.6446700507614214,0.675801813218951,0.6302816901408451,202,166,44,179,0.8026905829596412,0.5489130434782609,0.7577622343536752,0.36499999999999994,0.6526315789473685,0.65447695035461,0.7027027027027027,69,75,24,117,0.8297872340425532,0.4791666666666667,0.7300039401103231,0.36499999999999994,0.6372549019607843,0.6749237804878049,0.5276595744680851,133,91,20,62,0.7560975609756098,0.59375,0.7651894599303135,0.4094290943817235,False,False
vit_so400m_patch14_siglip_378.v2_webli,avg,whole_plus_crop,378,logreg_bal_c0.01,label,high_sensitivity,0.36499999999999994,0.6446700507614214,0.675801813218951,0.6302816901408451,202,166,44,179,0.8026905829596412,0.5489130434782609,0.7577622343536752,0.36499999999999994,0.6526315789473685,0.65447695035461,0.7027027027027027,69,75,24,117,0.8297872340425532,0.4791666666666667,0.7300039401103231,0.36499999999999994,0.6372549019607843,0.6749237804878049,0.5276595744680851,133,91,20,62,0.7560975609756098,0.59375,0.7651894599303135,0.4094290943817235,False,False
