candidate,variant,model_kind,repeat_adapt,threshold_objective,threshold,train_accuracy,train_balanced_accuracy,train_f1,train_tn,train_fp,train_fn,train_tp,train_auc,old_oof_accuracy,old_oof_balanced_accuracy,old_oof_f1,old_oof_tn,old_oof_fp,old_oof_fn,old_oof_tp,old_oof_auc,adapt_oof_accuracy,adapt_oof_balanced_accuracy,adapt_oof_f1,adapt_oof_tn,adapt_oof_fp,adapt_oof_fn,adapt_oof_tp,adapt_oof_auc,holdout_accuracy,holdout_balanced_accuracy,holdout_f1,holdout_tn,holdout_fp,holdout_fn,holdout_tp,holdout_auc,selection_score,error
pca32__sgd_0.0003__r4,pca32,sgd_0.0003,4.0,accuracy,0.49999999999999994,0.6386554621848739,0.638686360779384,0.6465753424657534,110.0,62.0,67.0,118.0,0.6348522941546197,0.6385964912280702,0.6385933806146572,0.6360424028268551,92.0,52.0,51.0,90.0,0.635047281323877,0.6388888888888888,0.6396103896103896,0.6829268292682927,18.0,10.0,16.0,28.0,0.6314935064935064,0.6965811965811965,0.6703813104189044,0.40336134453781514,139.0,57.0,14.0,24.0,0.6754162191192267,0.7471655684695868,
pca32__sgd_0.001__r1,pca32,sgd_0.001,1.0,balanced_accuracy,0.6599999999999999,0.6246498599439776,0.6259899434318039,0.6193181818181818,114.0,58.0,76.0,109.0,0.6322281583909491,0.6526315789473685,0.6521867612293144,0.6346863468634686,100.0,44.0,55.0,86.0,0.6439125295508275,0.5138888888888888,0.5113636363636364,0.5679012345679012,14.0,14.0,21.0,23.0,0.578327922077922,0.6452991452991453,0.6185553168635876,0.3464566929133858,129.0,67.0,16.0,22.0,0.6278195488721805,0.6121768740198973,
pca32__sgd_0.001__r1,pca32,sgd_0.001,1.0,accuracy,0.61,0.6246498599439776,0.6257856693903205,0.6214689265536724,113.0,59.0,75.0,110.0,0.6322281583909491,0.6526315789473685,0.6522606382978724,0.6373626373626373,99.0,45.0,54.0,87.0,0.6439125295508275,0.5138888888888888,0.5113636363636364,0.5679012345679012,14.0,14.0,21.0,23.0,0.578327922077922,0.6367521367521367,0.6134532760472611,0.34108527131782945,127.0,69.0,16.0,22.0,0.6278195488721805,0.6121523611349193,
pca32__sgd_0.001__r2,pca32,sgd_0.001,2.0,balanced_accuracy,0.26999999999999996,0.6666666666666666,0.663874921433061,0.6972010178117048,101.0,71.0,48.0,137.0,0.6727844123192961,0.6666666666666666,0.6674054373522458,0.6864686468646864,86.0,58.0,37.0,104.0,0.6761229314420804,0.6666666666666666,0.6428571428571428,0.7333333333333333,15.0,13.0,11.0,33.0,0.643262987012987,0.6495726495726496,0.6211063372717508,0.3492063492063492,130.0,66.0,16.0,22.0,0.6262083780880774,0.7558554667624434,
pca32__sgd_0.001__r2,pca32,sgd_0.001,2.0,accuracy,0.26999999999999996,0.6666666666666666,0.663874921433061,0.6972010178117048,101.0,71.0,48.0,137.0,0.6727844123192961,0.6666666666666666,0.6674054373522458,0.6864686468646864,86.0,58.0,37.0,104.0,0.6761229314420804,0.6666666666666666,0.6428571428571428,0.7333333333333333,15.0,13.0,11.0,33.0,0.643262987012987,0.6495726495726496,0.6211063372717508,0.3492063492063492,130.0,66.0,16.0,22.0,0.6262083780880774,0.7558554667624434,
pca32__sgd_0.001__r4,pca32,sgd_0.001,4.0,balanced_accuracy,0.7599999999999999,0.6022408963585434,0.6045725958516657,0.5847953216374269,115.0,57.0,85.0,100.0,0.6164047768698931,0.6,0.5992907801418439,0.5681818181818182,96.0,48.0,66.0,75.0,0.6113081166272656,0.6111111111111112,0.6233766233766234,0.6410256410256411,19.0,9.0,19.0,25.0,0.6347402597402598,0.7307692307692307,0.6695757250268528,0.411214953271028,149.0,47.0,16.0,22.0,0.7420112781954887,0.7018394916440438,
pca32__sgd_0.001__r4,pca32,sgd_0.001,4.0,accuracy,0.7599999999999999,0.6022408963585434,0.6045725958516657,0.5847953216374269,115.0,57.0,85.0,100.0,0.6164047768698931,0.6,0.5992907801418439,0.5681818181818182,96.0,48.0,66.0,75.0,0.6113081166272656,0.6111111111111112,0.6233766233766234,0.6410256410256411,19.0,9.0,19.0,25.0,0.6347402597402598,0.7307692307692307,0.6695757250268528,0.411214953271028,149.0,47.0,16.0,22.0,0.7420112781954887,0.7018394916440438,
pca32__sgd_0.003__r1,pca32,sgd_0.003,1.0,balanced_accuracy,0.8599999999999999,0.6246498599439776,0.6294626021370208,0.5786163522012578,131.0,41.0,93.0,92.0,0.6432432432432433,0.656140350877193,0.6550679669030732,0.6141732283464567,109.0,35.0,63.0,78.0,0.6599931048069346,0.5,0.551948051948052,0.4375,22.0,6.0,30.0,14.0,0.6185064935064936,0.8162393162393162,0.6251342642320086,0.37681159420289856,178.0,18.0,25.0,13.0,0.7107948442534908,0.6524835642044945,
pca32__sgd_0.003__r1,pca32,sgd_0.003,1.0,accuracy,0.8599999999999999,0.6246498599439776,0.6294626021370208,0.5786163522012578,131.0,41.0,93.0,92.0,0.6432432432432433,0.656140350877193,0.6550679669030732,0.6141732283464567,109.0,35.0,63.0,78.0,0.6599931048069346,0.5,0.551948051948052,0.4375,22.0,6.0,30.0,14.0,0.6185064935064936,0.8162393162393162,0.6251342642320086,0.37681159420289856,178.0,18.0,25.0,13.0,0.7107948442534908,0.6524835642044945,
pca32__sgd_0.003__r2,pca32,sgd_0.003,2.0,balanced_accuracy,0.57,0.6498599439775911,0.6525612822124449,0.6312684365781711,125.0,47.0,78.0,107.0,0.6596480201131364,0.6491228070175439,0.6481973995271868,0.6124031007751938,106.0,38.0,62.0,79.0,0.6603871158392435,0.6527777777777778,0.6574675324675325,0.691358024691358,19.0,9.0,16.0,28.0,0.645698051948052,0.7051282051282052,0.6436627282491945,0.3783783783783784,144.0,52.0,17.0,21.0,0.724624060150376,0.7589608937435574,
pca32__sgd_0.003__r2,pca32,sgd_0.003,2.0,accuracy,0.57,0.6498599439775911,0.6525612822124449,0.6312684365781711,125.0,47.0,78.0,107.0,0.6596480201131364,0.6491228070175439,0.6481973995271868,0.6124031007751938,106.0,38.0,62.0,79.0,0.6603871158392435,0.6527777777777778,0.6574675324675325,0.691358024691358,19.0,9.0,16.0,28.0,0.645698051948052,0.7051282051282052,0.6436627282491945,0.3783783783783784,144.0,52.0,17.0,21.0,0.724624060150376,0.7589608937435574,
pca32__sgd_0.003__r4,pca32,sgd_0.003,4.0,balanced_accuracy,0.63,0.6218487394957983,0.6218573224387178,0.6301369863013698,107.0,65.0,70.0,115.0,0.6539912005028283,0.6280701754385964,0.6279550827423168,0.6214285714285714,92.0,52.0,54.0,87.0,0.6563731284475965,0.5972222222222222,0.586038961038961,0.6588235294117647,15.0,13.0,16.0,28.0,0.6339285714285715,0.7435897435897436,0.6772287862513426,0.4230769230769231,152.0,44.0,16.0,22.0,0.7506713211600429,0.6905229508427183,
pca32__sgd_0.003__r4,pca32,sgd_0.003,4.0,accuracy,0.42999999999999994,0.6218487394957983,0.6185889377749842,0.6599496221662469,91.0,81.0,54.0,131.0,0.6539912005028283,0.6140350877192983,0.614878841607565,0.6405228758169934,77.0,67.0,43.0,98.0,0.6563731284475965,0.6527777777777778,0.625,0.7252747252747253,14.0,14.0,11.0,33.0,0.6339285714285715,0.6196581196581197,0.6774973147153598,0.3945578231292517,116.0,80.0,9.0,29.0,0.7506713211600429,0.719811268526528,
pca32__knn_5__r1,pca32,knn_5,1.0,balanced_accuracy,0.41999999999999993,0.5714285714285714,0.5676932746700188,0.6184538653366584,80.0,92.0,61.0,124.0,0.5938717787554997,0.5894736842105263,0.5906471631205674,0.6285714285714286,69.0,75.0,42.0,99.0,0.6236455870764381,0.5,0.48051948051948057,0.5813953488372093,11.0,17.0,19.0,25.0,0.46509740259740256,0.5854700854700855,0.5828410311493019,0.3120567375886525,115.0,81.0,16.0,22.0,0.6200993555316865,0.5736426734798828,
pca32__knn_5__r1,pca32,knn_5,1.0,accuracy,0.41999999999999993,0.5714285714285714,0.5676932746700188,0.6184538653366584,80.0,92.0,61.0,124.0,0.5938717787554997,0.5894736842105263,0.5906471631205674,0.6285714285714286,69.0,75.0,42.0,99.0,0.6236455870764381,0.5,0.48051948051948057,0.5813953488372093,11.0,17.0,19.0,25.0,0.46509740259740256,0.5854700854700855,0.5828410311493019,0.3120567375886525,115.0,81.0,16.0,22.0,0.6200993555316865,0.5736426734798828,
pca32__knn_5__r2,pca32,knn_5,2.0,balanced_accuracy,0.72,0.5658263305322129,0.5739314896291641,0.45614035087719296,137.0,35.0,120.0,65.0,0.5927561282212446,0.5929824561403508,0.5907210401891253,0.4774774774774775,116.0,28.0,88.0,53.0,0.6059397163120567,0.4583333333333333,0.5113636363636364,0.38095238095238093,21.0,7.0,32.0,12.0,0.5653409090909092,0.7735042735042735,0.5784103114930182,0.29333333333333333,170.0,26.0,27.0,11.0,0.6384935553168636,0.6031520817858027,
pca32__knn_5__r2,pca32,knn_5,2.0,accuracy,0.42999999999999994,0.5742296918767507,0.5701917033312383,0.6237623762376238,79.0,93.0,59.0,126.0,0.5927561282212446,0.5719298245614035,0.5732121749408984,0.6163522012578616,65.0,79.0,43.0,98.0,0.6059397163120567,0.5833333333333334,0.5681818181818181,0.6511627906976745,14.0,14.0,16.0,28.0,0.5653409090909092,0.6111111111111112,0.5875402792696026,0.3157894736842105,122.0,74.0,17.0,21.0,0.6384935553168636,0.6652013138096369,
pca32__knn_5__r4,pca32,knn_5,4.0,balanced_accuracy,0.20999999999999996,0.5770308123249299,0.5679918290383407,0.6666666666666666,55.0,117.0,34.0,151.0,0.5489629164047768,0.5894736842105263,0.5921247044917257,0.6704225352112676,49.0,95.0,22.0,119.0,0.5698384554767534,0.5277777777777778,0.4707792207792208,0.6530612244897959,6.0,22.0,12.0,32.0,0.47280844155844154,0.45726495726495725,0.5487379162191193,0.2905027932960894,81.0,115.0,12.0,26.0,0.6045247046186897,0.5653271291527106,
pca32__knn_5__r4,pca32,knn_5,4.0,accuracy,0.20999999999999996,0.5770308123249299,0.5679918290383407,0.6666666666666666,55.0,117.0,34.0,151.0,0.5489629164047768,0.5894736842105263,0.5921247044917257,0.6704225352112676,49.0,95.0,22.0,119.0,0.5698384554767534,0.5277777777777778,0.4707792207792208,0.6530612244897959,6.0,22.0,12.0,32.0,0.47280844155844154,0.45726495726495725,0.5487379162191193,0.2905027932960894,81.0,115.0,12.0,26.0,0.6045247046186897,0.5653271291527106,
pca32__knn_9__r1,pca32,knn_9,1.0,balanced_accuracy,0.58,0.6106442577030813,0.6157448145820239,0.5587301587301587,130.0,42.0,97.0,88.0,0.6324010056568196,0.6175438596491228,0.6161347517730497,0.5551020408163265,108.0,36.0,73.0,68.0,0.6492809298660364,0.5833333333333334,0.6201298701298701,0.5714285714285714,22.0,6.0,24.0,20.0,0.5689935064935064,0.7094017094017094,0.561358754027927,0.2765957446808511,153.0,43.0,25.0,13.0,0.6696428571428571,0.7191907961895592,
pca32__knn_9__r1,pca32,knn_9,1.0,accuracy,0.58,0.6106442577030813,0.6157448145820239,0.5587301587301587,130.0,42.0,97.0,88.0,0.6324010056568196,0.6175438596491228,0.6161347517730497,0.5551020408163265,108.0,36.0,73.0,68.0,0.6492809298660364,0.5833333333333334,0.6201298701298701,0.5714285714285714,22.0,6.0,24.0,20.0,0.5689935064935064,0.7094017094017094,0.561358754027927,0.2765957446808511,153.0,43.0,25.0,13.0,0.6696428571428571,0.7191907961895592,
pca32__knn_9__r2,pca32,knn_9,2.0,balanced_accuracy,0.4499999999999999,0.5882352941176471,0.5839094908862351,0.6388206388206388,80.0,92.0,55.0,130.0,0.6044940289126337,0.5929824561403508,0.5942671394799055,0.6352201257861635,68.0,76.0,40.0,101.0,0.6224881796690308,0.5694444444444444,0.5438311688311688,0.651685393258427,12.0,16.0,15.0,29.0,0.5267857142857142,0.5683760683760684,0.6044575725026853,0.33112582781456956,108.0,88.0,13.0,25.0,0.6462808807733621,0.6423725299597393,
pca32__knn_9__r2,pca32,knn_9,2.0,accuracy,0.4499999999999999,0.5882352941176471,0.5839094908862351,0.6388206388206388,80.0,92.0,55.0,130.0,0.6044940289126337,0.5929824561403508,0.5942671394799055,0.6352201257861635,68.0,76.0,40.0,101.0,0.6224881796690308,0.5694444444444444,0.5438311688311688,0.651685393258427,12.0,16.0,15.0,29.0,0.5267857142857142,0.5683760683760684,0.6044575725026853,0.33112582781456956,108.0,88.0,13.0,25.0,0.6462808807733621,0.6423725299597393,
pca32__knn_9__r4,pca32,knn_9,4.0,balanced_accuracy,0.71,0.5714285714285714,0.5789283469516028,0.4742268041237113,135.0,37.0,116.0,69.0,0.5805625392834695,0.5754385964912281,0.5730644208037825,0.4474885844748858,115.0,29.0,92.0,49.0,0.582422182821119,0.5555555555555556,0.5844155844155844,0.5555555555555556,20.0,8.0,24.0,20.0,0.5827922077922079,0.7735042735042735,0.589017185821697,0.3116883116883117,169.0,27.0,26.0,12.0,0.6270810955961331,0.6703136002157526,
pca32__knn_9__r4,pca32,knn_9,4.0,accuracy,0.7,0.5714285714285714,0.5785197988686361,0.48135593220338985,133.0,39.0,114.0,71.0,0.5805625392834695,0.5754385964912281,0.5732121749408984,0.45739910313901344,113.0,31.0,90.0,51.0,0.582422182821119,0.5555555555555556,0.5844155844155844,0.5555555555555556,20.0,8.0,24.0,20.0,0.5827922077922079,0.7649572649572649,0.5839151450053706,0.3037974683544304,167.0,29.0,26.0,12.0,0.6270810955961331,0.6704123285829126,
pca32__extratrees_3__r1,pca32,extratrees_3,1.0,balanced_accuracy,0.5099999999999999,0.6246498599439776,0.6282369578881206,0.593939393939394,125.0,47.0,87.0,98.0,0.6681332495285984,0.624561403508772,0.6235963356973995,0.5836575875486382,103.0,41.0,66.0,75.0,0.6653368794326241,0.625,0.6542207792207793,0.6301369863013698,22.0,6.0,21.0,23.0,0.6793831168831168,0.7905982905982906,0.6946831364124597,0.46153846153846156,164.0,32.0,17.0,21.0,0.7133458646616542,0.7302128408194125,
pca32__extratrees_3__r1,pca32,extratrees_3,1.0,accuracy,0.49999999999999994,0.6274509803921569,0.6276712759270899,0.6336088154269972,109.0,63.0,70.0,115.0,0.6681332495285984,0.6280701754385964,0.6278812056737588,0.6187050359712231,93.0,51.0,55.0,86.0,0.6653368794326241,0.625,0.6152597402597402,0.6823529411764706,16.0,12.0,15.0,29.0,0.6793831168831168,0.6666666666666666,0.6525241675617615,0.38095238095238093,132.0,64.0,14.0,24.0,0.7133458646616542,0.7218302933709909,
pca32__extratrees_3__r2,pca32,extratrees_3,2.0,balanced_accuracy,0.5099999999999999,0.6274509803921569,0.6305311125078568,0.6029850746268657,123.0,49.0,84.0,101.0,0.659176618478944,0.6280701754385964,0.6272163120567376,0.5923076923076923,102.0,42.0,64.0,77.0,0.6621355397951143,0.625,0.6477272727272727,0.64,21.0,7.0,20.0,24.0,0.6501623376623377,0.7564102564102564,0.6636680988184747,0.41237113402061853,157.0,39.0,18.0,20.0,0.7111976369495167,0.7341300455576804,
pca32__extratrees_3__r2,pca32,extratrees_3,2.0,accuracy,0.5099999999999999,0.6274509803921569,0.6305311125078568,0.6029850746268657,123.0,49.0,84.0,101.0,0.659176618478944,0.6280701754385964,0.6272163120567376,0.5923076923076923,102.0,42.0,64.0,77.0,0.6621355397951143,0.625,0.6477272727272727,0.64,21.0,7.0,20.0,24.0,0.6501623376623377,0.7564102564102564,0.6636680988184747,0.41237113402061853,157.0,39.0,18.0,20.0,0.7111976369495167,0.7341300455576804,
pca32__extratrees_3__r4,pca32,extratrees_3,4.0,balanced_accuracy,0.48999999999999994,0.6442577030812325,0.639597737272156,0.6909975669099757,88.0,84.0,43.0,142.0,0.6807353865493402,0.6350877192982456,0.6363770685579195,0.6729559748427673,74.0,70.0,34.0,107.0,0.6758274231678487,0.6805555555555556,0.6477272727272727,0.7526881720430108,14.0,14.0,9.0,35.0,0.7037337662337662,0.5384615384615384,0.6396348012889366,0.35714285714285715,96.0,100.0,8.0,30.0,0.7138829215896886,0.7448831829954905,
pca32__extratrees_3__r4,pca32,extratrees_3,4.0,accuracy,0.48999999999999994,0.6442577030812325,0.639597737272156,0.6909975669099757,88.0,84.0,43.0,142.0,0.6807353865493402,0.6350877192982456,0.6363770685579195,0.6729559748427673,74.0,70.0,34.0,107.0,0.6758274231678487,0.6805555555555556,0.6477272727272727,0.7526881720430108,14.0,14.0,9.0,35.0,0.7037337662337662,0.5384615384615384,0.6396348012889366,0.35714285714285715,96.0,100.0,8.0,30.0,0.7138829215896886,0.7448831829954905,
pca32__extratrees_5__r1,pca32,extratrees_5,1.0,balanced_accuracy,0.49999999999999994,0.6498599439775911,0.6501099937146448,0.6556473829201102,113.0,59.0,66.0,119.0,0.6815839094908862,0.656140350877193,0.6560283687943262,0.65,96.0,48.0,50.0,91.0,0.6862687155240348,0.625,0.6217532467532467,0.6746987951807228,17.0,11.0,16.0,28.0,0.6412337662337662,0.6666666666666666,0.6525241675617615,0.38095238095238093,132.0,64.0,14.0,24.0,0.709049409237379,0.7310164459990041,
pca32__extratrees_5__r1,pca32,extratrees_5,1.0,accuracy,0.49999999999999994,0.6498599439775911,0.6501099937146448,0.6556473829201102,113.0,59.0,66.0,119.0,0.6815839094908862,0.656140350877193,0.6560283687943262,0.65,96.0,48.0,50.0,91.0,0.6862687155240348,0.625,0.6217532467532467,0.6746987951807228,17.0,11.0,16.0,28.0,0.6412337662337662,0.6666666666666666,0.6525241675617615,0.38095238095238093,132.0,64.0,14.0,24.0,0.709049409237379,0.7310164459990041,
pca32__extratrees_5__r2,pca32,extratrees_5,2.0,balanced_accuracy,0.49999999999999994,0.6330532212885154,0.6316467630421119,0.6543535620052771,102.0,70.0,61.0,124.0,0.6746071653048397,0.631578947368421,0.6317966903073287,0.6366782006920415,88.0,56.0,49.0,92.0,0.6784377462568952,0.6388888888888888,0.6136363636363636,0.7111111111111111,14.0,14.0,12.0,32.0,0.6501623376623377,0.6196581196581197,0.6032491944146079,0.3308270676691729,123.0,73.0,16.0,22.0,0.7161654135338346,0.7210129225698381,
pca32__extratrees_5__r2,pca32,extratrees_5,2.0,accuracy,0.49999999999999994,0.6330532212885154,0.6316467630421119,0.6543535620052771,102.0,70.0,61.0,124.0,0.6746071653048397,0.631578947368421,0.6317966903073287,0.6366782006920415,88.0,56.0,49.0,92.0,0.6784377462568952,0.6388888888888888,0.6136363636363636,0.7111111111111111,14.0,14.0,12.0,32.0,0.6501623376623377,0.6196581196581197,0.6032491944146079,0.3308270676691729,123.0,73.0,16.0,22.0,0.7161654135338346,0.7210129225698381,
pca32__extratrees_5__r4,pca32,extratrees_5,4.0,balanced_accuracy,0.49999999999999994,0.6694677871148459,0.6686203645505971,0.6844919786096256,111.0,61.0,57.0,128.0,0.703708359522313,0.656140350877193,0.65625,0.6573426573426573,93.0,51.0,47.0,94.0,0.692326635145784,0.7222222222222222,0.7077922077922079,0.7727272727272727,18.0,10.0,10.0,34.0,0.7321428571428572,0.5854700854700855,0.5828410311493019,0.3120567375886525,115.0,81.0,16.0,22.0,0.7120032223415682,0.7692914612899313,
pca32__extratrees_5__r4,pca32,extratrees_5,4.0,accuracy,0.49999999999999994,0.6694677871148459,0.6686203645505971,0.6844919786096256,111.0,61.0,57.0,128.0,0.703708359522313,0.656140350877193,0.65625,0.6573426573426573,93.0,51.0,47.0,94.0,0.692326635145784,0.7222222222222222,0.7077922077922079,0.7727272727272727,18.0,10.0,10.0,34.0,0.7321428571428572,0.5854700854700855,0.5828410311493019,0.3120567375886525,115.0,81.0,16.0,22.0,0.7120032223415682,0.7692914612899313,
pca32__rf_5__r1,pca32,rf_5,1.0,balanced_accuracy,0.49999999999999994,0.6722689075630253,0.6715273412947832,0.6863270777479893,112.0,60.0,57.0,128.0,0.7038026398491516,0.6736842105263158,0.6737588652482269,0.6736842105263158,96.0,48.0,45.0,96.0,0.7122734436564224,0.6666666666666666,0.6493506493506493,0.7272727272727273,16.0,12.0,12.0,32.0,0.6517857142857143,0.6581196581196581,0.647422126745435,0.375,130.0,66.0,14.0,24.0,0.6676960257787325,0.7632672636393566,
pca32__rf_5__r1,pca32,rf_5,1.0,accuracy,0.49999999999999994,0.6722689075630253,0.6715273412947832,0.6863270777479893,112.0,60.0,57.0,128.0,0.7038026398491516,0.6736842105263158,0.6737588652482269,0.6736842105263158,96.0,48.0,45.0,96.0,0.7122734436564224,0.6666666666666666,0.6493506493506493,0.7272727272727273,16.0,12.0,12.0,32.0,0.6517857142857143,0.6581196581196581,0.647422126745435,0.375,130.0,66.0,14.0,24.0,0.6676960257787325,0.7632672636393566,
pca32__rf_5__r2,pca32,rf_5,2.0,balanced_accuracy,0.4799999999999999,0.6554621848739496,0.6526555625392835,0.6870229007633588,99.0,73.0,50.0,135.0,0.6894091766184789,0.6491228070175439,0.6498226950354611,0.6688741721854304,84.0,60.0,40.0,101.0,0.6882880220646178,0.6805555555555556,0.6542207792207793,0.7472527472527473,15.0,13.0,10.0,34.0,0.6907467532467532,0.5427350427350427,0.567937701396348,0.3006535947712418,104.0,92.0,15.0,23.0,0.680048335123523,0.7605975028910523,
pca32__rf_5__r2,pca32,rf_5,2.0,accuracy,0.4799999999999999,0.6554621848739496,0.6526555625392835,0.6870229007633588,99.0,73.0,50.0,135.0,0.6894091766184789,0.6491228070175439,0.6498226950354611,0.6688741721854304,84.0,60.0,40.0,101.0,0.6882880220646178,0.6805555555555556,0.6542207792207793,0.7472527472527473,15.0,13.0,10.0,34.0,0.6907467532467532,0.5427350427350427,0.567937701396348,0.3006535947712418,104.0,92.0,15.0,23.0,0.680048335123523,0.7605975028910523,
pca32__rf_5__r4,pca32,rf_5,4.0,balanced_accuracy,0.5199999999999999,0.6190476190476191,0.6214016341923319,0.6023391812865497,118.0,54.0,82.0,103.0,0.649120050282841,0.631578947368421,0.6307624113475178,0.5977011494252874,102.0,42.0,63.0,78.0,0.6485914105594957,0.5694444444444444,0.5698051948051948,0.6172839506172839,16.0,12.0,19.0,25.0,0.6444805194805194,0.6538461538461539,0.6130504833512352,0.34146341463414637,132.0,64.0,17.0,21.0,0.6621911922663802,0.6728456131304968,
pca32__rf_5__r4,pca32,rf_5,4.0,accuracy,0.5199999999999999,0.6190476190476191,0.6214016341923319,0.6023391812865497,118.0,54.0,82.0,103.0,0.649120050282841,0.631578947368421,0.6307624113475178,0.5977011494252874,102.0,42.0,63.0,78.0,0.6485914105594957,0.5694444444444444,0.5698051948051948,0.6172839506172839,16.0,12.0,19.0,25.0,0.6444805194805194,0.6538461538461539,0.6130504833512352,0.34146341463414637,132.0,64.0,17.0,21.0,0.6621911922663802,0.6728456131304968,
pca32__rbfsvc_0.3_scale__r1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_0.3_scale__r2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_0.3_scale__r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_1.0_scale__r1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_1.0_scale__r2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_1.0_scale__r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_3.0_scale__r1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_3.0_scale__r2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca32__rbfsvc_3.0_scale__r4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ValueError(""could not convert string to float: 'scale'"")"
pca64__logreg_0.0003__r1,pca64,logreg_0.0003,1.0,balanced_accuracy,0.49999999999999994,0.6330532212885154,0.6322595851665619,0.6487935656836461,105.0,67.0,64.0,121.0,0.684255185417976,0.6631578947368421,0.663563829787234,0.673469387755102,90.0,54.0,42.0,99.0,0.7179373522458629,0.5138888888888888,0.5178571428571428,0.5569620253164557,15.0,13.0,22.0,22.0,0.5438311688311688,0.7094017094017094,0.6780343716433942,0.41379310344827586,142.0,54.0,14.0,24.0,0.7359022556390977,0.6194227375215747,
pca64__logreg_0.0003__r1,pca64,logreg_0.0003,1.0,accuracy,0.49999999999999994,0.6330532212885154,0.6322595851665619,0.6487935656836461,105.0,67.0,64.0,121.0,0.684255185417976,0.6631578947368421,0.663563829787234,0.673469387755102,90.0,54.0,42.0,99.0,0.7179373522458629,0.5138888888888888,0.5178571428571428,0.5569620253164557,15.0,13.0,22.0,22.0,0.5438311688311688,0.7094017094017094,0.6780343716433942,0.41379310344827586,142.0,54.0,14.0,24.0,0.7359022556390977,0.6194227375215747,
pca64__logreg_0.0003__r2,pca64,logreg_0.0003,2.0,balanced_accuracy,0.49999999999999994,0.6246498599439776,0.6235386549340038,0.6436170212765957,102.0,70.0,64.0,121.0,0.6691074795725958,0.631578947368421,0.6319444444444444,0.6416382252559727,86.0,58.0,47.0,94.0,0.677304964539007,0.5972222222222222,0.5925324675324675,0.6506024096385542,16.0,12.0,17.0,27.0,0.6371753246753246,0.6794871794871795,0.6389634801288937,0.3697478991596639,137.0,59.0,16.0,22.0,0.7200590762620838,0.697218217235659,
pca64__logreg_0.0003__r2,pca64,logreg_0.0003,2.0,accuracy,0.49999999999999994,0.6246498599439776,0.6235386549340038,0.6436170212765957,102.0,70.0,64.0,121.0,0.6691074795725958,0.631578947368421,0.6319444444444444,0.6416382252559727,86.0,58.0,47.0,94.0,0.677304964539007,0.5972222222222222,0.5925324675324675,0.6506024096385542,16.0,12.0,17.0,27.0,0.6371753246753246,0.6794871794871795,0.6389634801288937,0.3697478991596639,137.0,59.0,16.0,22.0,0.7200590762620838,0.697218217235659,
pca64__logreg_0.0003__r4,pca64,logreg_0.0003,4.0,balanced_accuracy,0.5099999999999999,0.5742296918767507,0.585512256442489,0.4015748031496063,154.0,18.0,134.0,51.0,0.639912005028284,0.5859649122807018,0.5826684397163121,0.3917525773195876,129.0,15.0,103.0,38.0,0.6457840819542948,0.5277777777777778,0.5941558441558442,0.43333333333333335,25.0,3.0,31.0,13.0,0.6160714285714286,0.8205128205128205,0.5958646616541353,0.3225806451612903,182.0,14.0,28.0,10.0,0.7158968850698174,0.6793187993782998,
pca64__logreg_0.0003__r4,pca64,logreg_0.0003,4.0,accuracy,0.49999999999999994,0.5826330532212886,0.5819767441860465,0.5983827493261455,97.0,75.0,74.0,111.0,0.639912005028284,0.5929824561403508,0.5931589834515366,0.5972222222222222,83.0,61.0,55.0,86.0,0.6457840819542948,0.5416666666666666,0.5340909090909092,0.6024096385542169,14.0,14.0,19.0,25.0,0.6160714285714286,0.6666666666666666,0.6631310418904404,0.390625,131.0,65.0,13.0,25.0,0.7158968850698174,0.6310114517265681,
pca64__logreg_0.001__r1,pca64,logreg_0.001,1.0,balanced_accuracy,0.49999999999999994,0.6330532212885154,0.6340980515399119,0.6309859154929578,114.0,58.0,73.0,112.0,0.6826524198617222,0.6421052631578947,0.6416962174940899,0.625,98.0,46.0,56.0,85.0,0.7015366430260047,0.5972222222222222,0.5925324675324675,0.6506024096385542,16.0,12.0,17.0,27.0,0.5884740259740259,0.688034188034188,0.6546723952738991,0.3865546218487395,138.0,58.0,15.0,23.0,0.7271750805585392,0.698485344828368,
