n,flip_n,flip_rate,base_errors,final_errors,net_errors_reduced,rescued_n,hurt_n,base_n,base_accuracy,base_balanced_accuracy,base_f1,base_sensitivity_high,base_specificity_low,base_tn,base_fp,base_fn,base_tp,base_auc,final_n,final_accuracy,final_balanced_accuracy,final_f1,final_sensitivity_high,final_specificity_low,final_tn,final_fp,final_fn,final_tp,final_auc,delta_bacc,eval_scope,rule_name,base_model,pseudo_subset,signal,mode,threshold
696,25,0.035919540229885055,177,168,9,17,8,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7586206896551724,0.7546687532603026,0.7031802120141343,0.737037037037037,0.7723004694835681,329,97,71,199,0.8353069031472786,0.0051382368283776625,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.959360,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.9593596924325181
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.966870682869734
285,5,0.017543859649122806,61,60,1,3,2,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7894736842105263,0.7898197399527187,0.7945205479452054,0.8226950354609929,0.7569444444444444,109,35,25,116,0.8737687155240348,0.0033244680851063357,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.966870682869734
306,7,0.02287581699346405,65,66,-1,3,4,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7843137254901961,0.7367160278745645,0.611764705882353,0.6341463414634146,0.8392857142857143,188,36,30,52,0.818270905923345,-0.017693815331010443,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.966870682869734
105,7,0.06666666666666667,51,46,5,6,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5619047619047619,0.5731841526045488,0.5818181818181818,0.6808510638297872,0.46551724137931033,27,31,15,32,0.6661775495231108,0.04108584005869409,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.966870682869734
696,19,0.027298850574712645,177,172,5,12,7,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7528735632183908,0.7506520605112155,0.6993006993006993,0.7407407407407407,0.7605633802816901,324,102,70,200,0.8353069031472786,0.0011215440792905484,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|all_preds|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,all_preds,0.966870682869734
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.890214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8902136772234541
285,33,0.11578947368421053,61,60,1,17,16,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7894736842105263,0.7887854609929078,0.7727272727272727,0.723404255319149,0.8541666666666666,123,21,39,102,0.8737687155240348,0.0022901891252954387,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.890214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8902136772234541
306,26,0.08496732026143791,65,67,-2,12,14,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7810457516339869,0.6958297038327526,0.5562913907284768,0.5121951219512195,0.8794642857142857,197,27,40,42,0.818270905923345,-0.05858013937282236,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.890214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8902136772234541
105,26,0.24761904761904763,51,29,22,24,2,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7238095238095238,0.7177182685253118,0.6813186813186813,0.6595744680851063,0.7758620689655172,45,13,16,31,0.6661775495231108,0.18561995597945713,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.890214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8902136772234541
696,85,0.1221264367816092,177,156,21,53,32,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7758620689655172,0.7524778299426187,0.691699604743083,0.6481481481481481,0.8568075117370892,365,61,95,175,0.8353069031472786,0.002947313510693772,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.890214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.8902136772234541
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.902214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.902214276670786
285,26,0.0912280701754386,61,61,0,13,13,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7859649122807018,0.7855348699763594,0.7749077490774908,0.7446808510638298,0.8263888888888888,119,25,36,105,0.8737687155240348,-0.0009604018912530154,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.902214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.902214276670786
306,25,0.08169934640522876,65,66,-1,12,13,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7843137254901961,0.7019272648083623,0.5657894736842105,0.524390243902439,0.8794642857142857,197,27,39,43,0.818270905923345,-0.0524825783972126,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.902214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.902214276670786
105,23,0.21904761904761905,51,30,21,22,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.7142857142857143,0.7111151870873074,0.6808510638297872,0.6808510638297872,0.7413793103448276,43,15,15,32,0.6661775495231108,0.17901687454145265,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.902214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.902214276670786
696,74,0.10632183908045977,177,157,20,47,27,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7744252873563219,0.7546948356807511,0.6963249516441006,0.6666666666666666,0.8427230046948356,359,67,90,180,0.8353069031472786,0.00516431924882621,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.902214,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.902214276670786
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.926219,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9262186635689496
285,19,0.06666666666666667,61,56,5,12,7,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.8035087719298246,0.803339243498818,0.7985611510791367,0.7872340425531915,0.8194444444444444,118,26,30,111,0.8737687155240348,0.016843971631205656,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.926219,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9262186635689496
306,19,0.06209150326797386,65,64,1,10,9,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7908496732026143,0.7218532229965157,0.5949367088607594,0.573170731707317,0.8705357142857143,195,29,35,47,0.818270905923345,-0.03255662020905925,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.926219,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9262186635689496
105,16,0.1523809523809524,51,37,14,15,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6476190476190476,0.6507703595011005,0.6336633663366337,0.6808510638297872,0.6206896551724138,36,22,15,32,0.6661775495231108,0.1186720469552458,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.926219,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9262186635689496
696,54,0.07758620689655173,177,157,20,37,17,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7744252873563219,0.7614762649973917,0.707635009310987,0.7037037037037037,0.8192488262910798,349,77,80,190,0.8353069031472786,0.011945748565466818,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.926219,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9262186635689496
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.940157,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9401572533463622
285,14,0.04912280701754386,61,55,6,10,4,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.8070175438596491,0.8070330969267139,0.8056537102473498,0.8085106382978723,0.8055555555555556,116,28,27,114,0.8737687155240348,0.02053782505910151,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.940157,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9401572533463622
306,16,0.05228758169934641,65,63,2,9,7,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7941176470588235,0.7318162020905923,0.6086956521739131,0.5975609756097561,0.8660714285714286,194,30,33,49,0.818270905923345,-0.022593641114982632,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.940157,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9401572533463622
105,14,0.13333333333333333,51,39,12,13,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6285714285714286,0.6335289801907557,0.6213592233009708,0.6808510638297872,0.5862068965517241,34,24,15,32,0.6661775495231108,0.10143066764490094,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.940157,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9401572533463622
696,44,0.06321839080459771,177,157,20,32,12,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7744252873563219,0.764866979655712,0.7129798903107861,0.7222222222222222,0.8075117370892019,344,82,75,195,0.8353069031472786,0.015336463223787122,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.940157,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9401572533463622
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.944873,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9448726203886012
285,12,0.042105263157894736,61,57,4,8,4,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.8,0.8000886524822695,0.8,0.8085106382978723,0.7916666666666666,114,30,27,114,0.8737687155240348,0.013593380614657091,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.944873,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9448726203886012
306,14,0.0457516339869281,65,65,0,7,7,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7875816993464052,0.7273519163763066,0.6012269938650306,0.5975609756097561,0.8571428571428571,192,32,33,49,0.818270905923345,-0.02705792682926833,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.944873,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9448726203886012
105,13,0.12380952380952381,51,40,11,12,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.6190476190476191,0.6249082905355833,0.6153846153846154,0.6808510638297872,0.5689655172413793,33,25,15,32,0.6661775495231108,0.09280997798972856,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.944873,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9448726203886012
696,39,0.05603448275862069,177,162,15,27,12,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7672413793103449,0.7589984350547732,0.7065217391304348,0.7222222222222222,0.795774647887324,339,87,75,195,0.8353069031472786,0.009467918622848237,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.944873,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9448726203886012
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.957274,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9572743869947771
285,7,0.02456140350877193,61,58,3,5,2,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7964912280701755,0.7967641843971631,0.8,0.8226950354609929,0.7708333333333334,111,33,25,116,0.8737687155240348,0.010268912529550756,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.957274,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9572743869947771
306,11,0.03594771241830065,65,64,1,6,5,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7908496732026143,0.7373148954703832,0.6144578313253012,0.6219512195121951,0.8526785714285714,191,33,31,51,0.818270905923345,-0.017094947735191712,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.957274,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9572743869947771
105,9,0.08571428571428572,51,44,7,8,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.580952380952381,0.5904255319148937,0.5925925925925926,0.6808510638297872,0.5,29,29,15,32,0.6661775495231108,0.05832721936903895,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.957274,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9572743869947771
696,27,0.03879310344827586,177,166,11,19,8,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7614942528735632,0.7570161711006782,0.7056737588652482,0.737037037037037,0.7769953051643192,331,95,71,199,0.8353069031472786,0.007485654668753283,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.957274,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9572743869947771
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.963737,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9637370162893188
285,5,0.017543859649122806,61,60,1,3,2,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7894736842105263,0.7898197399527187,0.7945205479452054,0.8226950354609929,0.7569444444444444,109,35,25,116,0.8737687155240348,0.0033244680851063357,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.963737,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9637370162893188
306,8,0.026143790849673203,65,65,0,4,4,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7875816993464052,0.7389481707317074,0.6153846153846154,0.6341463414634146,0.84375,189,35,30,52,0.818270905923345,-0.015461672473867538,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.963737,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9637370162893188
105,7,0.06666666666666667,51,46,5,6,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5619047619047619,0.5731841526045488,0.5818181818181818,0.6808510638297872,0.46551724137931033,27,31,15,32,0.6661775495231108,0.04108584005869409,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.963737,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9637370162893188
696,20,0.028735632183908046,177,171,6,13,7,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7543103448275862,0.7518257694314032,0.7005253940455342,0.7407407407407407,0.7629107981220657,325,101,70,200,0.8353069031472786,0.0022952529994783033,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.963737,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9637370162893188
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.966870682869734
285,5,0.017543859649122806,61,60,1,3,2,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7894736842105263,0.7898197399527187,0.7945205479452054,0.8226950354609929,0.7569444444444444,109,35,25,116,0.8737687155240348,0.0033244680851063357,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.966870682869734
306,7,0.02287581699346405,65,66,-1,3,4,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7843137254901961,0.7367160278745645,0.611764705882353,0.6341463414634146,0.8392857142857143,188,36,30,52,0.818270905923345,-0.017693815331010443,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.966870682869734
105,7,0.06666666666666667,51,46,5,6,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5619047619047619,0.5731841526045488,0.5818181818181818,0.6808510638297872,0.46551724137931033,27,31,15,32,0.6661775495231108,0.04108584005869409,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.966870682869734
696,19,0.027298850574712645,177,172,5,12,7,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.7528735632183908,0.7506520605112155,0.6993006993006993,0.7407407407407407,0.7605633802816901,324,102,70,200,0.8353069031472786,0.0011215440792905484,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.966871,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.966870682869734
23,0,0.0,4,4,0,0,0,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,0.0,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.973331,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9733309616696193
285,3,0.010526315789473684,61,60,1,2,1,285,0.7859649122807018,0.7864952718676124,0.7946127946127947,0.8368794326241135,0.7361111111111112,106,38,23,118,0.8737687155240348,285,0.7894736842105263,0.7898936170212766,0.7959183673469388,0.8297872340425532,0.75,108,36,24,117,0.8737687155240348,0.0033983451536642173,old_data,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.973331,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9733309616696193
306,5,0.016339869281045753,65,66,-1,2,3,306,0.7875816993464052,0.7544098432055749,0.632768361581921,0.6829268292682927,0.8258928571428571,185,39,26,56,0.818270905923345,306,0.7843137254901961,0.7405814459930313,0.6162790697674418,0.6463414634146342,0.8348214285714286,187,37,29,53,0.818270905923345,-0.013828397212543586,third_batch,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.973331,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9733309616696193
105,5,0.047619047619047616,51,48,3,4,1,105,0.5142857142857142,0.5320983125458547,0.5641025641025641,0.7021276595744681,0.3620689655172414,21,37,14,33,0.6661775495231108,105,0.5428571428571428,0.5559427732942039,0.5714285714285714,0.6808510638297872,0.43103448275862066,25,33,15,32,0.6661775495231108,0.023844460748349228,strict_external,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.973331,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9733309616696193
696,13,0.01867816091954023,177,174,3,8,5,696,0.7456896551724138,0.7495305164319249,0.700507614213198,0.7666666666666667,0.7323943661971831,312,114,63,207,0.8353069031472786,696,0.75,0.749660928534168,0.698961937716263,0.7481481481481481,0.7511737089201878,320,106,68,202,0.8353069031472786,0.00013041210224307154,all_three_domains,prob_mean_core|quality_ge_0p10_internal|single:v144_concept_plus_base_directional|pred_high_only|t=0.973331,prob_mean_core,quality_ge_0p10_internal,single:v144_concept_plus_base_directional,pred_high_only,0.9733309616696193
23,3,0.13043478260869565,4,7,-3,0,3,23,0.8260869565217391,0.7791666666666667,0.7142857142857143,0.625,0.9333333333333333,14,1,3,5,0.9166666666666667,23,0.6956521739130435,0.6791666666666667,0.5882352941176471,0.625,0.7333333333333333,11,4,3,5,0.9166666666666667,-0.09999999999999998,quality_ge_0p10_internal,prob_mean_core|quality_ge_0p10_internal|signal:mean_v143_v144_directional|all_preds|t=0.681637,prob_mean_core,quality_ge_0p10_internal,signal:mean_v143_v144_directional,all_preds,0.6816373350092028
