split,policy,n,control_n,control_rate,auto_n,auto_rate,remaining_error_n,auto_wrong_n,auto_fn_n,auto_fp_n,captured_wrong_n,captured_fn_n,captured_fp_n,accuracy,balanced_accuracy,sensitivity,specificity,precision,f1,tn,fp,fn,tp,extra_control_n,extra_control_rate,extra_captured_wrong_n,extra_captured_fn_n,extra_captured_fp_n,candidate,rate
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r200,285,229,0.8035087719298246,56,0.19649122807017544,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,22.0,0.07719298245614035,0.0,0.0,0.0,ood_image_common5_isolation,0.2
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r225,285,231,0.8105263157894737,54,0.18947368421052632,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,24.0,0.08421052631578947,0.0,0.0,0.0,ood_image_common5_isolation,0.225
pseudo_third_to_old,v50_plus_ood_image_common5_isolation_r250,285,233,0.8175438596491228,52,0.1824561403508772,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,26.0,0.0912280701754386,0.0,0.0,0.0,ood_image_common5_isolation,0.25
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r025,285,210,0.7368421052631579,75,0.2631578947368421,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,3.0,0.010526315789473684,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.025
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r050,285,211,0.7403508771929824,74,0.2596491228070175,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,4.0,0.014035087719298246,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.05
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r075,285,212,0.743859649122807,73,0.256140350877193,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,5.0,0.017543859649122806,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.075
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r100,285,213,0.7473684210526316,72,0.25263157894736843,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,6.0,0.021052631578947368,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.1
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r125,285,217,0.7614035087719299,68,0.23859649122807017,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,10.0,0.03508771929824561,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.125
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r150,285,219,0.7684210526315789,66,0.23157894736842105,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,12.0,0.042105263157894736,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.15
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r175,285,224,0.7859649122807018,61,0.21403508771929824,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,17.0,0.05964912280701754,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.175
pseudo_third_to_old,v50_plus_ood_model_prob_compact_mahalanobis_r200,285,224,0.7859649122807018,61,0.21403508771929824,1,1,0,1,32,11,21,0.9964912280701754,0.9965277777777778,1.0,0.9930555555555556,0.9929577464788732,0.9964664310954063,143,1,0,141,17.0,0.05964912280701754,0.0,0.0,0.0,ood_model_prob_compact_mahalanobis,0.2
