align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
diag,32,0.7666347622871399,logreg_c01,none,none,balanced_accuracy,0.3999999999999999,0.6017287234042553,0.6,0.6017287234042553,0.6545454545454545,63,81,33,108,0.6121946414499606,0.4444444444444444,0.47157307289850015,0.5161290322580645,16,45,15,32,0.4468085106382979,0.4380952380952381,0.4611151870873074,0.5203252032520326,14,44,15,32,0.42956713132795304
none,128,0.9673743844032288,logreg_c001,maxsim,none,balanced_accuracy,0.41999999999999993,0.63423463356974,0.631578947368421,0.63423463356974,0.704225352112676,55,89,16,125,0.6731678486997636,0.4537037037037037,0.4577956051621904,0.4380952380952381,26,35,24,23,0.4691314963376352,0.45714285714285713,0.46019809244314014,0.44660194174757284,25,33,24,23,0.47065297138664713
none,200,0.993140459060669,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.5597665484633569,0.5578947368421052,0.5597665484633569,0.6227544910179641,55,89,37,104,0.5763888888888888,0.4537037037037037,0.4577956051621904,0.4380952380952381,26,35,24,23,0.5012207882804325,0.45714285714285713,0.46019809244314014,0.44660194174757284,25,33,24,23,0.5095377842993397
none,32,0.7665164470672607,rf_d5,none,none,balanced_accuracy,0.48999999999999994,0.628693853427896,0.6280701754385964,0.628693853427896,0.6466666666666666,82,62,44,97,0.6370173364854217,0.49074074074074076,0.4564004185559819,0.2465753424657534,44,17,38,9,0.5141262643878619,0.4857142857142857,0.45781364636830524,0.25,42,16,38,9,0.5073367571533383
none,32,0.7665858268737793,logreg_c01,none,none,balanced_accuracy,0.37999999999999995,0.5915336879432624,0.5894736842105263,0.5915336879432624,0.6548672566371682,57,87,30,111,0.5865346729708432,0.4537037037037037,0.4748866410882456,0.5042016806722689,19,42,17,30,0.46389954656435295,0.4380952380952381,0.4570799706529714,0.5042016806722689,16,42,17,30,0.4475421863536317
none,32,0.7664395570755005,logreg_c01,none,p90,balanced_accuracy,0.4099999999999999,0.625960401891253,0.624561403508772,0.625960401891253,0.6666666666666666,71,73,34,107,0.6445035460992908,0.4537037037037037,0.4748866410882456,0.5042016806722689,19,42,17,30,0.46843390303453086,0.4380952380952381,0.4570799706529714,0.5042016806722689,16,42,17,30,0.45231107850330154
coral,64,0.8869447708129883,logreg_c001,none,p85,balanced_accuracy,0.4599999999999999,0.563386524822695,0.5614035087719298,0.563386524822695,0.629080118694362,54,90,35,106,0.5591016548463357,0.4444444444444444,0.46668991977677016,0.5,18,43,17,30,0.5123822811301011,0.4380952380952381,0.4570799706529714,0.5042016806722689,16,42,17,30,0.49999999999999994
none,128,0.9673111438751221,logreg_c001,top5sim,none,balanced_accuracy,0.48999999999999994,0.6143617021276596,0.6140350877192983,0.6143617021276596,0.6232876712328768,84,60,50,91,0.6490346729708432,0.4722222222222222,0.45953958841995113,0.37362637362637363,34,27,30,17,0.4701778862922916,0.4666666666666667,0.45671313279530446,0.37777777777777777,32,26,30,17,0.471019809244314
none,128,0.9673534631729126,logreg_c01,maxsim,none,balanced_accuracy,0.25999999999999995,0.6193114657210402,0.6175438596491228,0.6193114657210402,0.6706948640483383,65,79,30,111,0.6348502758077226,0.4537037037037037,0.4504708754795954,0.40404040404040403,29,32,27,20,0.43460062783397274,0.45714285714285713,0.4541452677916361,0.41237113402061853,28,30,27,20,0.4350696991929567
none,128,0.9673826694488525,logreg_c01,none,p85,balanced_accuracy,0.5099999999999999,0.6422133569739953,0.6421052631578947,0.6422133569739953,0.6433566433566433,91,53,49,92,0.6740543735224586,0.5,0.4597139867457272,0.20588235294117646,47,14,40,7,0.44192535751656786,0.4857142857142857,0.45377842993396916,0.20588235294117646,44,14,40,7,0.44167278063096116
coral,64,0.8868379592895508,rf_d5,none,p80,balanced_accuracy,0.5199999999999999,0.5497931442080378,0.5508771929824562,0.5497931442080378,0.49606299212598426,94,50,78,63,0.5509751773049645,0.48148148148148145,0.46285315660969656,0.3488372093023256,37,24,32,15,0.5050575514475061,0.4666666666666667,0.45267791636096844,0.3488372093023256,34,24,32,15,0.49192956713132796
diag,64,0.8869447112083435,rf_d5,none,none,balanced_accuracy,0.4699999999999999,0.6193853427895981,0.6175438596491228,0.6193853427895981,0.6726726726726727,64,80,29,112,0.652236012608353,0.42592592592592593,0.45517963027554936,0.5079365079365079,14,47,15,32,0.5102895012207882,0.42857142857142855,0.452494497432135,0.5161290322580645,13,45,15,32,0.5025678650036683
none,128,0.9674166440963745,svc_c1,none,none,balanced_accuracy,0.5099999999999999,0.5850325059101655,0.5859649122807018,0.5850325059101655,0.5426356589147286,97,47,71,70,0.6235470843183609,0.49074074074074076,0.4490756888733868,0.1791044776119403,47,14,41,6,0.4696546913149634,0.4857142857142857,0.45176082171680115,0.18181818181818182,45,13,41,6,0.46423330887747616
none,64,0.8869736194610596,svc_c1,none,none,balanced_accuracy,0.49999999999999994,0.6315011820330969,0.631578947368421,0.6315011820330969,0.6263345195729537,92,52,53,88,0.6570626477541371,0.5092592592592593,0.45326124869201256,0.03636363636363636,54,7,46,1,0.5078479246599232,0.49523809523809526,0.45029347028613353,0.03636363636363636,51,7,46,1,0.4988994864269992
none,200,0.9931584596633911,rf_d5,maxsim,none,balanced_accuracy,0.4599999999999999,0.57173463356974,0.5684210526315789,0.57173463356974,0.6702412868632708,37,107,16,125,0.5626477541371158,0.4074074074074074,0.4461109173351936,0.5223880597014925,9,52,12,35,0.5141262643878619,0.41904761904761906,0.4499266324284666,0.5343511450381679,9,49,12,35,0.5146735143066764
mean,128,0.9673770666122437,svc_c1,none,none,balanced_accuracy,0.48999999999999994,0.6175384160756501,0.6175438596491228,0.6175384160756501,0.6148409893992933,89,55,54,87,0.6470399921197794,0.46296296296296297,0.4513428671084758,0.3695652173913043,33,28,30,17,0.46407394489012904,0.45714285714285713,0.4480924431401321,0.37362637362637363,31,27,30,17,0.45506236243580334
coral,64,0.8869720697402954,logreg_c001,none,p80,balanced_accuracy,0.5099999999999999,0.5575502364066194,0.5578947368421052,0.5575502364066194,0.5401459854014599,85,59,67,74,0.5546197793538219,0.46296296296296297,0.4611091733519358,0.42,29,32,26,21,0.5081967213114753,0.44761904761904764,0.4475421863536317,0.42,26,32,26,21,0.4959647835656639
coral,64,0.8869471549987793,logreg_c001,none,p90,balanced_accuracy,0.4599999999999999,0.5984781323877069,0.5964912280701754,0.5984781323877069,0.658753709198813,59,85,30,111,0.6168735224586288,0.4351851851851852,0.4560516219044297,0.48739495798319327,18,43,18,29,0.5088943146145797,0.42857142857142855,0.44644167278063096,0.4915254237288136,16,42,18,29,0.4992663242846662
none,32,0.7665046453475952,logreg_c01,top5sim,none,balanced_accuracy,0.4499999999999999,0.6113327423167849,0.6105263157894737,0.6113327423167849,0.6360655737704918,77,67,44,97,0.6302206461780929,0.4537037037037037,0.45535402860132546,0.42718446601941745,27,34,25,22,0.4750610394140216,0.4380952380952381,0.44093910491562727,0.42718446601941745,24,34,25,22,0.46148202494497437
diag,200,0.9931600093841553,extra_d5,none,none,balanced_accuracy,0.49999999999999994,0.5786052009456265,0.5789473684210527,0.5786052009456265,0.5620437956204379,88,56,64,77,0.5999802994483846,0.4351851851851852,0.43651900941750954,0.4077669902912621,26,35,26,21,0.44436693407743283,0.4380952380952381,0.43892149669845926,0.4158415841584158,25,33,26,21,0.44093910491562727
none,128,0.9673831462860107,logreg_c001,none,p85,balanced_accuracy,0.5099999999999999,0.6381501182033097,0.6385964912280702,0.6381501182033097,0.6199261992619927,98,46,57,84,0.6919818754925138,0.4537037037037037,0.42849668643181027,0.2716049382716049,38,23,36,11,0.46634112312521797,0.45714285714285713,0.435986793837124,0.27848101265822783,37,21,36,11,0.47065297138664713
none,32,0.7666687965393066,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6329787234042553,0.631578947368421,0.6329787234042553,0.6728971962616822,72,72,33,108,0.640021670606777,0.4351851851851852,0.45116846878269967,0.46956521739130436,20,41,20,27,0.46215556330659224,0.41904761904761906,0.43378576669112257,0.46956521739130436,17,41,20,27,0.44534115920763023
coral,32,0.766380786895752,logreg_c01,none,p85,balanced_accuracy,0.4499999999999999,0.6223404255319149,0.6210526315789474,0.6223404255319149,0.660377358490566,72,72,36,105,0.6310579196217494,0.4351851851851852,0.4487268922218347,0.46017699115044247,21,40,21,26,0.45378444366934073,0.41904761904761906,0.43176815847395456,0.46017699115044247,18,40,21,26,0.4354365370506236
none,32,0.7666552066802979,logreg_c001,none,p85,balanced_accuracy,0.4699999999999999,0.6260342789598109,0.624561403508772,0.6260342789598109,0.6687306501547987,70,74,33,108,0.6427797478329393,0.42592592592592593,0.4380885943494942,0.44642857142857145,21,40,22,25,0.45866759679107083,0.41904761904761906,0.4297505502567865,0.45045045045045046,19,39,22,25,0.4431401320616287
coral,32,0.7666829824447632,logreg_c01,maxsim,none,balanced_accuracy,0.5099999999999999,0.6349734042553192,0.6350877192982456,0.6349734042553192,0.6285714285714286,93,51,53,88,0.6292848699763594,0.4444444444444444,0.4398325776072549,0.3877551020408163,29,32,28,19,0.46320195326124863,0.42857142857142855,0.42626559060895086,0.3877551020408163,26,32,28,19,0.4486426999266324
coral,32,0.7666195631027222,logreg_c01,top5sim,none,balanced_accuracy,0.4799999999999999,0.5969267139479906,0.5964912280701754,0.5969267139479906,0.6101694915254238,80,64,51,90,0.6045606776989756,0.4351851851851852,0.4389605859783746,0.41904761904761906,25,36,25,22,0.4572724101848622,0.41904761904761906,0.42369772560528246,0.41904761904761906,22,36,25,22,0.44130594277329416
none,128,0.9673480987548828,extra_d5,none,p80,balanced_accuracy,0.4799999999999999,0.6274379432624113,0.624561403508772,0.6274379432624113,0.703601108033241,51,93,14,127,0.6440110323089046,0.4074074074074074,0.42413672828740845,0.4482758620689655,18,43,21,26,0.45866759679107083,0.4095238095238095,0.42314746881878207,0.45614035087719296,17,41,21,26,0.4589141599413059
none,32,0.7666865587234497,logreg_c1,none,none,balanced_accuracy,0.4099999999999999,0.6044621749408983,0.6035087719298246,0.6044621749408983,0.6343042071197411,74,70,43,98,0.6310579196217493,0.42592592592592593,0.4380885943494942,0.44642857142857145,21,40,22,25,0.4680851063829787,0.4095238095238095,0.42112986060161406,0.44642857142857145,18,40,22,25,0.45231107850330154
coral,32,0.766623854637146,logreg_c001,none,p85,balanced_accuracy,0.49999999999999994,0.58274231678487,0.5824561403508772,0.58274231678487,0.5910652920962199,80,64,55,86,0.5846138691883372,0.4351851851851852,0.4340774328566446,0.39603960396039606,27,34,27,20,0.4583188001395187,0.41904761904761906,0.41966250917094644,0.39603960396039606,24,34,27,20,0.4365370506236244
coral,32,0.7665489912033081,logreg_c001,none,p80,balanced_accuracy,0.49999999999999994,0.5925679669030732,0.5929824561403508,0.5925679669030732,0.5735294117647058,91,53,63,78,0.6023936170212767,0.4351851851851852,0.4340774328566446,0.39603960396039606,27,34,27,20,0.4586675967910708,0.41904761904761906,0.41966250917094644,0.39603960396039606,24,34,27,20,0.43727072633895814
coral,32,0.7666468620300293,logreg_c1,none,none,balanced_accuracy,0.43999999999999995,0.6255171394799055,0.624561403508772,0.6255171394799055,0.6537216828478964,77,67,40,101,0.6227344365642238,0.4166666666666667,0.4274502964771538,0.43243243243243246,21,40,23,24,0.4475061039414021,0.4095238095238095,0.41911225238444605,0.43636363636363634,19,39,23,24,0.43506969919295674
diag,32,0.7666685581207275,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6153959810874704,0.6140350877192983,0.6153959810874704,0.65625,70,74,36,105,0.619533096926714,0.4166666666666667,0.4347750261597489,0.46153846153846156,18,43,20,27,0.4478549005929543,0.4,0.4165443873807777,0.46153846153846156,15,43,20,27,0.429567131327953
none,32,0.7666870355606079,logreg_c001,top5sim,none,balanced_accuracy,0.4799999999999999,0.5942671394799055,0.5929824561403508,0.5942671394799055,0.6352201257861635,68,76,40,101,0.6105200945626478,0.42592592592592593,0.4307638646668992,0.41509433962264153,24,37,25,22,0.46599232647366584,0.4095238095238095,0.41507703595011003,0.41509433962264153,21,37,25,22,0.45157740278796765
coral,32,0.7666287422180176,logreg_c001,none,p90,balanced_accuracy,0.48999999999999994,0.59375,0.5929824561403508,0.59375,0.618421052631579,75,69,47,94,0.605644208037825,0.42592592592592593,0.4307638646668992,0.41509433962264153,24,37,25,22,0.45936519009417515,0.4095238095238095,0.41507703595011003,0.41509433962264153,21,37,25,22,0.4383712399119589
none,32,0.7664960622787476,logreg_c001,none,p90,balanced_accuracy,0.48999999999999994,0.6077866430260047,0.6070175438596491,0.6077866430260047,0.631578947368421,77,67,45,96,0.623719464144996,0.42592592592592593,0.42588071154516915,0.39215686274509803,26,35,27,20,0.44855249389605856,0.4095238095238095,0.411041819515774,0.39215686274509803,23,35,27,20,0.4303008070432868
none,32,0.7662732601165771,logreg_c001,none,p80,balanced_accuracy,0.5099999999999999,0.6208628841607564,0.6210526315789474,0.6208628841607564,0.6115107913669064,92,52,56,85,0.6487391646966114,0.42592592592592593,0.41855598186257414,0.3541666666666667,29,32,30,17,0.4537844436693408,0.4095238095238095,0.40498899486427,0.3541666666666667,26,32,30,17,0.43360234776228906
diag,32,0.766681432723999,logreg_c1,none,none,balanced_accuracy,0.4799999999999999,0.6425088652482269,0.6421052631578947,0.6425088652482269,0.6530612244897959,87,57,45,96,0.6545015760441293,0.4166666666666667,0.42012556679455876,0.4,24,37,26,21,0.4485524938960586,0.4,0.40443873807776964,0.4,21,37,26,21,0.4292002934702861
coral,32,0.7666314840316772,logreg_c01,none,none,balanced_accuracy,0.49999999999999994,0.6248522458628842,0.624561403508772,0.6248522458628842,0.6323024054982818,86,58,49,92,0.6514479905437353,0.4166666666666667,0.4128008371119637,0.36363636363636365,27,34,29,18,0.45517963027554936,0.4,0.3983859134262656,0.36363636363636365,24,34,29,18,0.43873807776962587
coral,32,0.7666788101196289,logreg_c01,none,p80,balanced_accuracy,0.49999999999999994,0.6354166666666666,0.6350877192982456,0.6354166666666666,0.6438356164383562,87,57,47,94,0.6439125295508273,0.4166666666666667,0.4128008371119637,0.36363636363636365,27,34,29,18,0.4558772235786536,0.4,0.3983859134262656,0.36363636363636365,24,34,29,18,0.438004402054292
coral,32,0.7666429281234741,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.6002511820330969,0.6,0.6002511820330969,0.6068965517241379,83,61,53,88,0.5721532702915682,0.4074074074074074,0.41192884548308334,0.39622641509433965,23,38,26,21,0.46320195326124863,0.3904761904761905,0.3958180484225972,0.39622641509433965,20,38,26,21,0.4416727806309611
coral,32,0.7663992047309875,logreg_c01,none,p90,balanced_accuracy,0.4699999999999999,0.5835549645390071,0.5824561403508772,0.5835549645390071,0.6198083067092651,69,75,44,97,0.5922478329393224,0.39814814814814814,0.4012905476107429,0.38095238095238093,23,38,27,20,0.44925008719916293,0.38095238095238093,0.38517975055025677,0.38095238095238093,20,38,27,20,0.43140132061628755
