risk_policy,prediction_policy,target_coverage,pass_n,pass_rate,review_n,review_rate,pass_accuracy,pass_balanced_accuracy,pass_sensitivity,pass_specificity,pass_tn,pass_fp,pass_fn,pass_tp
quality_logistic_oof+safety_soft,safety_switch,0.25,27,0.25,81,0.75,0.7037037037037037,0.6823529411764706,0.6,0.7647058823529411,13,4,4,6
quality_logistic_oof+safety_soft,main,0.3,32,0.2962962962962963,76,0.7037037037037037,0.75,0.7090909090909091,0.6,0.8181818181818182,18,4,4,6
quality_logistic_oof+safety_soft,safety_switch,0.3,32,0.2962962962962963,76,0.7037037037037037,0.75,0.7090909090909091,0.6,0.8181818181818182,18,4,4,6
quality_logistic_oof+safety_soft,main,0.35,38,0.35185185185185186,70,0.6481481481481481,0.7105263157894737,0.6876923076923077,0.6153846153846154,0.76,19,6,5,8
quality_logistic_oof+safety_soft,safety_switch,0.35,38,0.35185185185185186,70,0.6481481481481481,0.7105263157894737,0.6876923076923077,0.6153846153846154,0.76,19,6,5,8
quality_logistic_oof+safety_soft,main,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.6976744186046512,0.675,0.6,0.75,21,7,6,9
quality_logistic_oof+safety_soft,safety_switch,0.39999999999999997,43,0.39814814814814814,65,0.6018518518518519,0.6976744186046512,0.675,0.6,0.75,21,7,6,9
quality_logistic_oof+safety_soft,main,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.6938775510204082,0.6728070175438596,0.5789473684210527,0.7666666666666667,23,7,8,11
quality_logistic_oof+safety_soft,safety_switch,0.44999999999999996,49,0.4537037037037037,59,0.5462962962962963,0.6938775510204082,0.6728070175438596,0.5789473684210527,0.7666666666666667,23,7,8,11
quality_logistic_oof+safety_soft,main,0.49999999999999994,54,0.5,54,0.5,0.6851851851851852,0.6645021645021645,0.5714285714285714,0.7575757575757576,25,8,9,12
quality_logistic_oof+safety_soft,safety_switch,0.49999999999999994,54,0.5,54,0.5,0.6851851851851852,0.6645021645021645,0.5714285714285714,0.7575757575757576,25,8,9,12
quality_logistic_oof+safety_soft,main,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.711864406779661,0.6982142857142857,0.625,0.7714285714285715,27,8,9,15
quality_logistic_oof+safety_soft,safety_switch,0.5499999999999999,59,0.5462962962962963,49,0.4537037037037037,0.711864406779661,0.6982142857142857,0.625,0.7714285714285715,27,8,9,15
quality_logistic_oof+safety_soft,main,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.7230769230769231,0.7095516569200779,0.6296296296296297,0.7894736842105263,30,8,10,17
quality_logistic_oof+safety_soft,safety_switch,0.5999999999999999,65,0.6018518518518519,43,0.39814814814814814,0.7230769230769231,0.7095516569200779,0.6296296296296297,0.7894736842105263,30,8,10,17
quality_logistic_oof+safety_soft,main,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7142857142857143,0.7005887300252314,0.6206896551724138,0.7804878048780488,32,9,11,18
quality_logistic_oof+safety_soft,safety_switch,0.6499999999999999,70,0.6481481481481481,38,0.35185185185185186,0.7142857142857143,0.7005887300252314,0.6206896551724138,0.7804878048780488,32,9,11,18
quality_logistic_oof+safety_soft,main,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7105263157894737,0.6971014492753623,0.6333333333333333,0.7608695652173914,35,11,11,19
quality_logistic_oof+safety_soft,safety_switch,0.7,76,0.7037037037037037,32,0.2962962962962963,0.7105263157894737,0.6971014492753623,0.6333333333333333,0.7608695652173914,35,11,11,19
quality_logistic_oof+safety_soft,main,0.7499999999999998,81,0.75,27,0.25,0.7283950617283951,0.7158801020408163,0.65625,0.7755102040816326,38,11,11,21
quality_logistic_oof+safety_soft,safety_switch,0.7499999999999998,81,0.75,27,0.25,0.7283950617283951,0.7158801020408163,0.65625,0.7755102040816326,38,11,11,21
quality_logistic_oof+safety_soft,main,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7209302325581395,0.7064425770308123,0.6285714285714286,0.7843137254901961,40,11,13,22
quality_logistic_oof+safety_soft,safety_switch,0.7999999999999998,86,0.7962962962962963,22,0.2037037037037037,0.7209302325581395,0.7064425770308123,0.6285714285714286,0.7843137254901961,40,11,13,22
quality_logistic_oof+safety_soft,main,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.7065217391304348,0.689484126984127,0.6111111111111112,0.7678571428571429,43,13,14,22
quality_logistic_oof+safety_soft,safety_switch,0.8499999999999999,92,0.8518518518518519,16,0.14814814814814814,0.7065217391304348,0.689484126984127,0.6111111111111112,0.7678571428571429,43,13,14,22
quality_logistic_oof+safety_soft,main,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.6907216494845361,0.6699823165340406,0.5641025641025641,0.7758620689655172,45,13,17,22
quality_logistic_oof+safety_soft,safety_switch,0.8999999999999999,97,0.8981481481481481,11,0.10185185185185185,0.7010309278350515,0.6912024756852344,0.6410256410256411,0.7413793103448276,43,15,14,25
quality_logistic_oof+safety_soft,main,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.6601941747572816,0.6398305084745763,0.5,0.7796610169491526,46,13,22,22
quality_logistic_oof+safety_soft,safety_switch,0.9499999999999997,103,0.9537037037037037,5,0.046296296296296294,0.7087378640776699,0.7053158705701078,0.6818181818181818,0.7288135593220338,43,16,14,30
quality_logistic_oof+safety_soft,main,0.9999999999999998,108,1.0,0,0.0,0.6481481481481481,0.627485176142309,0.46808510638297873,0.7868852459016393,48,13,25,22
quality_logistic_oof+safety_soft,safety_switch,0.9999999999999998,108,1.0,0,0.0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,44,17,15,32
