n,base_accuracy,base_balanced_accuracy,base_auc,auto_n,auto_rate,review_n,review_rate,fp_flip_n,fn_review_n,rescued_n,hurt_n,rescued_fn_n,rescued_fp_n,hurt_fn_n,hurt_fp_n,auto_accuracy,auto_balanced_accuracy,auto_f1,auto_sensitivity_high,auto_specificity_low,auto_tn,auto_fp,auto_fn,auto_tp,auto_auc,system_if_review_corrected_n,system_if_review_corrected_accuracy,system_if_review_corrected_balanced_accuracy,system_if_review_corrected_f1,system_if_review_corrected_sensitivity_high,system_if_review_corrected_specificity_low,system_if_review_corrected_tn,system_if_review_corrected_fp,system_if_review_corrected_fn,system_if_review_corrected_tp,system_if_review_corrected_auc,base_candidate,base_threshold,base_selection_score,fn_signal,fn_threshold,fp_low_signal,fp_threshold,scope
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,3,68,1,2,0,1,2,0,87.38%,87.45%,0.8506787330316742,0.8785046728971962,0.8705501618122977,269,40,26,188,0.9124020808759036,591,88.83%,88.74%,0.8565217391304348,0.8834080717488789,0.8913043478260869,328,40,26,197,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,4,110,1,3,0,1,3,0,86.28%,86.43%,0.85,0.8779342723004695,0.8507462686567164,228,40,26,187,0.9177790624343074,591,88.83%,88.74%,0.8565217391304348,0.8834080717488789,0.8913043478260869,328,40,26,197,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,4,110,1,3,0,1,3,0,86.28%,86.43%,0.85,0.8779342723004695,0.8507462686567164,228,40,26,187,0.9183921939597786,591,88.83%,88.74%,0.8565217391304348,0.8834080717488789,0.8913043478260869,328,40,26,197,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,1,35,0,1,0,0,1,0,87.95%,87.94%,0.849438202247191,0.8790697674418605,0.8797653958944281,300,41,26,189,0.9203096228602603,591,88.66%,88.60%,0.8546637744034707,0.8834080717488789,0.8885869565217391,327,41,26,197,0.9145666796646519,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,1,35,0,1,0,0,1,0,87.95%,87.94%,0.849438202247191,0.8790697674418605,0.8797653958944281,300,41,26,189,0.9208688535770306,591,88.66%,88.60%,0.8546637744034707,0.8834080717488789,0.8885869565217391,327,41,26,197,0.9150662897250926,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,1,76,0,1,0,0,1,0,86.99%,87.12%,0.849438202247191,0.8790697674418605,0.8633333333333333,259,41,26,189,0.9190077519379843,591,88.66%,88.60%,0.8546637744034707,0.8834080717488789,0.8885869565217391,327,41,26,197,0.9145666796646519,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,1,76,0,1,0,0,1,0,86.99%,87.12%,0.849438202247191,0.8790697674418605,0.8633333333333333,259,41,26,189,0.9194573643410852,591,88.66%,88.60%,0.8546637744034707,0.8834080717488789,0.8885869565217391,327,41,26,197,0.9150662897250926,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,82.40%,80.39%,87.48%,512,86.63%,79,13.37%,4,79,1,3,0,1,3,0,86.91%,86.68%,0.825065274151436,0.8586956521739131,0.875,287,41,26,158,0.8973024920466596,591,88.66%,88.60%,0.8546637744034707,0.8834080717488789,0.8885869565217391,327,41,26,197,0.8634114837200233,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.11331519509839712,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,3,110,0,3,0,0,3,0,86.07%,86.25%,0.8480725623582767,0.8779342723004695,0.8470149253731343,227,41,26,187,0.9181119052624205,591,88.66%,88.60%,0.8546637744034707,0.8834080717488789,0.8885869565217391,327,41,26,197,0.9136405732111522,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,3,35,1,2,0,1,2,0,87.95%,87.86%,0.8487584650112867,0.8744186046511628,0.8826979472140762,301,40,27,188,0.9135170156175407,591,88.66%,88.51%,0.8540305010893247,0.8789237668161435,0.8913043478260869,328,40,27,196,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,4,68,1,3,0,1,3,0,87.19%,87.22%,0.8480725623582767,0.8738317757009346,0.8705501618122977,269,40,27,187,0.9176798838580891,591,88.66%,88.51%,0.8540305010893247,0.8789237668161435,0.8913043478260869,328,40,27,196,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,4,68,1,3,0,1,3,0,87.19%,87.22%,0.8480725623582767,0.8738317757009346,0.8705501618122977,269,40,27,187,0.9184511387351422,591,88.66%,88.51%,0.8540305010893247,0.8789237668161435,0.8913043478260869,328,40,27,196,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,3,76,1,2,0,1,2,0,86.99%,87.05%,0.8487584650112867,0.8744186046511628,0.8666666666666667,260,40,27,188,0.9122945736434108,591,88.66%,88.51%,0.8540305010893247,0.8789237668161435,0.8913043478260869,328,40,27,196,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,5,110,1,4,0,1,4,0,86.07%,86.20%,0.8473804100227791,0.8732394366197183,0.8507462686567164,228,40,27,186,0.9173060752575153,591,88.66%,88.51%,0.8540305010893247,0.8789237668161435,0.8913043478260869,328,40,27,196,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,0,65,0,0,0,0,0,0,87.07%,87.14%,0.8482142857142857,0.8755760368663594,0.8673139158576052,268,41,27,190,0.9192951844063652,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0489054291630551,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,0,65,0,0,0,0,0,0,87.07%,87.14%,0.8482142857142857,0.8755760368663594,0.8673139158576052,268,41,27,190,0.9192951844063652,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0601600491975303,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,0,65,0,0,0,0,0,0,87.07%,87.14%,0.8482142857142857,0.8755760368663594,0.8673139158576052,268,41,27,190,0.9192951844063652,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.0774945269633817,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,0,65,0,0,0,0,0,0,87.07%,87.14%,0.8482142857142857,0.8755760368663594,0.8673139158576052,268,41,27,190,0.9192951844063652,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.09606984729921865,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,0,65,0,0,0,0,0,0,87.07%,87.14%,0.8482142857142857,0.8755760368663594,0.8673139158576052,268,41,27,190,0.9192951844063652,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,3,68,0,3,0,0,3,0,87.00%,87.06%,0.8461538461538461,0.8738317757009346,0.8673139158576052,268,41,27,187,0.9182394217100687,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.9136405732111522,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,82.40%,80.39%,87.48%,512,86.63%,79,13.37%,5,79,1,4,0,1,4,0,86.72%,86.41%,0.8219895287958116,0.8532608695652174,0.875,287,41,27,157,0.8930607104984093,591,88.49%,88.38%,0.8521739130434782,0.8789237668161435,0.8885869565217391,327,41,27,196,0.8598410996295573,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.15327316317371803,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,4,35,1,3,0,1,3,0,87.77%,87.62%,0.8461538461538461,0.8697674418604651,0.8826979472140762,301,40,28,187,0.9192457205210394,591,88.49%,88.29%,0.851528384279476,0.874439461883408,0.8913043478260869,328,40,28,195,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,4,35,1,3,0,1,3,0,87.77%,87.62%,0.8461538461538461,0.8697674418604651,0.8826979472140762,301,40,28,187,0.9201459455773032,591,88.49%,88.29%,0.851528384279476,0.874439461883408,0.8913043478260869,328,40,28,195,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,5,68,1,4,0,1,4,0,87.00%,86.99%,0.8454545454545455,0.8691588785046729,0.8705501618122977,269,40,28,186,0.9171808365847021,591,88.49%,88.29%,0.851528384279476,0.874439461883408,0.8913043478260869,328,40,28,195,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,4,76,1,3,0,1,3,0,86.80%,86.82%,0.8461538461538461,0.8697674418604651,0.8666666666666667,260,40,28,187,0.9177829457364339,591,88.49%,88.29%,0.851528384279476,0.874439461883408,0.8913043478260869,328,40,28,195,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,4,76,1,3,0,1,3,0,86.80%,86.82%,0.8461538461538461,0.8697674418604651,0.8666666666666667,260,40,28,187,0.9185271317829456,591,88.49%,88.29%,0.851528384279476,0.874439461883408,0.8913043478260869,328,40,28,195,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,3,35,0,3,0,0,3,0,87.59%,87.48%,0.8442437923250564,0.8697674418604651,0.8797653958944281,300,41,28,187,0.9200095478415057,591,88.32%,88.15%,0.8496732026143791,0.874439461883408,0.8885869565217391,327,41,28,195,0.9136405732111522,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,1,65,0,1,0,0,1,0,86.88%,86.91%,0.8456375838926175,0.8709677419354839,0.8673139158576052,268,41,28,189,0.9178783947026979,591,88.32%,88.15%,0.8496732026143791,0.874439461883408,0.8885869565217391,327,41,28,195,0.9145666796646519,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,1,65,0,1,0,0,1,0,86.88%,86.91%,0.8456375838926175,0.8709677419354839,0.8673139158576052,268,41,28,189,0.9183705427050244,591,88.32%,88.15%,0.8496732026143791,0.874439461883408,0.8885869565217391,327,41,28,195,0.9150662897250926,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.12004962132072165,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,3,76,0,3,0,0,3,0,86.60%,86.66%,0.8442437923250564,0.8697674418604651,0.8633333333333333,259,41,28,187,0.9182635658914727,591,88.32%,88.15%,0.8496732026143791,0.874439461883408,0.8885869565217391,327,41,28,195,0.9136405732111522,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,robust_prob,0.183862755116477,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,556,94.08%,35,5.92%,5,35,1,4,0,1,4,0,87.59%,87.39%,0.8435374149659864,0.8651162790697674,0.8826979472140762,301,40,29,186,0.9190002045966038,591,88.32%,88.06%,0.849015317286652,0.8699551569506726,0.8913043478260869,328,40,29,194,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,stack_gb_d2_multiview,0.22377677631433102,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,3,65,1,2,0,1,2,0,86.88%,86.85%,0.8449438202247191,0.8663594470046083,0.8705501618122977,269,40,29,188,0.91127168061086,591,88.32%,88.06%,0.849015317286652,0.8699551569506726,0.8913043478260869,328,40,29,194,0.908266718658608,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,min_all6,0.0569587266992009,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,515,87.14%,76,12.86%,5,76,1,4,0,1,4,0,86.60%,86.59%,0.8435374149659864,0.8651162790697674,0.8666666666666667,260,40,29,186,0.9173178294573642,591,88.32%,88.06%,0.849015317286652,0.8699551569506726,0.8913043478260869,328,40,29,194,0.9125682394228894,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.5893121113673006,prob_mean_core,0.2425941581965666,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,7,110,1,6,0,1,6,0,85.65%,85.73%,0.8421052631578947,0.863849765258216,0.8507462686567164,228,40,29,184,0.9177965804778923,591,88.32%,88.06%,0.849015317286652,0.8699551569506726,0.8913043478260869,328,40,29,194,0.913396860986547,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,0,34,0,0,0,0,0,0,87.43%,87.31%,0.8444444444444444,0.867579908675799,0.878698224852071,297,41,29,190,0.9185309772770258,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,stack_gb_d2_multiview,0.0489054291630551,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,0,34,0,0,0,0,0,0,87.43%,87.31%,0.8444444444444444,0.867579908675799,0.878698224852071,297,41,29,190,0.9185309772770258,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,stack_gb_d2_multiview,0.0601600491975303,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,0,34,0,0,0,0,0,0,87.43%,87.31%,0.8444444444444444,0.867579908675799,0.878698224852071,297,41,29,190,0.9185309772770258,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,stack_gb_d2_multiview,0.0774945269633817,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,0,34,0,0,0,0,0,0,87.43%,87.31%,0.8444444444444444,0.867579908675799,0.878698224852071,297,41,29,190,0.9185309772770258,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,stack_gb_d2_multiview,0.09606984729921865,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,0,34,0,0,0,0,0,0,87.43%,87.31%,0.8444444444444444,0.867579908675799,0.878698224852071,297,41,29,190,0.9185309772770258,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,0,45,0,0,0,0,0,0,87.18%,87.11%,0.8444444444444444,0.867579908675799,0.8746177370030581,286,41,29,190,0.918604164048427,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,stack_gb_d2_multiview,0.0489054291630551,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,0,45,0,0,0,0,0,0,87.18%,87.11%,0.8444444444444444,0.867579908675799,0.8746177370030581,286,41,29,190,0.918604164048427,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,stack_gb_d2_multiview,0.0601600491975303,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,0,45,0,0,0,0,0,0,87.18%,87.11%,0.8444444444444444,0.867579908675799,0.8746177370030581,286,41,29,190,0.918604164048427,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,stack_gb_d2_multiview,0.0774945269633817,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,0,45,0,0,0,0,0,0,87.18%,87.11%,0.8444444444444444,0.867579908675799,0.8746177370030581,286,41,29,190,0.918604164048427,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,stack_gb_d2_multiview,0.09606984729921865,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,546,92.39%,45,7.61%,0,45,0,0,0,0,0,0,87.18%,87.11%,0.8444444444444444,0.867579908675799,0.8746177370030581,286,41,29,190,0.918604164048427,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.668049686001303,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
591,82.40%,80.39%,87.48%,512,86.63%,79,13.37%,7,79,1,6,0,1,6,0,86.33%,85.87%,0.8157894736842105,0.842391304347826,0.875,287,41,29,155,0.8852233563096501,591,88.16%,87.93%,0.8471615720524017,0.8699551569506726,0.8885869565217391,327,41,29,194,0.8532121271202963,robust_prob,0.57,0.8039213296938974,stack_gb_d2_multiview,0.22377677631433102,min_all6,0.19460294656202898,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,11,110,3,8,0,3,8,0,85.65%,85.63%,0.8406466512702079,0.8544600938967136,0.8582089552238806,230,38,31,182,0.9173761474318549,591,88.32%,87.89%,0.847682119205298,0.8609865470852018,0.8967391304347826,330,38,31,192,0.9131044063170208,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,robust_prob,0.3959889528559579,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,4,65,1,3,0,1,3,0,86.69%,86.62%,0.8423423423423423,0.8617511520737328,0.8705501618122977,269,40,30,187,0.9166853086364518,591,88.16%,87.84%,0.8464912280701754,0.8654708520179372,0.8913043478260869,328,40,30,193,0.9130556638720998,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,prob_mean_core,0.17767263447772177,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,526,89.00%,65,11.00%,4,65,1,3,0,1,3,0,86.69%,86.62%,0.8423423423423423,0.8617511520737328,0.8705501618122977,269,40,30,187,0.9174608145795118,591,88.16%,87.84%,0.8464912280701754,0.8654708520179372,0.8913043478260869,328,40,30,193,0.9138599142132969,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.48298269787526527,robust_prob,0.2433131844763915,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,523,88.49%,68,11.51%,7,68,1,6,0,1,6,0,86.62%,86.52%,0.8401826484018264,0.8598130841121495,0.8705501618122977,269,40,30,184,0.9179218461724586,591,88.16%,87.84%,0.8464912280701754,0.8654708520179372,0.8913043478260869,328,40,30,193,0.913396860986547,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.4773824647710958,robust_prob,0.3205360337064243,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,10,110,2,8,0,2,8,0,85.45%,85.45%,0.8387096774193549,0.8544600938967136,0.8544776119402985,229,39,31,182,0.9167805339499685,591,88.16%,87.75%,0.8458149779735683,0.8609865470852018,0.8940217391304348,329,39,31,192,0.9120930005849095,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.3241438788821058,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,481,81.39%,110,18.61%,15,110,5,10,0,5,10,0,85.65%,85.54%,0.8391608391608392,0.8450704225352113,0.8656716417910447,232,36,33,180,0.9172535211267606,591,88.32%,87.71%,0.8463251670378619,0.852017937219731,0.9021739130434783,332,36,33,190,0.9124220120881265,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,wholecrop_prob,0.49869798636480445,prob_mean_core,0.4023282146160868,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,559,94.59%,32,5.41%,0,32,0,0,0,0,0,0,87.30%,87.13%,0.8425720620842572,0.8636363636363636,0.8790560471976401,298,41,30,190,0.916304639313489,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0489054291630551,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,559,94.59%,32,5.41%,0,32,0,0,0,0,0,0,87.30%,87.13%,0.8425720620842572,0.8636363636363636,0.8790560471976401,298,41,30,190,0.916304639313489,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0601600491975303,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,559,94.59%,32,5.41%,0,32,0,0,0,0,0,0,87.30%,87.13%,0.8425720620842572,0.8636363636363636,0.8790560471976401,298,41,30,190,0.916304639313489,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.0774945269633817,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,559,94.59%,32,5.41%,0,32,0,0,0,0,0,0,87.30%,87.13%,0.8425720620842572,0.8636363636363636,0.8790560471976401,298,41,30,190,0.916304639313489,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.09606984729921865,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,559,94.59%,32,5.41%,0,32,0,0,0,0,0,0,87.30%,87.13%,0.8425720620842572,0.8636363636363636,0.8790560471976401,298,41,30,190,0.916304639313489,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.916162994735816,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,prob_mean_core,0.5633359128577844,stack_gb_d2_multiview,0.1290604217046331,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,1,34,0,1,0,0,1,0,87.25%,87.09%,0.8418708240534521,0.863013698630137,0.878698224852071,297,41,30,189,0.9169773851017264,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.9145666796646519,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,prob_mean_core,0.1159437982541614,internal_old_third_rule_selected
591,87.48%,87.03%,91.62%,557,94.25%,34,5.75%,1,34,0,1,0,0,1,0,87.25%,87.09%,0.8418708240534521,0.863013698630137,0.878698224852071,297,41,30,189,0.9174772364972577,591,87.99%,87.70%,0.8446389496717724,0.8654708520179372,0.8885869565217391,327,41,30,193,0.9150662897250926,stack_gb_d2_multiview,0.30999999999999994,0.870302446870735,avg_all6,0.5630960455828422,robust_prob,0.12004962132072165,internal_old_third_rule_selected
