safe_rate_target,review_rate_target,clear_auto_n,clear_auto_rate,middle_auto_n,middle_auto_rate,review_n,review_rate,clear_wrong_n,middle_wrong_n,review_captured_wrong_n,workflow_accuracy,workflow_balanced_accuracy,workflow_sensitivity,workflow_specificity,workflow_precision,workflow_f1,workflow_tn,workflow_fp,workflow_fn,workflow_tp,clear_n,clear_accuracy,clear_balanced_accuracy,clear_sensitivity,clear_specificity,clear_fn,clear_fp,middle_n,middle_accuracy,middle_balanced_accuracy,middle_sensitivity,middle_specificity,middle_precision,middle_f1,middle_tn,middle_fp,middle_fn,middle_tp,auto_all_n,auto_all_accuracy,auto_all_balanced_accuracy,auto_all_sensitivity,auto_all_specificity,auto_all_precision,auto_all_f1,auto_all_tn,auto_all_fp,auto_all_fn,auto_all_tp,split,clear_precision,clear_f1,clear_tn,clear_tp
0.2,0.2,22,0.2037037037037037,64,0.5925925925925926,22,0.2037037037037037,3,19,10,0.7962962962962963,0.7903732124171607,0.7446808510638298,0.8360655737704918,0.7777777777777778,0.7608695652173912,51,10,12,35,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,64,0.703125,0.6990147783251232,0.6551724137931034,0.7428571428571429,0.6785714285714286,0.6666666666666666,26.0,9,10,19.0,86,0.7441860465116279,0.7379385964912281,0.6842105263157895,0.7916666666666666,0.7222222222222222,0.7027027027027027,38,10,12,26,external,0.875,0.823529411764706,12.0,7.0
0.2,0.225,22,0.2037037037037037,62,0.5740740740740741,24,0.2222222222222222,3,18,11,0.8055555555555556,0.7985699337286362,0.7446808510638298,0.8524590163934426,0.7954545454545454,0.7692307692307692,52,9,12,35,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,62,0.7096774193548387,0.703781512605042,0.6428571428571429,0.7647058823529411,0.6923076923076923,0.6666666666666666,26.0,8,10,18.0,84,0.75,0.7420931569867739,0.6756756756756757,0.8085106382978723,0.7352941176470589,0.7042253521126761,38,9,12,25,external,0.875,0.823529411764706,12.0,7.0
0.2,0.25,22,0.2037037037037037,59,0.5462962962962963,27,0.25,3,16,13,0.8240740740740741,0.8174049529124521,0.7659574468085106,0.8688524590163934,0.8181818181818182,0.7912087912087913,53,8,11,36,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,59,0.7288135593220338,0.7239583333333333,0.6666666666666666,0.78125,0.72,0.6923076923076923,25.0,7,9,18.0,81,0.7654320987654321,0.7583333333333333,0.6944444444444444,0.8222222222222222,0.7575757575757576,0.7246376811594203,37,8,11,25,external,0.875,0.823529411764706,12.0,7.0
0.2,0.275,22,0.2037037037037037,56,0.5185185185185185,30,0.2777777777777778,3,15,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,56,0.7321428571428571,0.726923076923077,0.6538461538461539,0.8,0.7391304347826086,0.693877551020408,24.0,6,9,17.0,78,0.7692307692307693,0.7614617940199335,0.6857142857142857,0.8372093023255814,0.7741935483870968,0.7272727272727272,36,7,11,24,external,0.875,0.823529411764706,12.0,7.0
0.2,0.3,22,0.2037037037037037,54,0.5,32,0.2962962962962963,3,15,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,54,0.7222222222222222,0.7197802197802198,0.6538461538461539,0.7857142857142857,0.7391304347826086,0.693877551020408,22.0,6,9,17.0,76,0.7631578947368421,0.7574912891986063,0.6857142857142857,0.8292682926829268,0.7741935483870968,0.7272727272727272,34,7,11,24,external,0.875,0.823529411764706,12.0,7.0
0.2,0.325,22,0.2037037037037037,51,0.4722222222222222,35,0.32407407407407407,3,14,15,0.8425925925925926,0.8337983955354029,0.7659574468085106,0.9016393442622951,0.8571428571428571,0.8089887640449439,55,6,11,36,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,51,0.7254901960784313,0.7238461538461538,0.64,0.8076923076923077,0.7619047619047619,0.6956521739130435,21.0,5,9,16.0,73,0.7671232876712328,0.7613122171945701,0.6764705882352942,0.8461538461538461,0.7931034482758621,0.7301587301587301,33,6,11,23,external,0.875,0.823529411764706,12.0,7.0
0.2,0.35,22,0.2037037037037037,48,0.4444444444444444,38,0.35185185185185186,3,13,16,0.8518518518518519,0.8419951168468782,0.7659574468085106,0.9180327868852459,0.8780487804878049,0.8181818181818182,56,5,11,36,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,48,0.7291666666666666,0.7330434782608696,0.64,0.8260869565217391,0.8,0.7111111111111111,19.0,4,9,16.0,70,0.7714285714285715,0.7687908496732027,0.6764705882352942,0.8611111111111112,0.8214285714285714,0.7419354838709677,31,5,11,23,external,0.875,0.823529411764706,12.0,7.0
0.2,0.375,22,0.2037037037037037,46,0.42592592592592593,40,0.37037037037037035,3,11,18,0.8703703703703703,0.8632717125915591,0.8085106382978723,0.9180327868852459,0.8837209302325582,0.8444444444444444,56,5,9,38,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,46,0.7608695652173914,0.7608695652173914,0.6956521739130435,0.8260869565217391,0.8,0.7441860465116279,19.0,4,7,16.0,68,0.7941176470588235,0.7899305555555556,0.71875,0.8611111111111112,0.8214285714285714,0.7666666666666666,31,5,9,23,external,0.875,0.823529411764706,12.0,7.0
0.2,0.4,22,0.2037037037037037,43,0.39814814814814814,43,0.39814814814814814,3,9,20,0.8888888888888888,0.882106731775375,0.8297872340425532,0.9344262295081968,0.9069767441860465,0.8666666666666666,57,4,8,39,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,43,0.7906976744186046,0.788961038961039,0.7142857142857143,0.8636363636363636,0.8333333333333334,0.7692307692307692,19.0,3,6,15.0,65,0.8153846153846154,0.8095238095238095,0.7333333333333333,0.8857142857142857,0.8461538461538461,0.7857142857142856,31,4,8,22,external,0.875,0.823529411764706,12.0,7.0
0.2,0.425,22,0.2037037037037037,40,0.37037037037037035,46,0.42592592592592593,3,8,21,0.8981481481481481,0.8927450296477154,0.851063829787234,0.9344262295081968,0.9090909090909091,0.8791208791208791,57,4,7,40,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,40,0.8,0.7969924812030075,0.7368421052631579,0.8571428571428571,0.8235294117647058,0.7777777777777778,18.0,3,5,14.0,62,0.8225806451612904,0.8161764705882353,0.75,0.8823529411764706,0.84,0.7924528301886793,30,4,7,21,external,0.875,0.823529411764706,12.0,7.0
0.2,0.45,22,0.2037037037037037,37,0.3425925925925926,49,0.4537037037037037,3,7,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,37,0.8108108108108109,0.8099415204678362,0.7777777777777778,0.8421052631578947,0.8235294117647058,0.7999999999999999,16.0,3,4,14.0,59,0.8305084745762712,0.8263888888888888,0.7777777777777778,0.875,0.84,0.8076923076923077,28,4,6,21,external,0.875,0.823529411764706,12.0,7.0
0.2,0.475,22,0.2037037037037037,35,0.32407407407407407,51,0.4722222222222222,3,7,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,35,0.8,0.8006535947712419,0.7777777777777778,0.8235294117647058,0.8235294117647058,0.7999999999999999,14.0,3,4,14.0,57,0.8245614035087719,0.8222222222222222,0.7777777777777778,0.8666666666666667,0.84,0.8076923076923077,26,4,6,21,external,0.875,0.823529411764706,12.0,7.0
0.2,0.5,22,0.2037037037037037,32,0.2962962962962963,54,0.5,3,7,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,32,0.78125,0.7823529411764706,0.7647058823529411,0.8,0.8125,0.787878787878788,12.0,3,4,13.0,54,0.8148148148148148,0.8131868131868132,0.7692307692307693,0.8571428571428571,0.8333333333333334,0.8,24,4,6,20,external,0.875,0.823529411764706,12.0,7.0
0.2,0.525,22,0.2037037037037037,29,0.26851851851851855,57,0.5277777777777778,3,6,23,0.9166666666666666,0.9115800488315312,0.8723404255319149,0.9508196721311475,0.9318181818181818,0.9010989010989012,58,3,6,41,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,29,0.7931034482758621,0.7952380952380952,0.7333333333333333,0.8571428571428571,0.8461538461538461,0.7857142857142856,12.0,2,4,11.0,51,0.8235294117647058,0.8194444444444444,0.75,0.8888888888888888,0.8571428571428571,0.7999999999999999,24,3,6,18,external,0.875,0.823529411764706,12.0,7.0
0.2,0.55,22,0.2037037037037037,27,0.25,59,0.5462962962962963,3,5,24,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,27,0.8148148148148148,0.8159340659340659,0.7857142857142857,0.8461538461538461,0.8461538461538461,0.8148148148148148,11.0,2,3,11.0,49,0.8367346938775511,0.8336120401337792,0.782608695652174,0.8846153846153846,0.8571428571428571,0.8181818181818182,23,3,5,18,external,0.875,0.823529411764706,12.0,7.0
0.2,0.575,22,0.2037037037037037,24,0.2222222222222222,62,0.5740740740740741,3,5,24,0.9259259259259259,0.9222183467038716,0.8936170212765957,0.9508196721311475,0.9333333333333333,0.9130434782608695,58,3,5,42,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,24,0.7916666666666666,0.7916666666666667,0.75,0.8333333333333334,0.8181818181818182,0.7826086956521738,10.0,2,3,9.0,46,0.8260869565217391,0.8209523809523809,0.7619047619047619,0.88,0.8421052631578947,0.8,22,3,5,16,external,0.875,0.823529411764706,12.0,7.0
0.2,0.6,22,0.2037037037037037,21,0.19444444444444445,65,0.6018518518518519,3,4,25,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,21,0.8095238095238095,0.8194444444444444,0.75,0.8888888888888888,0.9,0.8181818181818182,8.0,1,3,9.0,43,0.8372093023255814,0.8354978354978355,0.7619047619047619,0.9090909090909091,0.8888888888888888,0.8205128205128205,20,2,5,16,external,0.875,0.823529411764706,12.0,7.0
0.2,0.625,22,0.2037037037037037,18,0.16666666666666666,68,0.6296296296296297,3,4,25,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,18,0.7777777777777778,0.7875,0.7,0.875,0.875,0.7777777777777777,7.0,1,3,7.0,40,0.825,0.8208020050125313,0.7368421052631579,0.9047619047619048,0.875,0.7999999999999999,19,2,5,14,external,0.875,0.823529411764706,12.0,7.0
0.2,0.65,22,0.2037037037037037,16,0.14814814814814814,70,0.6481481481481481,3,4,25,0.9351851851851852,0.930415068015347,0.8936170212765957,0.9672131147540983,0.9545454545454546,0.9230769230769231,59,2,5,42,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,16,0.75,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.75,6.0,1,3,6.0,38,0.8157894736842105,0.8111111111111111,0.7222222222222222,0.9,0.8666666666666667,0.7878787878787877,18,2,5,13,external,0.875,0.823529411764706,12.0,7.0
0.2,0.675,22,0.2037037037037037,13,0.12037037037037036,73,0.6759259259259259,3,3,26,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,13,0.7692307692307693,0.7619047619047619,0.6666666666666666,0.8571428571428571,0.8,0.7272727272727272,6.0,1,2,4.0,35,0.8285714285714286,0.8166666666666667,0.7333333333333333,0.9,0.8461538461538461,0.7857142857142856,18,2,4,11,external,0.875,0.823529411764706,12.0,7.0
0.2,0.7,22,0.2037037037037037,10,0.09259259259259259,76,0.7037037037037037,3,3,26,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,10,0.7,0.7,0.6,0.8,0.75,0.6666666666666665,4.0,1,2,3.0,32,0.8125,0.8015873015873016,0.7142857142857143,0.8888888888888888,0.8333333333333334,0.7692307692307692,16,2,4,10,external,0.875,0.823529411764706,12.0,7.0
0.2,0.725,22,0.2037037037037037,8,0.07407407407407407,78,0.7222222222222222,3,2,27,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,8,0.75,0.7333333333333334,0.6666666666666666,0.8,0.6666666666666666,0.6666666666666666,4.0,1,1,2.0,30,0.8333333333333334,0.8194444444444444,0.75,0.8888888888888888,0.8181818181818182,0.7826086956521738,16,2,3,9,external,0.875,0.823529411764706,12.0,7.0
0.2,0.75,22,0.2037037037037037,5,0.046296296296296294,81,0.75,3,1,28,0.9629629629629629,0.9598883850715033,0.9361702127659575,0.9836065573770492,0.9777777777777777,0.9565217391304347,60,1,3,44,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,5,0.8,0.8333333333333333,0.6666666666666666,1.0,1.0,0.8,2.0,0,1,2.0,27,0.8518518518518519,0.8416666666666667,0.75,0.9333333333333333,0.9,0.8181818181818182,14,1,3,9,external,0.875,0.823529411764706,12.0,7.0
0.2,0.775,22,0.2037037037037037,2,0.018518518518518517,84,0.7777777777777778,3,0,29,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,2,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0,0,2.0,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,0.9,0.8571428571428572,12,1,2,9,external,0.875,0.823529411764706,12.0,7.0
0.2,0.8,22,0.2037037037037037,0,0.0,86,0.7962962962962963,3,0,29,0.9722222222222222,0.9705266829438437,0.9574468085106383,0.9836065573770492,0.9782608695652174,0.967741935483871,60,1,2,45,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,2,1,0,,,,,,,,0,0,,22,0.8636363636363636,0.8504273504273505,0.7777777777777778,0.9230769230769231,0.875,0.823529411764706,12,1,2,7,external,0.875,0.823529411764706,12.0,7.0
0.225,0.0,24,0.2222222222222222,84,0.7777777777777778,0,0.0,3,29,0,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44,17,15,32,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,84,0.6547619047619048,0.6527777777777777,0.6388888888888888,0.6666666666666666,0.5897435897435898,0.6133333333333332,32.0,16,13,23.0,108,0.7037037037037037,0.7010812696198117,0.6808510638297872,0.7213114754098361,0.6530612244897959,0.6666666666666666,44,17,15,32,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.025,24,0.2222222222222222,81,0.75,3,0.027777777777777776,3,28,1,0.7129629629629629,0.7092779909312871,0.6808510638297872,0.7377049180327869,0.6666666666666666,0.6736842105263158,45,16,15,32,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,81,0.654320987654321,0.6512422360248447,0.6285714285714286,0.6739130434782609,0.5945945945945946,0.611111111111111,31.0,15,13,22.0,105,0.7047619047619048,0.7013633014001474,0.6739130434782609,0.7288135593220338,0.6595744680851063,0.6666666666666667,43,16,15,31,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.05,24,0.2222222222222222,79,0.7314814814814815,5,0.046296296296296294,3,27,2,0.7222222222222222,0.7174747122427625,0.6808510638297872,0.7540983606557377,0.6808510638297872,0.6808510638297872,46,15,15,32,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,79,0.6582278481012658,0.6532679738562092,0.6176470588235294,0.6888888888888889,0.6,0.608695652173913,31.0,14,13,21.0,103,0.7087378640776699,0.7040229885057472,0.6666666666666666,0.7413793103448276,0.6666666666666666,0.6666666666666666,43,15,15,30,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.075,24,0.2222222222222222,76,0.7037037037037037,8,0.07407407407407407,3,27,2,0.7222222222222222,0.7174747122427625,0.6808510638297872,0.7540983606557377,0.6808510638297872,0.6808510638297872,46,15,15,32,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,76,0.6447368421052632,0.6377840909090908,0.59375,0.6818181818181818,0.5757575757575758,0.5846153846153846,30.0,14,13,19.0,100,0.7,0.6940024479804161,0.6511627906976745,0.7368421052631579,0.6511627906976745,0.6511627906976745,42,15,15,28,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.1,24,0.2222222222222222,73,0.6759259259259259,11,0.10185185185185185,3,25,4,0.7407407407407407,0.7363097314265783,0.7021276595744681,0.7704918032786885,0.7021276595744681,0.7021276595744681,47,14,14,33,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,73,0.6575342465753424,0.6516897081413211,0.6129032258064516,0.6904761904761905,0.59375,0.6031746031746031,29.0,13,12,19.0,97,0.711340206185567,0.706060606060606,0.6666666666666666,0.7454545454545455,0.6666666666666666,0.6666666666666666,41,14,14,28,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.125,24,0.2222222222222222,70,0.6481481481481481,14,0.12962962962962962,3,24,5,0.75,0.7445064527380537,0.7021276595744681,0.7868852459016393,0.717391304347826,0.7096774193548387,48,13,14,33,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,70,0.6571428571428571,0.6467619848612278,0.5862068965517241,0.7073170731707317,0.5862068965517241,0.5862068965517241,29.0,12,12,17.0,94,0.7127659574468085,0.7046296296296297,0.65,0.7592592592592593,0.6666666666666666,0.6582278481012659,41,13,14,26,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.15,24,0.2222222222222222,68,0.6296296296296297,16,0.14814814814814814,3,23,6,0.7592592592592593,0.7527031740495291,0.7021276595744681,0.8032786885245902,0.7333333333333333,0.7173913043478262,49,12,14,33,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,68,0.6617647058823529,0.652077807250221,0.5862068965517241,0.717948717948718,0.6071428571428571,0.5964912280701754,28.0,11,12,17.0,92,0.717391304347826,0.7096153846153846,0.65,0.7692307692307693,0.6842105263157895,0.6666666666666667,40,12,14,26,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.175,24,0.2222222222222222,65,0.6018518518518519,19,0.17592592592592593,3,22,7,0.7685185185185185,0.7633414719218696,0.723404255319149,0.8032786885245902,0.7391304347826086,0.7311827956989247,49,12,13,34,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,65,0.6615384615384615,0.6549227799227799,0.6071428571428571,0.7027027027027027,0.6071428571428571,0.6071428571428571,26.0,11,11,17.0,89,0.7191011235955056,0.7133333333333334,0.6666666666666666,0.76,0.6842105263157895,0.6753246753246753,38,12,13,26,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.2,24,0.2222222222222222,62,0.5740740740740741,22,0.2037037037037037,3,19,10,0.7962962962962963,0.7903732124171607,0.7446808510638298,0.8360655737704918,0.7777777777777778,0.7608695652173912,51,10,12,35,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,62,0.6935483870967742,0.6862433862433863,0.6296296296296297,0.7428571428571429,0.6538461538461539,0.6415094339622641,26.0,9,10,17.0,86,0.7441860465116279,0.7379385964912281,0.6842105263157895,0.7916666666666666,0.7222222222222222,0.7027027027027027,38,10,12,26,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.225,24,0.2222222222222222,60,0.5555555555555556,24,0.2222222222222222,3,18,11,0.8055555555555556,0.7985699337286362,0.7446808510638298,0.8524590163934426,0.7954545454545454,0.7692307692307692,52,9,12,35,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,60,0.7,0.6900452488687783,0.6153846153846154,0.7647058823529411,0.6666666666666666,0.64,26.0,8,10,16.0,84,0.75,0.7420931569867739,0.6756756756756757,0.8085106382978723,0.7352941176470589,0.7042253521126761,38,9,12,25,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.25,24,0.2222222222222222,57,0.5277777777777778,27,0.25,3,16,13,0.8240740740740741,0.8174049529124521,0.7659574468085106,0.8688524590163934,0.8181818181818182,0.7912087912087913,53,8,11,36,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,57,0.7192982456140351,0.7106250000000001,0.64,0.78125,0.6956521739130435,0.6666666666666666,25.0,7,9,16.0,81,0.7654320987654321,0.7583333333333333,0.6944444444444444,0.8222222222222222,0.7575757575757576,0.7246376811594203,37,8,11,25,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.275,24,0.2222222222222222,54,0.5,30,0.2777777777777778,3,15,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,54,0.7222222222222222,0.7125,0.625,0.8,0.7142857142857143,0.6666666666666666,24.0,6,9,15.0,78,0.7692307692307693,0.7614617940199335,0.6857142857142857,0.8372093023255814,0.7741935483870968,0.7272727272727272,36,7,11,24,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.3,24,0.2222222222222222,52,0.48148148148148145,32,0.2962962962962963,3,15,14,0.8333333333333334,0.8256016742239274,0.7659574468085106,0.8852459016393442,0.8372093023255814,0.8,54,7,11,36,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,52,0.7115384615384616,0.7053571428571428,0.625,0.7857142857142857,0.7142857142857143,0.6666666666666666,22.0,6,9,15.0,76,0.7631578947368421,0.7574912891986063,0.6857142857142857,0.8292682926829268,0.7741935483870968,0.7272727272727272,34,7,11,24,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.325,24,0.2222222222222222,49,0.4537037037037037,35,0.32407407407407407,3,14,15,0.8425925925925926,0.8337983955354029,0.7659574468085106,0.9016393442622951,0.8571428571428571,0.8089887640449439,55,6,11,36,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,49,0.7142857142857143,0.7081939799331104,0.6086956521739131,0.8076923076923077,0.7368421052631579,0.6666666666666666,21.0,5,9,14.0,73,0.7671232876712328,0.7613122171945701,0.6764705882352942,0.8461538461538461,0.7931034482758621,0.7301587301587301,33,6,11,23,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.35,24,0.2222222222222222,46,0.42592592592592593,38,0.35185185185185186,3,13,16,0.8518518518518519,0.8419951168468782,0.7659574468085106,0.9180327868852459,0.8780487804878049,0.8181818181818182,56,5,11,36,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,46,0.717391304347826,0.7173913043478262,0.6086956521739131,0.8260869565217391,0.7777777777777778,0.6829268292682927,19.0,4,9,14.0,70,0.7714285714285715,0.7687908496732027,0.6764705882352942,0.8611111111111112,0.8214285714285714,0.7419354838709677,31,5,11,23,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.375,24,0.2222222222222222,44,0.4074074074074074,40,0.37037037037037035,3,11,18,0.8703703703703703,0.8632717125915591,0.8085106382978723,0.9180327868852459,0.8837209302325582,0.8444444444444444,56,5,9,38,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,44,0.75,0.7463768115942029,0.6666666666666666,0.8260869565217391,0.7777777777777778,0.717948717948718,19.0,4,7,14.0,68,0.7941176470588235,0.7899305555555556,0.71875,0.8611111111111112,0.8214285714285714,0.7666666666666666,31,5,9,23,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.4,24,0.2222222222222222,41,0.37962962962962965,43,0.39814814814814814,3,9,20,0.8888888888888888,0.882106731775375,0.8297872340425532,0.9344262295081968,0.9069767441860465,0.8666666666666666,57,4,8,39,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,41,0.7804878048780488,0.7739234449760766,0.6842105263157895,0.8636363636363636,0.8125,0.742857142857143,19.0,3,6,13.0,65,0.8153846153846154,0.8095238095238095,0.7333333333333333,0.8857142857142857,0.8461538461538461,0.7857142857142856,31,4,8,22,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.425,24,0.2222222222222222,38,0.35185185185185186,46,0.42592592592592593,3,8,21,0.8981481481481481,0.8927450296477154,0.851063829787234,0.9344262295081968,0.9090909090909091,0.8791208791208791,57,4,7,40,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,38,0.7894736842105263,0.7815126050420168,0.7058823529411765,0.8571428571428571,0.8,0.7500000000000001,18.0,3,5,12.0,62,0.8225806451612904,0.8161764705882353,0.75,0.8823529411764706,0.84,0.7924528301886793,30,4,7,21,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.45,24,0.2222222222222222,35,0.32407407407407407,49,0.4537037037037037,3,7,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,35,0.8,0.7960526315789473,0.75,0.8421052631578947,0.8,0.7741935483870969,16.0,3,4,12.0,59,0.8305084745762712,0.8263888888888888,0.7777777777777778,0.875,0.84,0.8076923076923077,28,4,6,21,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.475,24,0.2222222222222222,33,0.3055555555555556,51,0.4722222222222222,3,7,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,33,0.7878787878787878,0.7867647058823529,0.75,0.8235294117647058,0.8,0.7741935483870969,14.0,3,4,12.0,57,0.8245614035087719,0.8222222222222222,0.7777777777777778,0.8666666666666667,0.84,0.8076923076923077,26,4,6,21,external,0.9,0.8571428571428572,12.0,9.0
0.225,0.5,24,0.2222222222222222,30,0.2777777777777778,54,0.5,3,7,22,0.9074074074074074,0.9033833275200558,0.8723404255319149,0.9344262295081968,0.9111111111111111,0.891304347826087,57,4,6,41,24,0.875,0.8706293706293706,0.8181818181818182,0.9230769230769231,2,1,30,0.7666666666666667,0.7666666666666666,0.7333333333333333,0.8,0.7857142857142857,0.7586206896551724,12.0,3,4,11.0,54,0.8148148148148148,0.8131868131868132,0.7692307692307693,0.8571428571428571,0.8333333333333334,0.8,24,4,6,20,external,0.9,0.8571428571428572,12.0,9.0
