align,pca_components,pca_explained,model,weighting,pseudo,threshold_objective,old_cv_threshold,old_cv_threshold_score,old_accuracy,old_balanced_accuracy,old_f1,old_tn,old_fp,old_fn,old_tp,old_auc,all_accuracy,all_balanced_accuracy,all_f1,all_tn,all_fp,all_fn,all_tp,all_auc,strict_accuracy,strict_balanced_accuracy,strict_f1,strict_tn,strict_fp,strict_fn,strict_tp,strict_auc
mean,128,0.999947726726532,logreg_c1,none,none,balanced_accuracy,0.9099999999999999,0.5384160756501182,0.5403508771929825,0.5384160756501182,0.4329004329004329,104,40,91,50,0.5203408195429472,0.5185185185185185,0.49808161841646315,0.38095238095238093,40,21,31,16,0.47610742936867806,0.5047619047619047,0.48917828319882617,0.38095238095238093,37,21,31,16,0.4680851063829787
coral,32,0.8515006303787231,rf_d5,none,p80,balanced_accuracy,0.4499999999999999,0.5916075650118203,0.5894736842105263,0.5916075650118203,0.656891495601173,56,88,29,112,0.6004728132387707,0.4722222222222222,0.4986048133937914,0.5365853658536586,18,43,14,33,0.5441227764213463,0.4666666666666667,0.48899486426999267,0.5409836065573771,16,42,14,33,0.5293470286133529
diag,128,0.9999476671218872,logreg_c01,none,none,balanced_accuracy,0.19,0.5744680851063829,0.5719298245614035,0.5744680851063829,0.6534090909090909,48,96,26,115,0.581855791962175,0.46296296296296297,0.500174398325776,0.5606060606060606,13,48,10,37,0.514475061039414,0.45714285714285713,0.4884446074834923,0.5648854961832062,11,47,10,37,0.5014673514306677
none,32,0.8516597151756287,logreg_c001,none,p80,balanced_accuracy,0.48999999999999994,0.6812943262411347,0.6807017543859649,0.6812943262411347,0.6956521739130435,90,54,37,104,0.701881402679275,0.49074074074074076,0.5027903732124172,0.5045045045045045,25,36,19,28,0.5406348099058248,0.47619047619047616,0.487527512839325,0.5045045045045045,22,36,19,28,0.5278796771826852
none,32,0.8517552614212036,logreg_c01,none,p90,balanced_accuracy,0.41999999999999993,0.6260342789598109,0.624561403508772,0.6260342789598109,0.6687306501547987,70,74,33,108,0.6621355397951143,0.48148148148148145,0.5043599581444018,0.5333333333333333,20,41,15,32,0.5354028601325427,0.4666666666666667,0.4869772560528246,0.5333333333333333,17,41,15,32,0.5194424064563462
coral,32,0.8517199754714966,logreg_c001,none,p90,balanced_accuracy,0.4699999999999999,0.6609042553191489,0.6596491228070176,0.6609042553191489,0.694006309148265,78,66,31,110,0.6787825059101654,0.48148148148148145,0.5043599581444018,0.5333333333333333,20,41,15,32,0.5559818625741193,0.4666666666666667,0.4869772560528246,0.5333333333333333,17,41,15,32,0.5385179750550257
mean,128,0.9999479055404663,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.5454343971631206,0.543859649122807,0.5454343971631206,0.6012269938650306,57,87,43,98,0.5498423955870765,0.4537037037037037,0.48953610045343565,0.549618320610687,13,48,11,36,0.572026508545518,0.45714285714285713,0.48642699926632427,0.5581395348837209,12,46,11,36,0.562362435803375
none,32,0.8516669273376465,logreg_c001,maxsim,none,balanced_accuracy,0.5099999999999999,0.6348256501182032,0.6350877192982456,0.6348256501182032,0.6231884057971014,95,49,55,86,0.6642533490937745,0.5,0.4987792117195675,0.46,31,30,24,23,0.5214509940704569,0.4857142857142857,0.4860601614086574,0.46,28,30,24,23,0.5073367571533383
coral,128,0.9999479055404663,extra_d5,maxsim,none,balanced_accuracy,0.48999999999999994,0.5593232860520094,0.5578947368421052,0.5593232860520094,0.6086956521739131,61,83,43,98,0.5650118203309693,0.48148148148148145,0.49215207534007677,0.4909090909090909,25,36,20,27,0.500174398325776,0.47619047619047616,0.48550990462215704,0.4954128440366973,23,35,20,27,0.495964783565664
mean,32,0.8517762422561646,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6226359338061466,0.6210526315789474,0.6226359338061466,0.6687116564417178,68,76,32,109,0.640809692671395,0.48148148148148145,0.5019183815835367,0.5254237288135594,21,40,16,31,0.533658876874782,0.4666666666666667,0.4849596478356566,0.5254237288135594,18,40,16,31,0.5183418928833455
coral,32,0.8517188429832458,extra_d5,none,p85,balanced_accuracy,0.48999999999999994,0.6216755319148937,0.6210526315789474,0.6216755319148937,0.64,81,63,45,96,0.6284475965327029,0.48148148148148145,0.4994768050226718,0.5172413793103449,22,39,17,30,0.5441227764213463,0.4666666666666667,0.48294203961848864,0.5172413793103449,19,39,17,30,0.528980190755686
none,32,0.8517036437988281,extra_d5,none,p80,balanced_accuracy,0.4799999999999999,0.6230791962174941,0.6210526315789474,0.6230791962174941,0.6804733727810651,62,82,26,115,0.6517927501970054,0.46296296296296297,0.492849668643181,0.5396825396825397,16,45,13,34,0.5298221137077084,0.45714285714285713,0.4823917828319883,0.544,14,44,13,34,0.5150403521643433
none,64,0.9599818587303162,logreg_c01,none,p85,balanced_accuracy,0.3999999999999999,0.6435431442080378,0.6421052631578947,0.6435431442080378,0.6832298136645962,73,71,31,110,0.691193853427896,0.5185185185185185,0.4785490059295431,0.23529411764705882,48,13,39,8,0.5068015347052668,0.5142857142857142,0.48165810711665447,0.23880597014925373,46,12,39,8,0.5055025678650037
none,200,0.9999926686286926,extra_d5,top5sim,none,balanced_accuracy,0.5099999999999999,0.5180260047281324,0.519298245614035,0.5180260047281324,0.4497991967871486,92,52,85,56,0.5151201733648542,0.49074074074074076,0.4832577607254971,0.42105263157894735,33,28,27,20,0.5350540634809906,0.4857142857142857,0.48000733675715335,0.425531914893617,31,27,27,20,0.5315480557593544
none,64,0.959967851638794,logreg_c01,none,p80,balanced_accuracy,0.4099999999999999,0.6643764775413712,0.6631578947368421,0.6643764775413712,0.6962025316455697,79,65,31,110,0.7011918833727344,0.5185185185185185,0.47610742936867806,0.21212121212121213,49,12,40,7,0.5068015347052669,0.5142857142857142,0.4796404988994864,0.2153846153846154,47,11,40,7,0.5055025678650037
coral,200,0.9999927878379822,logreg_c001,none,p80,balanced_accuracy,0.4499999999999999,0.5871749408983451,0.5859649122807018,0.5871749408983451,0.6265822784810127,68,76,42,99,0.5893912529550828,0.48148148148148145,0.49459365190094173,0.5,24,37,19,28,0.5469131496337635,0.4666666666666667,0.47890682318415256,0.5,21,37,19,28,0.5315480557593544
none,64,0.9599691033363342,extra_d5,none,p80,balanced_accuracy,0.49999999999999994,0.6001034278959811,0.6,0.6001034278959811,0.6013986013986014,85,59,55,86,0.6279550827423168,0.5092592592592593,0.48500174398325774,0.345679012345679,41,20,33,14,0.5326124869201256,0.49523809523809526,0.47652237710931766,0.345679012345679,38,20,33,14,0.5139398385913426
none,32,0.8517418503761292,logreg_c01,maxsim,none,balanced_accuracy,0.43999999999999995,0.6255910165484634,0.624561403508772,0.6255910165484634,0.6559485530546624,76,68,39,102,0.6458333333333333,0.4722222222222222,0.4937216602720613,0.5210084033613446,20,41,16,31,0.5521450994070457,0.45714285714285713,0.4763389581804842,0.5210084033613446,17,41,16,31,0.5359501100513573
coral,32,0.8517013788223267,extra_d5,maxsim,none,balanced_accuracy,0.48999999999999994,0.6156914893617021,0.6140350877192983,0.6156914893617021,0.6646341463414634,66,78,32,109,0.6306146572104019,0.4722222222222222,0.4937216602720613,0.5210084033613446,20,41,16,31,0.5427275898151378,0.45714285714285713,0.4763389581804842,0.5210084033613446,17,41,16,31,0.5297138664710198
none,32,0.8517739176750183,logreg_c001,none,p85,balanced_accuracy,0.4599999999999999,0.6474586288416075,0.6456140350877193,0.6474586288416075,0.6966966966966966,68,76,25,116,0.6579984239558707,0.4722222222222222,0.4937216602720613,0.5210084033613446,20,41,16,31,0.5347052668294384,0.45714285714285713,0.4763389581804842,0.5210084033613446,17,41,16,31,0.5198092443140132
coral,32,0.8517160415649414,svc_c1,none,none,balanced_accuracy,0.42999999999999994,0.6439864066193853,0.6421052631578947,0.6439864066193853,0.6946107784431138,67,77,25,116,0.6739066193853428,0.4722222222222222,0.49128008371119636,0.5128205128205128,21,40,17,30,0.526334147192187,0.45714285714285713,0.4743213499633162,0.5128205128205128,18,40,17,30,0.5117388114453412
coral,128,0.9999479055404663,logreg_c001,none,p80,balanced_accuracy,0.42999999999999994,0.6083776595744681,0.6070175438596491,0.6083776595744681,0.65,69,75,37,104,0.6250492513790386,0.4722222222222222,0.49128008371119636,0.5128205128205128,21,40,17,30,0.5329612835716777,0.45714285714285713,0.4743213499633162,0.5128205128205128,18,40,17,30,0.5176082171680118
mean,128,0.9999481439590454,logreg_c01,none,none,balanced_accuracy,0.15999999999999998,0.5783835697399528,0.5754385964912281,0.5783835697399528,0.6666666666666666,43,101,20,121,0.5829885736800631,0.4444444444444444,0.4740146494593652,0.5238095238095238,15,46,14,33,0.4816881757935124,0.44761904761904764,0.47175348495964786,0.532258064516129,14,44,14,33,0.47652237710931766
none,32,0.8516044616699219,logreg_c01,none,p80,balanced_accuracy,0.4499999999999999,0.6607565011820331,0.6596491228070176,0.6607565011820331,0.6900958466453674,80,64,33,108,0.678585500394011,0.48148148148148145,0.48482734565748165,0.46153846153846156,28,33,23,24,0.4991280083711196,0.4666666666666667,0.4708363903154805,0.46153846153846156,25,33,23,24,0.487527512839325
coral,32,0.851744532585144,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.6179816784869976,0.6175438596491228,0.6179816784869976,0.6305084745762712,83,61,48,93,0.6475571315996849,0.4722222222222222,0.4863969305894663,0.49557522123893805,23,38,19,28,0.55284269271015,0.45714285714285713,0.4702861335289802,0.49557522123893805,20,38,19,28,0.5359501100513573
diag,128,0.9999478459358215,logreg_c1,none,none,balanced_accuracy,0.09,0.5523049645390071,0.5508771929824562,0.5523049645390071,0.6024844720496895,60,84,44,97,0.5580673758865249,0.4537037037037037,0.47976979420997556,0.5203252032520326,17,44,15,32,0.5106382978723405,0.44761904761904764,0.46973587674247985,0.5245901639344263,15,43,15,32,0.4955979457079971
coral,32,0.8517715334892273,logreg_c001,none,p85,balanced_accuracy,0.48999999999999994,0.6216755319148937,0.6210526315789474,0.6216755319148937,0.64,81,63,45,96,0.6420902285263986,0.4722222222222222,0.48395535402860135,0.4864864864864865,24,37,20,27,0.5584234391349843,0.45714285714285713,0.4682685253118122,0.4864864864864865,21,37,20,27,0.541452677916361
coral,64,0.9599279165267944,rf_d5,none,none,balanced_accuracy,0.49999999999999994,0.6108894799054374,0.6105263157894737,0.6108894799054374,0.621160409556314,83,61,50,91,0.6176615445232466,0.48148148148148145,0.47994419253575166,0.44,30,31,25,22,0.5367980467387513,0.4666666666666667,0.4668011738811445,0.44,27,31,25,22,0.5242112986060161
none,128,0.9999479055404663,extra_d5,none,none,balanced_accuracy,0.48999999999999994,0.5348699763593381,0.5333333333333333,0.5348699763593381,0.5907692307692308,56,88,45,96,0.5268420015760441,0.46296296296296297,0.4708754795953959,0.46296296296296297,25,36,22,25,0.550401116149285,0.45714285714285713,0.46423330887747616,0.4672897196261682,23,35,22,25,0.5374174614820248
none,32,0.8516475558280945,logreg_c01,none,p85,balanced_accuracy,0.43999999999999995,0.6467198581560283,0.6456140350877193,0.6467198581560283,0.6773162939297125,78,66,35,106,0.6692277383766746,0.46296296296296297,0.480641785838856,0.5,21,40,18,29,0.538542029996512,0.44761904761904764,0.4636830520909758,0.5,18,40,18,29,0.5234776228906823
mean,200,0.9999927282333374,logreg_c1,none,none,balanced_accuracy,0.6599999999999999,0.535830378250591,0.5368421052631579,0.535830378250591,0.484375,91,53,79,62,0.5235175334909378,0.48148148148148145,0.47506103941402167,0.4166666666666667,32,29,27,20,0.5354028601325428,0.4666666666666667,0.4627659574468085,0.4166666666666667,29,29,27,20,0.5293470286133529
none,128,0.9999479055404663,logreg_c1,none,none,balanced_accuracy,0.38999999999999996,0.5685579196217494,0.5684210526315789,0.5685579196217494,0.5714285714285714,80,64,59,82,0.5879137115839244,0.46296296296296297,0.4611091733519358,0.42,29,32,26,21,0.4768050226717824,0.45714285714285713,0.4561628760088041,0.42424242424242425,27,31,26,21,0.46881878209831257
diag,32,0.8515843152999878,logreg_c001,none,none,balanced_accuracy,0.4699999999999999,0.6405141843971631,0.6385964912280702,0.6405141843971631,0.6925373134328359,66,78,25,116,0.6684889676910953,0.4537037037037037,0.4700034879665155,0.48695652173913045,21,40,19,28,0.5493547261946286,0.4380952380952381,0.4530447542186353,0.48695652173913045,18,40,19,28,0.5341159207630227
none,32,0.8516983389854431,logreg_c001,none,none,balanced_accuracy,0.48999999999999994,0.646202718676123,0.6456140350877193,0.646202718676123,0.6622073578595318,85,59,42,99,0.6658786446020488,0.4537037037037037,0.4675619114056505,0.4778761061946903,22,39,20,27,0.5277293337983956,0.4380952380952381,0.45102714600146737,0.4778761061946903,19,39,20,27,0.5128393250183418
mean,32,0.85169517993927,logreg_c1,none,none,balanced_accuracy,0.4799999999999999,0.642434988179669,0.6421052631578947,0.642434988179669,0.6506849315068494,88,56,46,95,0.6677994483845547,0.4444444444444444,0.4569236135333101,0.4642857142857143,22,39,21,26,0.5266829438437391,0.42857142857142855,0.44038884812912693,0.4642857142857143,19,39,21,26,0.5121056493030081
none,200,0.9999931454658508,logreg_c1,none,none,balanced_accuracy,0.6699999999999999,0.5710697399527187,0.5719298245614035,0.5710697399527187,0.5307692307692308,94,50,72,69,0.5530191095350669,0.4444444444444444,0.44227415416812,0.4,28,33,27,20,0.5151726543425184,0.4380952380952381,0.43690388848129125,0.40404040404040403,26,32,27,20,0.5088041085840059
