policy,family,name,budget,base_budget,addon_candidate,addon_rate,dev_accuracy,dev_balanced_accuracy,dev_sensitivity,dev_specificity,dev_precision,dev_f1,dev_tn,dev_fp,dev_fn,dev_tp,dev_review_n,dev_review_rate,dev_captured_wrong_n,dev_captured_fn_n,dev_captured_fp_n,dev_remaining_error_n,dev_review_precision_vs_p2_error,external_accuracy,external_balanced_accuracy,external_sensitivity,external_specificity,external_precision,external_f1,external_tn,external_fp,external_fn,external_tp,external_review_n,external_review_rate,external_captured_wrong_n,external_captured_fn_n,external_captured_fp_n,external_remaining_error_n,external_review_precision_vs_p2_error
fusion_rank::lowfn_highfp::budget=0.800,fusion_rank,lowfn_highfp,0.8,,,,0.9864636209813875,0.9882469779684149,0.9955156950672646,0.9809782608695652,0.9694323144104804,0.9823008849557523,361,7,1,222,473,0.8003384094754653,83,35,48,8,0.17547568710359407,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,86,0.7962962962962963,29,14,15,3,0.3372093023255814
fusion_rank::any_lowfn_highfp::budget=0.350,fusion_rank,any_lowfn_highfp,0.35,,,,0.9424703891708968,0.9387855819847923,0.9237668161434978,0.9538043478260869,0.9237668161434978,0.9237668161434976,351,17,17,206,207,0.350253807106599,57,19,38,34,0.2753623188405797,0.8611111111111112,0.8599581444018137,0.851063829787234,0.8688524590163934,0.8333333333333334,0.8421052631578947,53,8,7,40,38,0.35185185185185186,17,8,9,15,0.4473684210526316
fusion_rank::any_lowfn_highfp::budget=0.375,fusion_rank,any_lowfn_highfp,0.375,,,,0.9475465313028765,0.9437451257555078,0.9282511210762332,0.9592391304347826,0.9324324324324325,0.9303370786516854,353,15,16,207,222,0.3756345177664975,60,20,40,31,0.2702702702702703,0.8703703703703703,0.8705964422741541,0.8723404255319149,0.8688524590163934,0.8367346938775511,0.8541666666666667,53,8,6,41,40,0.37037037037037035,18,9,9,14,0.45
fusion_rank::any_lowfn_highfp::budget=0.400,fusion_rank,any_lowfn_highfp,0.4,,,,0.949238578680203,0.9451038214076819,0.9282511210762332,0.9619565217391305,0.9366515837104072,0.9324324324324325,354,14,16,207,236,0.3993231810490694,61,20,41,30,0.2584745762711864,0.8796296296296297,0.8787931635856296,0.8723404255319149,0.8852459016393442,0.8541666666666666,0.8631578947368421,54,7,6,41,43,0.39814814814814814,19,9,10,13,0.4418604651162791
fusion_rank::any_lowfn_highfp::budget=0.425,fusion_rank,any_lowfn_highfp,0.425,,,,0.9526226734348562,0.9487046695262235,0.9327354260089686,0.9646739130434783,0.9411764705882353,0.9369369369369369,355,13,15,208,251,0.42470389170896783,63,21,42,28,0.250996015936255,0.8796296296296297,0.8787931635856296,0.8723404255319149,0.8852459016393442,0.8541666666666666,0.8631578947368421,54,7,6,41,46,0.42592592592592593,19,9,10,13,0.41304347826086957
fusion_rank::any_lowfn_highfp::budget=0.450,fusion_rank,any_lowfn_highfp,0.45,,,,0.9526226734348562,0.9487046695262235,0.9327354260089686,0.9646739130434783,0.9411764705882353,0.9369369369369369,355,13,15,208,266,0.4500846023688663,63,21,42,28,0.23684210526315788,0.8888888888888888,0.886989884897105,0.8723404255319149,0.9016393442622951,0.8723404255319149,0.8723404255319149,55,6,6,41,49,0.4537037037037037,20,9,11,12,0.40816326530612246
fusion_rank::any_lowfn_highfp::budget=0.475,fusion_rank,any_lowfn_highfp,0.475,,,,0.9543147208121827,0.9500633651783974,0.9327354260089686,0.967391304347826,0.9454545454545454,0.9390519187358917,356,12,15,208,281,0.4754653130287648,64,21,43,27,0.2277580071174377,0.8981481481481481,0.8951866062085805,0.8723404255319149,0.9180327868852459,0.8913043478260869,0.8817204301075269,56,5,6,41,51,0.4722222222222222,21,9,12,11,0.4117647058823529
fusion_rank::any_lowfn_highfp::budget=0.500,fusion_rank,any_lowfn_highfp,0.5,,,,0.9593908629441624,0.9559063657633067,0.9417040358744395,0.970108695652174,0.9502262443438914,0.9459459459459459,357,11,13,210,296,0.5008460236886633,67,23,44,24,0.22635135135135134,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,54,0.5,23,10,13,9,0.42592592592592593
fusion_rank::any_lowfn_highfp::budget=0.525,fusion_rank,any_lowfn_highfp,0.525,,,,0.9593908629441624,0.9559063657633067,0.9417040358744395,0.970108695652174,0.9502262443438914,0.9459459459459459,357,11,13,210,310,0.5245346869712352,67,23,44,24,0.2161290322580645,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,57,0.5277777777777778,23,10,13,9,0.40350877192982454
fusion_rank::any_lowfn_highfp::budget=0.550,fusion_rank,any_lowfn_highfp,0.55,,,,0.961082910321489,0.9572650614154806,0.9417040358744395,0.9728260869565217,0.9545454545454546,0.9480812641083521,358,10,13,210,325,0.5499153976311336,68,23,45,23,0.20923076923076922,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,59,0.5462962962962963,23,10,13,9,0.3898305084745763
fusion_rank::any_lowfn_highfp::budget=0.575,fusion_rank,any_lowfn_highfp,0.575,,,,0.9678510998307953,0.9653502144667576,0.9551569506726457,0.9755434782608695,0.9594594594594594,0.9573033707865168,359,9,10,213,340,0.5752961082910322,72,26,46,19,0.21176470588235294,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,62,0.5740740740740741,23,10,13,9,0.3709677419354839
fusion_rank::any_lowfn_highfp::budget=0.600,fusion_rank,any_lowfn_highfp,0.6,,,,0.9695431472081218,0.9667089101189316,0.9551569506726457,0.9782608695652174,0.9638009049773756,0.9594594594594594,360,8,10,213,355,0.6006768189509306,73,26,47,18,0.2056338028169014,0.9351851851851852,0.9328566445762121,0.9148936170212766,0.9508196721311475,0.9347826086956522,0.924731182795699,58,3,4,43,65,0.6018518518518519,25,11,14,7,0.38461538461538464
fusion_rank::any_lowfn_highfp::budget=0.625,fusion_rank,any_lowfn_highfp,0.625,,,,0.9695431472081218,0.9667089101189316,0.9551569506726457,0.9782608695652174,0.9638009049773756,0.9594594594594594,360,8,10,213,369,0.6243654822335025,73,26,47,18,0.1978319783197832,0.9351851851851852,0.9328566445762121,0.9148936170212766,0.9508196721311475,0.9347826086956522,0.924731182795699,58,3,4,43,68,0.6296296296296297,25,11,14,7,0.36764705882352944
fusion_rank::any_lowfn_highfp::budget=0.650,fusion_rank,any_lowfn_highfp,0.65,,,,0.9729272419627749,0.971193215051667,0.9641255605381166,0.9782608695652174,0.9641255605381166,0.9641255605381166,360,8,8,215,384,0.649746192893401,75,28,47,16,0.1953125,0.9444444444444444,0.9410533658876874,0.9148936170212766,0.9672131147540983,0.9555555555555556,0.9347826086956522,59,2,4,43,70,0.6481481481481481,26,11,15,6,0.37142857142857144
fusion_rank::any_lowfn_highfp::budget=0.675,fusion_rank,any_lowfn_highfp,0.675,,,,0.9746192893401016,0.972551910703841,0.9641255605381166,0.9809782608695652,0.9684684684684685,0.9662921348314607,361,7,8,215,399,0.6751269035532995,76,28,48,15,0.19047619047619047,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,73,0.6759259259259259,27,12,15,5,0.3698630136986301
fusion_rank::any_lowfn_highfp::budget=0.700,fusion_rank,any_lowfn_highfp,0.7,,,,0.9780033840947546,0.9761527588223826,0.968609865470852,0.9836956521739131,0.972972972972973,0.9707865168539327,362,6,7,216,414,0.700507614213198,78,29,49,13,0.18840579710144928,0.9537037037037037,0.9516916637600279,0.9361702127659575,0.9672131147540983,0.9565217391304348,0.9462365591397849,59,2,3,44,76,0.7037037037037037,27,12,15,5,0.35526315789473684
fusion_rank::any_lowfn_highfp::budget=0.725,fusion_rank,any_lowfn_highfp,0.725,,,,0.9830795262267343,0.9811123025930981,0.9730941704035875,0.9891304347826086,0.9819004524886877,0.9774774774774775,364,4,6,217,428,0.7241962774957699,81,30,51,10,0.18925233644859812,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,78,0.7222222222222222,28,13,15,4,0.358974358974359
fusion_rank::any_lowfn_highfp::budget=0.750,fusion_rank,any_lowfn_highfp,0.75,,,,0.988155668358714,0.9878387599922012,0.9865470852017937,0.9891304347826086,0.9821428571428571,0.9843400447427293,364,4,3,220,443,0.7495769881556683,84,33,51,7,0.18961625282167044,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,81,0.75,28,13,15,4,0.345679012345679
fusion_rank::any_lowfn_highfp::budget=0.775,fusion_rank,any_lowfn_highfp,0.775,,,,0.9898477157360406,0.9891974556443751,0.9865470852017937,0.9918478260869565,0.9865470852017937,0.9865470852017937,365,3,3,220,458,0.7749576988155669,85,33,52,6,0.185589519650655,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,84,0.7777777777777778,29,14,15,3,0.34523809523809523
fusion_rank::any_lowfn_highfp::budget=0.800,fusion_rank,any_lowfn_highfp,0.8,,,,0.9932318104906938,0.9927983037629167,0.9910313901345291,0.9945652173913043,0.9910313901345291,0.9910313901345291,366,2,2,221,473,0.8003384094754653,87,34,53,4,0.1839323467230444,0.9814814814814815,0.9811649808161842,0.9787234042553191,0.9836065573770492,0.9787234042553191,0.9787234042553191,60,1,1,46,86,0.7962962962962963,30,14,16,2,0.3488372093023256
fusion_rank::direction_lowfn_highfp::budget=0.350,fusion_rank,direction_lowfn_highfp,0.35,,,,0.9390862944162437,0.9378351043088322,0.9327354260089686,0.9429347826086957,0.9082969432314411,0.920353982300885,347,21,15,208,207,0.350253807106599,55,21,34,36,0.26570048309178745,0.8518518518518519,0.8517614230903383,0.851063829787234,0.8524590163934426,0.8163265306122449,0.8333333333333334,52,9,7,40,38,0.35185185185185186,16,8,8,16,0.42105263157894735
fusion_rank::direction_lowfn_highfp::budget=0.375,fusion_rank,direction_lowfn_highfp,0.375,,,,0.9390862944162437,0.9378351043088322,0.9327354260089686,0.9429347826086957,0.9082969432314411,0.920353982300885,347,21,15,208,222,0.3756345177664975,55,21,34,36,0.24774774774774774,0.8703703703703703,0.8705964422741541,0.8723404255319149,0.8688524590163934,0.8367346938775511,0.8541666666666667,53,8,6,41,40,0.37037037037037035,18,9,9,14,0.45
fusion_rank::direction_lowfn_highfp::budget=0.400,fusion_rank,direction_lowfn_highfp,0.4,,,,0.9424703891708968,0.94055249561318,0.9327354260089686,0.9483695652173914,0.9162995594713657,0.9244444444444445,349,19,15,208,236,0.3993231810490694,57,21,36,34,0.24152542372881355,0.8703703703703703,0.8705964422741541,0.8723404255319149,0.8688524590163934,0.8367346938775511,0.8541666666666667,53,8,6,41,43,0.39814814814814814,18,9,9,14,0.4186046511627907
fusion_rank::direction_lowfn_highfp::budget=0.425,fusion_rank,direction_lowfn_highfp,0.425,,,,0.9458544839255499,0.9441533437317216,0.9372197309417041,0.9510869565217391,0.920704845814978,0.928888888888889,350,18,14,209,251,0.42470389170896783,59,22,37,32,0.2350597609561753,0.8796296296296297,0.8787931635856296,0.8723404255319149,0.8852459016393442,0.8541666666666666,0.8631578947368421,54,7,6,41,46,0.42592592592592593,19,9,10,13,0.41304347826086957
fusion_rank::direction_lowfn_highfp::budget=0.450,fusion_rank,direction_lowfn_highfp,0.45,,,,0.949238578680203,0.9477541918502632,0.9417040358744395,0.9538043478260869,0.9251101321585903,0.9333333333333333,351,17,13,210,266,0.4500846023688663,61,23,38,30,0.22932330827067668,0.8796296296296297,0.8787931635856296,0.8723404255319149,0.8852459016393442,0.8541666666666666,0.8631578947368421,54,7,6,41,49,0.4537037037037037,19,9,10,13,0.3877551020408163
fusion_rank::direction_lowfn_highfp::budget=0.475,fusion_rank,direction_lowfn_highfp,0.475,,,,0.9509306260575296,0.9491128875024372,0.9417040358744395,0.9565217391304348,0.9292035398230089,0.9354120267260579,352,16,13,210,281,0.4754653130287648,62,23,39,29,0.2206405693950178,0.8981481481481481,0.8976281827694454,0.8936170212765957,0.9016393442622951,0.875,0.8842105263157894,55,6,5,42,51,0.4722222222222222,21,10,11,11,0.4117647058823529
fusion_rank::direction_lowfn_highfp::budget=0.500,fusion_rank,direction_lowfn_highfp,0.5,,,,0.9543147208121827,0.9527137356209787,0.9461883408071748,0.9592391304347826,0.9336283185840708,0.9398663697104678,353,15,12,211,296,0.5008460236886633,64,24,40,27,0.21621621621621623,0.9074074074074074,0.9058249040809208,0.8936170212765957,0.9180327868852459,0.8936170212765957,0.8936170212765957,56,5,5,42,54,0.5,22,10,12,10,0.4074074074074074
fusion_rank::direction_lowfn_highfp::budget=0.525,fusion_rank,direction_lowfn_highfp,0.525,,,,0.9560067681895094,0.9540724312731527,0.9461883408071748,0.9619565217391305,0.9377777777777778,0.9419642857142858,354,14,12,211,310,0.5245346869712352,65,24,41,26,0.20967741935483872,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,57,0.5277777777777778,23,10,13,9,0.40350877192982454
fusion_rank::direction_lowfn_highfp::budget=0.550,fusion_rank,direction_lowfn_highfp,0.55,,,,0.9576988155668359,0.9563145837395204,0.9506726457399103,0.9619565217391305,0.9380530973451328,0.9443207126948775,354,14,11,212,325,0.5499153976311336,66,25,41,25,0.20307692307692307,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,59,0.5462962962962963,23,10,13,9,0.3898305084745763
fusion_rank::direction_lowfn_highfp::budget=0.575,fusion_rank,direction_lowfn_highfp,0.575,,,,0.9576988155668359,0.9563145837395204,0.9506726457399103,0.9619565217391305,0.9380530973451328,0.9443207126948775,354,14,11,212,340,0.5752961082910322,66,25,41,25,0.19411764705882353,0.9166666666666666,0.9140216253923963,0.8936170212765957,0.9344262295081968,0.9130434782608695,0.9032258064516129,57,4,5,42,62,0.5740740740740741,23,10,13,9,0.3709677419354839
fusion_rank::direction_lowfn_highfp::budget=0.600,fusion_rank,direction_lowfn_highfp,0.6,,,,0.9576988155668359,0.9563145837395204,0.9506726457399103,0.9619565217391305,0.9380530973451328,0.9443207126948775,354,14,11,212,355,0.6006768189509306,66,25,41,25,0.18591549295774648,0.9259259259259259,0.9246599232647367,0.9148936170212766,0.9344262295081968,0.9148936170212766,0.9148936170212766,57,4,4,43,65,0.6018518518518519,24,11,13,8,0.36923076923076925
fusion_rank::direction_lowfn_highfp::budget=0.625,fusion_rank,direction_lowfn_highfp,0.625,,,,0.9627749576988156,0.9621575843244297,0.9596412556053812,0.9646739130434783,0.9427312775330396,0.9511111111111112,355,13,9,214,369,0.6243654822335025,69,27,42,22,0.18699186991869918,0.9444444444444444,0.9434949424485525,0.9361702127659575,0.9508196721311475,0.9361702127659575,0.9361702127659575,58,3,3,44,68,0.6296296296296297,26,12,14,6,0.38235294117647056
fusion_rank::direction_lowfn_highfp::budget=0.650,fusion_rank,direction_lowfn_highfp,0.65,,,,0.9712351945854484,0.9716014330278807,0.9730941704035875,0.970108695652174,0.9517543859649122,0.9623059866962306,357,11,6,217,384,0.649746192893401,74,30,44,17,0.19270833333333334,0.9444444444444444,0.9434949424485525,0.9361702127659575,0.9508196721311475,0.9361702127659575,0.9361702127659575,58,3,3,44,70,0.6481481481481481,26,12,14,6,0.37142857142857144
fusion_rank::direction_lowfn_highfp::budget=0.675,fusion_rank,direction_lowfn_highfp,0.675,,,,0.9780033840947546,0.9779196724507702,0.9775784753363229,0.9782608695652174,0.9646017699115044,0.9710467706013363,360,8,5,218,399,0.6751269035532995,78,31,47,13,0.19548872180451127,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,73,0.6759259259259259,28,13,15,4,0.3835616438356164
fusion_rank::direction_lowfn_highfp::budget=0.700,fusion_rank,direction_lowfn_highfp,0.7,,,,0.9813874788494078,0.9815205205693117,0.9820627802690582,0.9809782608695652,0.9690265486725663,0.9755011135857461,361,7,4,219,414,0.700507614213198,80,32,48,11,0.1932367149758454,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,76,0.7037037037037037,28,13,15,4,0.3684210526315789
fusion_rank::direction_lowfn_highfp::budget=0.725,fusion_rank,direction_lowfn_highfp,0.725,,,,0.9830795262267343,0.9828792162214857,0.9820627802690582,0.9836956521739131,0.9733333333333334,0.9776785714285715,362,6,4,219,428,0.7241962774957699,81,32,49,10,0.18925233644859812,0.9629629629629629,0.9623299616323684,0.9574468085106383,0.9672131147540983,0.9574468085106383,0.9574468085106385,59,2,2,45,78,0.7222222222222222,28,13,15,4,0.358974358974359
fusion_rank::direction_lowfn_highfp::budget=0.750,fusion_rank,direction_lowfn_highfp,0.75,,,,0.9898477157360406,0.9909643692727628,0.9955156950672646,0.9864130434782609,0.9779735682819384,0.9866666666666667,363,5,1,222,443,0.7495769881556683,85,35,50,6,0.19187358916478556,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,81,0.75,29,14,15,3,0.35802469135802467
fusion_rank::direction_lowfn_highfp::budget=0.775,fusion_rank,direction_lowfn_highfp,0.775,,,,0.9898477157360406,0.9909643692727628,0.9955156950672646,0.9864130434782609,0.9779735682819384,0.9866666666666667,363,5,1,222,458,0.7749576988155669,85,35,50,6,0.185589519650655,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,84,0.7777777777777778,29,14,15,3,0.34523809523809523
fusion_rank::direction_lowfn_highfp::budget=0.800,fusion_rank,direction_lowfn_highfp,0.8,,,,0.9932318104906938,0.9936817605771106,0.9955156950672646,0.9918478260869565,0.9866666666666667,0.9910714285714286,365,3,1,222,473,0.8003384094754653,87,35,52,4,0.1839323467230444,0.9722222222222222,0.9729682595047087,0.9787234042553191,0.9672131147540983,0.9583333333333334,0.968421052631579,59,2,1,46,86,0.7962962962962963,29,14,15,3,0.3372093023255814
fusion_rank::lowfn_very_heavy::budget=0.350,fusion_rank,lowfn_very_heavy,0.35,,,,0.8883248730964467,0.9006080620003899,0.9506726457399103,0.8505434782608695,0.7940074906367042,0.8653061224489796,313,55,11,212,207,0.350253807106599,25,25,0,66,0.12077294685990338,0.8148148148148148,0.8238576909661667,0.8936170212765957,0.7540983606557377,0.7368421052631579,0.8076923076923077,46,15,5,42,38,0.35185185185185186,12,10,2,20,0.3157894736842105
fusion_rank::lowfn_very_heavy::budget=0.375,fusion_rank,lowfn_very_heavy,0.375,,,,0.8883248730964467,0.9006080620003899,0.9506726457399103,0.8505434782608695,0.7940074906367042,0.8653061224489796,313,55,11,212,222,0.3756345177664975,25,25,0,66,0.11261261261261261,0.8148148148148148,0.8238576909661667,0.8936170212765957,0.7540983606557377,0.7368421052631579,0.8076923076923077,46,15,5,42,40,0.37037037037037035,12,10,2,20,0.3
fusion_rank::lowfn_very_heavy::budget=0.400,fusion_rank,lowfn_very_heavy,0.4,,,,0.8883248730964467,0.9006080620003899,0.9506726457399103,0.8505434782608695,0.7940074906367042,0.8653061224489796,313,55,11,212,236,0.3993231810490694,25,25,0,66,0.1059322033898305,0.8240740740740741,0.8320544122776421,0.8936170212765957,0.7704918032786885,0.75,0.8155339805825244,47,14,5,42,43,0.39814814814814814,13,10,3,19,0.3023255813953488
fusion_rank::lowfn_very_heavy::budget=0.425,fusion_rank,lowfn_very_heavy,0.425,,,,0.8900169204737732,0.9028502144667576,0.9551569506726457,0.8505434782608695,0.7947761194029851,0.8676171079429735,313,55,10,213,251,0.42470389170896783,26,26,0,65,0.10358565737051793,0.8333333333333334,0.8426927101499826,0.9148936170212766,0.7704918032786885,0.7543859649122807,0.8269230769230769,47,14,4,43,46,0.42592592592592593,14,11,3,18,0.30434782608695654
fusion_rank::lowfn_very_heavy::budget=0.450,fusion_rank,lowfn_very_heavy,0.45,,,,0.8934010152284264,0.9073345193994931,0.9641255605381166,0.8505434782608695,0.7962962962962963,0.872210953346856,313,55,8,215,266,0.4500846023688663,28,28,0,63,0.10526315789473684,0.8518518518518519,0.8590861527729334,0.9148936170212766,0.8032786885245902,0.7818181818181819,0.8431372549019609,49,12,4,43,49,0.4537037037037037,16,11,5,16,0.32653061224489793
fusion_rank::lowfn_very_heavy::budget=0.475,fusion_rank,lowfn_very_heavy,0.475,,,,0.9001692047377327,0.9163031292649639,0.9820627802690582,0.8505434782608695,0.7992700729927007,0.8812877263581489,313,55,4,219,281,0.4754653130287648,32,32,0,59,0.11387900355871886,0.8611111111111112,0.8672828740844087,0.9148936170212766,0.819672131147541,0.7962962962962963,0.8514851485148516,50,11,4,43,51,0.4722222222222222,17,11,6,15,0.3333333333333333
