accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,mode,corrector,route_col,routed_n,routed_pct,pass_n,pass_acc,routed_acc,hard_core_routed,hard_core_recall,rescue_n,hurt_n,net_rescue
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_extra,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8540189125295508,nested_route,dino_student_teacher_pred_extra,route_score__best41_fn__model_visible__extra,8,0.028070175438596492,277,0.851985559566787,0.25,4,0.06153846153846154,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_extra,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_extra,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_rf,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_rf,route_score__hard_core__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_rf,route_score__best41_wrong__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_rf,route_score__best41_fn__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_rf,route_score__best41_fn__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_pred_rf,route_score__best41_fp__model_visible__logreg,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
0.8350877192982457,0.8348108747044918,0.8290909090909091,124,20,27,114,0.8359436564223799,nested_route,dino_student_teacher_prob_ridge,route_score__hard_core__model_visible__extra,0,0.0,285,0.8350877192982457,,0,0.0,0,0,0
