accuracy,balanced_accuracy,f1,tn,fp,fn,tp,auc,apply_scope,routed_n,routed_acc,pass_acc,rescue_n,hurt_n,net_rescue,mode,corrector,feature_set,train_scope,classifier,c,corrector_all_acc,corrector_all_bacc
0.7894736842105263,0.7890070921985816,0.7777777777777778,120,24,36,105,0.7625098502758076,hard_core,65,0.3384615384615385,0.9227272727272727,14,27,-13,oracle_scope,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.7859649122807018,0.7855348699763594,0.7749077490774908,119,25,36,105,0.8858845547675336,hard_all,99,0.47474747474747475,0.9516129032258065,20,34,-14,oracle_scope,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.7859649122807018,0.7852393617021276,0.7680608365019012,123,21,40,101,0.7755122143420016,hard_all,99,0.47474747474747475,0.9516129032258065,20,34,-14,oracle_scope,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.7824561403508772,0.782062647754137,0.7720588235294118,118,26,36,105,0.8160953506698188,hard_all,99,0.46464646464646464,0.9516129032258065,20,35,-15,oracle_scope,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.7789473684210526,0.7790336879432624,0.7789473684210526,111,33,30,111,0.7936859732072499,hard_core,65,0.2923076923076923,0.9227272727272727,10,26,-16,oracle_scope,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.7789473684210526,0.7783687943262412,0.7640449438202247,120,24,39,102,0.8174743892828998,hard_all,99,0.45454545454545453,0.9516129032258065,20,36,-16,oracle_scope,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.775438596491228,0.7754137115839244,0.7730496453900709,112,32,32,109,0.7807821118991329,non_easy,134,0.5671641791044776,0.9602649006622517,33,50,-17,oracle_scope,dino_model_hard_all_logreg_c01,dino_model,hard_all,logreg,0.1,0.3087719298245614,0.3087322695035461
0.775438596491228,0.7752659574468085,0.7697841726618705,114,30,34,107,0.7684692671394799,hard_core,65,0.27692307692307694,0.9227272727272727,11,28,-17,oracle_scope,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.775438596491228,0.7751920803782506,0.7681159420289855,115,29,35,106,0.7510835303388494,hard_core,65,0.27692307692307694,0.9227272727272727,10,27,-17,oracle_scope,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.775438596491228,0.7751182033096926,0.7664233576642335,116,28,36,105,0.7750689519306541,hard_core,65,0.27692307692307694,0.9227272727272727,11,28,-17,oracle_scope,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.775438596491228,0.7749704491725768,0.762962962962963,118,26,38,103,0.7159180457052798,hard_core,65,0.27692307692307694,0.9227272727272727,2,19,-17,oracle_scope,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.7719298245614035,0.7717937352245863,0.7670250896057348,113,31,34,107,0.8622931442080378,hard_core,65,0.26153846153846155,0.9227272727272727,0,18,-18,oracle_scope,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.7719298245614035,0.7714982269503546,0.7601476014760148,117,27,38,103,0.7714243498817966,hard_core,65,0.26153846153846155,0.9227272727272727,1,19,-18,oracle_scope,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.7719298245614035,0.7714243498817968,0.758364312267658,118,26,39,102,0.7452226162332547,hard_core,65,0.26153846153846155,0.9227272727272727,1,19,-18,oracle_scope,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.7719298245614035,0.7714243498817968,0.758364312267658,118,26,39,102,0.7242415287628053,hard_core,65,0.26153846153846155,0.9227272727272727,2,20,-18,oracle_scope,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.7684210526315789,0.7689864066193853,0.7785234899328859,103,41,25,116,0.7497537431048069,non_easy,134,0.5522388059701493,0.9602649006622517,21,40,-19,oracle_scope,dino_model_non_easy_logreg_c03,dino_model,non_easy,logreg,0.3,0.4631578947368421,0.46453900709219853
0.7684210526315789,0.7683215130023641,0.7642857142857142,112,32,34,107,0.8030437352245863,non_easy,134,0.5522388059701493,0.9602649006622517,33,52,-19,oracle_scope,dino_model_hard_all_logreg_c003,dino_model,hard_all,logreg,0.03,0.2982456140350877,0.2980200945626478
0.7684210526315789,0.7681737588652482,0.7608695652173914,114,30,36,105,0.7369483845547675,hard_all,99,0.42424242424242425,0.9516129032258065,18,37,-19,oracle_scope,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.7684210526315789,0.7679521276595744,0.7555555555555555,117,27,39,102,0.7298069345941687,hard_core,65,0.24615384615384617,0.9227272727272727,4,23,-19,oracle_scope,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.7684210526315789,0.7679521276595744,0.7555555555555555,117,27,39,102,0.7163120567375887,hard_core,65,0.24615384615384617,0.9227272727272727,5,24,-19,oracle_scope,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.7649122807017544,0.7649231678486997,0.7632508833922261,110,34,33,108,0.890021670606777,non_easy,134,0.5447761194029851,0.9602649006622517,26,46,-20,oracle_scope,dino_model_non_easy_extra,dino_model,non_easy,extra,0.1,0.32280701754385965,0.32328605200945626
0.7614035087719299,0.7616725768321513,0.7655172413793103,106,38,30,111,0.7997438928289994,hard_all,99,0.40404040404040403,0.9516129032258065,20,41,-21,oracle_scope,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.7614035087719299,0.7614509456264775,0.7605633802816901,109,35,33,108,0.7679275019700552,hard_all,99,0.40404040404040403,0.9516129032258065,20,41,-21,oracle_scope,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.7614035087719299,0.7613031914893618,0.7571428571428571,111,33,35,106,0.7296099290780143,hard_all,99,0.40404040404040403,0.9516129032258065,19,40,-21,oracle_scope,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.7614035087719299,0.7613031914893618,0.7571428571428571,111,33,35,106,0.7571907013396375,non_easy,134,0.5373134328358209,0.9602649006622517,33,54,-21,oracle_scope,dino_model_hard_all_logreg_c03,dino_model,hard_all,logreg,0.3,0.2912280701754386,0.29114952718676124
0.7614035087719299,0.761081560283688,0.7518248175182481,114,30,38,103,0.7878743104806933,hard_core,65,0.2153846153846154,0.9227272727272727,2,23,-21,oracle_scope,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.7614035087719299,0.761081560283688,0.7518248175182481,114,30,38,103,0.7536446020488574,hard_core,65,0.2153846153846154,0.9227272727272727,2,23,-21,oracle_scope,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.7614035087719299,0.76100768321513,0.75,115,29,39,102,0.8828802206461781,hard_core,65,0.2153846153846154,0.9227272727272727,2,23,-21,oracle_scope,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.7543859649122807,0.7547281323877069,0.7602739726027398,104,40,30,111,0.8250591016548463,non_easy,134,0.5223880597014925,0.9602649006622517,33,56,-23,oracle_scope,dino_model_hard_all_logreg_c001,dino_model,hard_all,logreg,0.01,0.28421052631578947,0.2847222222222222
0.7543859649122807,0.7543587470449172,0.75177304964539,109,35,35,106,0.8531323877068558,hard_all,99,0.3838383838383838,0.9516129032258065,0,23,-23,oracle_scope,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.7543859649122807,0.7542848699763594,0.75,110,34,36,105,0.8103821907013398,all,285,0.7543859649122807,,4,27,-23,oracle_scope,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.7543859649122807,0.7540632387706856,0.7445255474452555,113,31,39,102,0.7097123719464145,hard_all,99,0.3838383838383838,0.9516129032258065,18,41,-23,oracle_scope,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.7543859649122807,0.7540632387706856,0.7445255474452555,113,31,39,102,0.7674842395587077,hard_all,99,0.3838383838383838,0.9516129032258065,2,25,-23,oracle_scope,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.7508771929824561,0.7505910165484634,0.7418181818181818,112,32,39,102,0.746700157604413,non_easy,134,0.5149253731343284,0.9602649006622517,35,59,-24,oracle_scope,dino_model_hard_core_logreg_c03,dino_model,hard_core,logreg,0.3,0.25263157894736843,0.2522163120567376
0.7508771929824561,0.7505910165484634,0.7418181818181818,112,32,39,102,0.7654156816390858,non_easy,134,0.5149253731343284,0.9602649006622517,4,28,-24,oracle_scope,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.7508771929824561,0.7505171394799055,0.73992673992674,113,31,40,101,0.7927994483845547,all,285,0.7508771929824561,,9,33,-24,oracle_scope,dino_model_all_logreg_c001,dino_model,all,logreg,0.01,0.7508771929824561,0.7505171394799055
0.7508771929824561,0.7504432624113475,0.7380073800738007,114,30,41,100,0.7392631993695823,hard_all,99,0.37373737373737376,0.9516129032258065,2,26,-24,oracle_scope,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.7508771929824561,0.7504432624113475,0.7380073800738007,114,30,41,100,0.7172478329393224,hard_all,99,0.37373737373737376,0.9516129032258065,3,27,-24,oracle_scope,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.7508771929824561,0.7504432624113475,0.7380073800738007,114,30,41,100,0.6998128447596532,hard_all,99,0.37373737373737376,0.9516129032258065,3,27,-24,oracle_scope,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.7473684210526316,0.7485224586288416,0.7707006369426752,92,52,20,121,0.7649231678486998,non_easy,134,0.5074626865671642,0.9602649006622517,23,48,-25,oracle_scope,dino_model_non_easy_logreg_c01,dino_model,non_easy,logreg,0.1,0.4456140350877193,0.44784278959810875
0.7473684210526316,0.7477098108747045,0.7534246575342466,103,41,31,110,0.7849684791174153,non_easy,134,0.5074626865671642,0.9602649006622517,27,52,-25,oracle_scope,dino_model_non_easy_logreg_c003,dino_model,non_easy,logreg,0.03,0.4245614035087719,0.42538416075650115
0.7473684210526316,0.7470449172576832,0.7372262773722628,112,32,40,101,0.7640858944050434,non_easy,134,0.5074626865671642,0.9602649006622517,34,59,-25,oracle_scope,dino_model_hard_core_logreg_c01,dino_model,hard_core,logreg,0.1,0.24912280701754386,0.24867021276595747
0.7473684210526316,0.7469710401891253,0.7352941176470589,113,31,41,100,0.795951536643026,non_easy,134,0.5074626865671642,0.9602649006622517,33,58,-25,oracle_scope,dino_model_hard_core_logreg_c003,dino_model,hard_core,logreg,0.03,0.24912280701754386,0.24859633569739953
0.743859649122807,0.7437943262411347,0.7402135231316725,108,36,37,104,0.8380614657210402,non_easy,134,0.5,0.9602649006622517,0,26,-26,oracle_scope,dino_model_all_extra,dino_model,all,extra,0.1,0.7543859649122807,0.7542848699763594
0.743859649122807,0.7437204491725768,0.7383512544802867,109,35,38,103,0.8202324665090621,non_easy,134,0.5,0.9602649006622517,27,53,-26,oracle_scope,dino_model_non_easy_logreg_c001,dino_model,non_easy,logreg,0.01,0.4280701754385965,0.4280437352245863
0.743859649122807,0.7435726950354611,0.7345454545454545,111,33,40,101,0.7122734436564224,hard_all,99,0.35353535353535354,0.9516129032258065,8,34,-26,oracle_scope,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.743859649122807,0.7433510638297872,0.7286245353159851,114,30,43,98,0.8210697399527187,non_easy,134,0.5,0.9602649006622517,33,59,-26,oracle_scope,dino_model_hard_core_logreg_c001,dino_model,hard_core,logreg,0.01,0.24912280701754386,0.24844858156028368
0.7403508771929824,0.7401004728132388,0.7318840579710145,110,34,40,101,0.6982860520094563,hard_all,99,0.3434343434343434,0.9516129032258065,9,36,-27,oracle_scope,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.7403508771929824,0.739878841607565,0.725925925925926,113,31,43,98,0.74147951142632,non_easy,134,0.4925373134328358,0.9602649006622517,3,30,-27,oracle_scope,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.7403508771929824,0.739878841607565,0.725925925925926,113,31,43,98,0.720350669818755,non_easy,134,0.4925373134328358,0.9602649006622517,4,31,-27,oracle_scope,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.7368421052631579,0.7376625295508275,0.7540983606557377,95,49,26,115,0.7625591016548463,hard_all,99,0.3333333333333333,0.9516129032258065,16,44,-28,oracle_scope,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.7368421052631579,0.7364804964539007,0.7252747252747253,111,33,42,99,0.8371749408983452,non_easy,134,0.48507462686567165,0.9602649006622517,21,49,-28,oracle_scope,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.7368421052631579,0.7363327423167849,0.7211895910780669,113,31,44,97,0.6999605988967691,non_easy,134,0.48507462686567165,0.9602649006622517,4,32,-28,oracle_scope,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.7333333333333333,0.733451536643026,0.7342657342657343,104,40,36,105,0.7002561071710007,hard_all,99,0.32323232323232326,0.9516129032258065,15,44,-29,oracle_scope,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.7333333333333333,0.7326388888888888,0.7121212121212122,115,29,47,94,0.7902383766745469,all,285,0.7333333333333333,,8,37,-29,oracle_scope,dino_model_all_logreg_c003,dino_model,all,logreg,0.03,0.7333333333333333,0.7326388888888888
0.7298245614035088,0.7304964539007093,0.7441860465116279,96,48,29,112,0.8305260047281323,non_easy,134,0.4701492537313433,0.9602649006622517,23,53,-30,oracle_scope,dino_non_easy_extra,dino,non_easy,extra,0.1,0.4807017543859649,0.4822695035460993
0.7298245614035088,0.7301270685579195,0.7353951890034365,101,43,34,107,0.8268321513002364,non_easy,134,0.4701492537313433,0.9602649006622517,28,58,-30,oracle_scope,dino_hard_core_extra,dino,hard_core,extra,0.1,0.48771929824561405,0.4886229314420804
0.7298245614035088,0.7300531914893618,0.7335640138408305,102,42,35,106,0.7245370370370371,hard_all,99,0.31313131313131315,0.9516129032258065,16,46,-30,oracle_scope,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.7298245614035088,0.7299054373522458,0.7298245614035088,104,40,37,104,0.7798955870764381,hard_all,99,0.31313131313131315,0.9516129032258065,7,37,-30,oracle_scope,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.7298245614035088,0.7299054373522458,0.7298245614035088,104,40,37,104,0.7397557131599686,hard_all,99,0.31313131313131315,0.9516129032258065,7,37,-30,oracle_scope,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.7298245614035088,0.72975768321513,0.7259786476868327,106,38,39,102,0.7103033884948778,hard_all,99,0.31313131313131315,0.9516129032258065,15,45,-30,oracle_scope,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.7298245614035088,0.7295360520094563,0.72,109,35,42,99,0.8641154452324665,hard_all,99,0.31313131313131315,0.9516129032258065,5,35,-30,oracle_scope,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.7263157894736842,0.7256205673758864,0.7045454545454546,114,30,48,93,0.7878250591016549,all,285,0.7263157894736842,,8,39,-31,oracle_scope,dino_model_all_logreg_c01,dino_model,all,logreg,0.1,0.7263157894736842,0.7256205673758864
0.7228070175438597,0.7225177304964538,0.7127272727272728,108,36,43,98,0.7047872340425532,non_easy,134,0.4552238805970149,0.9602649006622517,10,42,-32,oracle_scope,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.7192982456140351,0.7190455082742317,0.7101449275362319,107,37,43,98,0.6897163120567376,non_easy,134,0.44776119402985076,0.9602649006622517,11,44,-33,oracle_scope,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.7157894736842105,0.7147606382978724,0.6823529411764706,117,27,54,87,0.7045409771473602,non_easy,134,0.44029850746268656,0.9602649006622517,22,56,-34,oracle_scope,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.7087719298245614,0.708554964539007,0.7003610108303249,105,39,44,97,0.8286052009456265,non_easy,134,0.4253731343283582,0.9602649006622517,7,43,-36,oracle_scope,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.7087719298245614,0.7081117021276596,0.6867924528301886,111,33,50,91,0.7871847911741529,all,285,0.7087719298245614,,7,43,-36,oracle_scope,dino_model_all_logreg_c03,dino_model,all,logreg,0.3,0.7087719298245614,0.7081117021276596
0.7087719298245614,0.7080378250591017,0.6844106463878327,112,32,51,90,0.7607368006304176,non_easy,134,0.4253731343283582,0.9602649006622517,22,58,-36,oracle_scope,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.7087719298245614,0.7078900709219857,0.6795366795366795,114,30,53,88,0.7542356185973207,non_easy,134,0.4253731343283582,0.9602649006622517,22,58,-36,oracle_scope,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.7052631578947368,0.7053782505910166,0.7062937062937062,100,44,40,101,0.7682722616233255,non_easy,134,0.417910447761194,0.9602649006622517,10,47,-37,oracle_scope,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.7052631578947368,0.7053782505910166,0.7062937062937062,100,44,40,101,0.7311859732072498,non_easy,134,0.417910447761194,0.9602649006622517,10,47,-37,oracle_scope,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.7017543859649122,0.7015366430260047,0.6931407942238267,104,40,45,96,0.6447005516154453,non_easy,134,0.41044776119402987,0.9602649006622517,20,58,-38,oracle_scope,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.6982456140350877,0.6984338061465721,0.7013888888888888,98,46,40,101,0.7048364854215918,non_easy,134,0.40298507462686567,0.9602649006622517,22,61,-39,oracle_scope,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.6982456140350877,0.6982860520094563,0.6971830985915493,100,44,42,99,0.6663219070133963,non_easy,134,0.40298507462686567,0.9602649006622517,21,60,-39,oracle_scope,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.6982456140350877,0.6979166666666666,0.6861313868613139,105,39,47,94,0.7620173364854216,all,285,0.6982456140350877,,14,53,-39,oracle_scope,dino_all_logreg_c01,dino,all,logreg,0.1,0.6982456140350877,0.6979166666666666
0.6947368421052632,0.6952570921985816,0.7070707070707071,93,51,36,105,0.7437450748620962,non_easy,134,0.39552238805970147,0.9602649006622517,22,62,-40,oracle_scope,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.6947368421052632,0.694813829787234,0.6947368421052632,99,45,42,99,0.7726063829787234,all,285,0.6947368421052632,,14,54,-40,oracle_scope,dino_all_logreg_c001,dino,all,logreg,0.01,0.6947368421052632,0.694813829787234
0.6947368421052632,0.6942966903073287,0.6789667896678967,106,38,49,92,0.6643026004728133,non_easy,134,0.39552238805970147,0.9602649006622517,21,61,-40,oracle_scope,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.6877192982456141,0.687426122931442,0.6763636363636364,103,41,48,93,0.7591115051221433,all,285,0.6877192982456141,,15,57,-42,oracle_scope,dino_all_logreg_c03,dino,all,logreg,0.3,0.6877192982456141,0.687426122931442
0.6807017543859649,0.6807771867612293,0.6807017543859649,97,47,44,97,0.7672379826635146,all,285,0.6807017543859649,,14,58,-44,oracle_scope,dino_all_logreg_c003,dino,all,logreg,0.03,0.6807017543859649,0.6807771867612293
0.6771929824561403,0.6785608747044918,0.7125,79,65,27,114,0.7027679275019701,non_easy,134,0.3582089552238806,0.9602649006622517,17,62,-45,oracle_scope,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.6771929824561403,0.677378841607565,0.6805555555555556,95,49,43,98,0.6385441292356185,non_easy,134,0.3582089552238806,0.9602649006622517,17,62,-45,oracle_scope,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.6736842105263158,0.6734633569739953,0.6642599277978339,100,44,49,92,0.7421690307328604,all,285,0.6736842105263158,,11,57,-46,oracle_scope,dino_all_extra,dino,all,extra,0.1,0.6736842105263158,0.6734633569739953
0.6631578947368421,0.6636377068557919,0.6756756756756757,89,55,41,100,0.6672576832151301,non_easy,134,0.3283582089552239,0.9602649006622517,18,67,-49,oracle_scope,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.6631578947368421,0.6632683215130024,0.6643356643356644,94,50,46,95,0.6365248226950355,non_easy,134,0.3283582089552239,0.9602649006622517,18,67,-49,oracle_scope,dino_hard_all_logreg_c03,dino,hard_all,logreg,0.3,0.3157894736842105,0.3158244680851064
0.48771929824561405,0.4886229314420804,0.525974025974026,58,86,60,81,0.2780240346729708,all,285,0.48771929824561405,,32,131,-99,oracle_scope,dino_hard_core_extra,dino,hard_core,extra,0.1,0.48771929824561405,0.4886229314420804
0.4807017543859649,0.4822695035460993,0.5460122699386503,48,96,52,89,0.399822695035461,all,285,0.4807017543859649,,25,126,-101,oracle_scope,dino_non_easy_extra,dino,non_easy,extra,0.1,0.4807017543859649,0.4822695035460993
0.47719298245614034,0.47665484633569744,0.44609665427509293,76,68,81,60,0.3332348305752561,all,285,0.47719298245614034,,23,125,-102,oracle_scope,dino_hard_all_extra,dino,hard_all,extra,0.1,0.47719298245614034,0.47665484633569744
0.4631578947368421,0.46453900709219853,0.5233644859813084,48,96,57,84,0.41794720252167067,all,285,0.4631578947368421,,22,128,-106,oracle_scope,dino_model_non_easy_logreg_c03,dino_model,non_easy,logreg,0.3,0.4631578947368421,0.46453900709219853
0.4456140350877193,0.44784278959810875,0.5406976744186046,34,110,48,93,0.4097222222222222,all,285,0.4456140350877193,,23,134,-111,oracle_scope,dino_model_non_easy_logreg_c01,dino_model,non_easy,logreg,0.1,0.4456140350877193,0.44784278959810875
0.43859649122807015,0.43971631205673756,0.49044585987261147,48,96,64,77,0.39524231678487,all,285,0.43859649122807015,,25,138,-113,oracle_scope,dino_non_easy_logreg_c001,dino,non_easy,logreg,0.01,0.43859649122807015,0.43971631205673756
0.4280701754385965,0.4305555555555555,0.5356125356125356,28,116,47,94,0.40716115051221435,all,285,0.4280701754385965,,20,136,-116,oracle_scope,dino_non_easy_logreg_c003,dino,non_easy,logreg,0.03,0.4280701754385965,0.4305555555555555
0.4280701754385965,0.4280437352245863,0.42402826855123676,62,82,81,60,0.370419621749409,all,285,0.4280701754385965,,29,145,-116,oracle_scope,dino_model_non_easy_logreg_c001,dino_model,non_easy,logreg,0.01,0.4280701754385965,0.4280437352245863
0.4245614035087719,0.42538416075650115,0.46405228758169936,50,94,70,71,0.3941095350669819,all,285,0.4245614035087719,,28,145,-117,oracle_scope,dino_model_non_easy_logreg_c003,dino_model,non_easy,logreg,0.03,0.4245614035087719,0.42538416075650115
0.4245614035087719,0.4249408983451537,0.4421768707482993,56,88,76,65,0.420311268715524,all,285,0.4245614035087719,,21,138,-117,oracle_scope,dino_non_easy_logreg_c03,dino,non_easy,logreg,0.3,0.4245614035087719,0.4249408983451537
0.41754385964912283,0.41578014184397166,0.2966101694915254,84,60,106,35,0.2574862096138692,all,285,0.41754385964912283,,24,143,-119,oracle_scope,dino_hard_all_logreg_c003,dino,hard_all,logreg,0.03,0.41754385964912283,0.41578014184397166
0.4105263157894737,0.41149527186761226,0.45806451612903226,46,98,70,71,0.4155831363278172,all,285,0.4105263157894737,,21,142,-121,oracle_scope,dino_non_easy_logreg_c01,dino,non_easy,logreg,0.1,0.4105263157894737,0.41149527186761226
0.4105263157894737,0.40890957446808507,0.3,81,63,105,36,0.255220646178093,all,285,0.4105263157894737,,24,145,-121,oracle_scope,dino_hard_all_logreg_c001,dino,hard_all,logreg,0.01,0.4105263157894737,0.40890957446808507
0.3929824561403509,0.3936908983451537,0.429042904290429,47,97,76,65,0.21665681639085893,all,285,0.3929824561403509,,23,149,-126,oracle_scope,dino_hard_core_logreg_c003,dino,hard_core,logreg,0.03,0.3929824561403509,0.3936908983451537
0.3894736842105263,0.3894799054373522,0.3873239436619718,56,88,86,55,0.36253940110323085,all,285,0.3894736842105263,,27,154,-127,oracle_scope,model_non_easy_extra,model,non_easy,extra,0.1,0.3894736842105263,0.3894799054373522
0.3894736842105263,0.38925827423167847,0.37410071942446044,59,85,89,52,0.21862687155240348,all,285,0.3894736842105263,,23,150,-127,oracle_scope,dino_hard_core_logreg_c01,dino,hard_core,logreg,0.1,0.3894736842105263,0.38925827423167847
0.3824561403508772,0.381427304964539,0.3125,69,75,101,40,0.2157210401891253,all,285,0.3824561403508772,,23,152,-129,oracle_scope,dino_hard_core_logreg_c001,dino,hard_core,logreg,0.01,0.3824561403508772,0.381427304964539
0.37894736842105264,0.3786199763593381,0.3563636363636364,59,85,92,49,0.41287431048069345,all,285,0.37894736842105264,,26,156,-130,oracle_scope,model_non_easy_logreg_c03,model,non_easy,logreg,0.3,0.37894736842105264,0.3786199763593381
0.35789473684210527,0.35763888888888884,0.33935018050541516,55,89,94,47,0.4038613081166273,all,285,0.35789473684210527,,26,162,-136,oracle_scope,model_non_easy_logreg_c01,model,non_easy,logreg,0.1,0.35789473684210527,0.35763888888888884
0.3543859649122807,0.35350177304964536,0.2923076923076923,63,81,103,38,0.21985815602836878,all,285,0.3543859649122807,,23,160,-137,oracle_scope,dino_hard_core_logreg_c03,dino,hard_core,logreg,0.3,0.3543859649122807,0.35350177304964536
0.3508771929824561,0.3502511820330969,0.30711610486891383,59,85,100,41,0.3655437352245863,all,285,0.3508771929824561,,27,165,-138,oracle_scope,model_non_easy_logreg_c001,model,non_easy,logreg,0.01,0.3508771929824561,0.3502511820330969
0.3473684210526316,0.34655732860520094,0.2900763358778626,61,83,103,38,0.2587174940898345,all,285,0.3473684210526316,,22,161,-139,oracle_scope,dino_hard_all_logreg_c01,dino,hard_all,logreg,0.1,0.3473684210526316,0.34655732860520094
0.34035087719298246,0.3402039007092199,0.32857142857142857,51,93,95,46,0.38450551615445233,all,285,0.34035087719298246,,28,169,-141,oracle_scope,model_non_easy_logreg_c003,model,non_easy,logreg,0.03,0.34035087719298246,0.3402039007092199
0.3263157894736842,0.32587174940898345,0.29411764705882354,53,91,101,40,0.32899921197793536,all,285,0.3263157894736842,,32,177,-145,oracle_scope,model_hard_all_logreg_c01,model,hard_all,logreg,0.1,0.3263157894736842,0.32587174940898345
