rule_id,conditions_json,internal_cases,released_n_sum,released_error_n_sum,released_high_risk_fn_n_sum,remaining_review_or_reject_n_sum,auto_error_n_sum,auto_high_risk_fn_n_sum,mean_review_or_reject_rate,min_balanced_accuracy
rule_0211,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.4682956323462678}",591,40,5,4,156,6,5,0.2627278981768146,0.9672800522648084
rule_0390,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.5353073452206201}",591,40,5,4,156,6,5,0.2623667010663915,0.9672800522648084
rule_0518,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.5353073452206201}",591,40,5,4,156,6,5,0.2623667010663915,0.9672800522648084
rule_0195,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.4682956323462678}",591,39,5,4,157,6,5,0.26448228414172686,0.9672800522648084
rule_0397,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.5101635376559355}",591,38,5,4,158,6,5,0.26575507395940834,0.9672800522648084
rule_0525,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.5101635376559355}",591,38,5,4,158,6,5,0.26575507395940834,0.9672800522648084
rule_0158,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.5353073452206201}",591,37,5,4,159,6,5,0.267750257997936,0.9672800522648084
rule_0187,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.4682956323462678}",591,37,5,4,159,6,5,0.267750257997936,0.9672800522648084
rule_0015,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.0833333333333333}",591,35,5,4,161,6,5,0.2712590299277606,0.9672800522648084
rule_0087,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.0833333333333333}",591,35,5,4,161,6,5,0.2712590299277606,0.9672800522648084
rule_0165,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.5101635376559355}",591,35,5,4,161,6,5,0.2711386308909529,0.9672800522648084
rule_0403,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.4682956323462678}",591,35,5,4,161,6,5,0.2711386308909529,0.9672800522648084
rule_0411,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.4682956323462678}",591,35,5,4,161,6,5,0.2711386308909529,0.9672800522648084
rule_0531,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.4682956323462678}",591,35,5,4,161,6,5,0.2711386308909529,0.9672800522648084
rule_0539,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.4682956323462678}",591,35,5,4,161,6,5,0.2711386308909529,0.9672800522648084
rule_0382,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.5353073452206201}",591,34,5,4,162,6,5,0.27253181974544205,0.9672800522648084
rule_0510,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.5353073452206201}",591,34,5,4,162,6,5,0.27253181974544205,0.9672800522648084
rule_0029,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.25}",591,33,5,4,163,6,5,0.27440660474716205,0.9672800522648084
rule_0101,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.25}",591,33,5,4,163,6,5,0.27440660474716205,0.9672800522648084
rule_0389,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.5101635376559355}",591,33,5,4,163,6,5,0.2741658066735466,0.9672800522648084
rule_0517,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.5101635376559355}",591,33,5,4,163,6,5,0.2741658066735466,0.9672800522648084
rule_0202,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.4404604666281271}",591,30,5,4,166,6,5,0.2790677674578603,0.9672800522648084
rule_0210,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.4404604666281271}",591,30,5,4,166,6,5,0.2790677674578603,0.9672800522648084
rule_0194,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.4404604666281271}",591,29,5,4,167,6,5,0.2808221534227726,0.9672800522648084
rule_0014,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.0833333333333333}",591,28,5,4,168,6,5,0.282937736498108,0.9672800522648084
rule_0086,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.0833333333333333}",591,28,5,4,168,6,5,0.282937736498108,0.9672800522648084
rule_0186,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.4404604666281271}",591,28,5,4,168,6,5,0.2824561403508772,0.9672800522648084
rule_0381,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.5101635376559355}",591,27,5,4,169,6,5,0.2843309253525972,0.9672800522648084
rule_0509,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.5101635376559355}",591,27,5,4,169,6,5,0.2843309253525972,0.9672800522648084
rule_0021,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.1666666666666666}",591,26,5,4,170,6,5,0.28596491228070176,0.9672800522648084
rule_0093,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.1666666666666666}",591,26,5,4,170,6,5,0.28596491228070176,0.9672800522648084
rule_0374,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.5353073452206201}",591,26,5,4,170,6,5,0.2862057103543172,0.9672800522648084
rule_0402,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.4404604666281271}",591,26,5,4,170,6,5,0.28584451324389404,0.9672800522648084
rule_0410,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.4404604666281271}",591,26,5,4,170,6,5,0.28584451324389404,0.9672800522648084
rule_0502,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.5353073452206201}",591,26,5,4,170,6,5,0.2862057103543172,0.9672800522648084
rule_0530,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.4404604666281271}",591,26,5,4,170,6,5,0.28584451324389404,0.9672800522648084
rule_0538,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.4404604666281271}",591,26,5,4,170,6,5,0.28584451324389404,0.9672800522648084
rule_0373,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.5101635376559355}",591,22,5,4,174,6,5,0.2928620571035432,0.9672800522648084
rule_0501,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.5101635376559355}",591,22,5,4,174,6,5,0.2928620571035432,0.9672800522648084
rule_0060,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.5833333333333334}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0068,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.6666666666666666}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0132,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.5833333333333334}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0140,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.6666666666666666}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0324,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.2930204020410354}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0325,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.2930204020410354}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0326,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.2930204020410354}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0327,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.2930204020410354}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0332,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.31139524891716197}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0340,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.3315778750082984}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0348,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.3626409721985777}",591,49,6,4,147,7,5,0.24705882352941178,0.9672800522648084
rule_0052,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.5}",591,47,6,4,149,7,5,0.25056759545923635,0.9672800522648084
rule_0124,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.5}",591,47,6,4,149,7,5,0.25056759545923635,0.9672800522648084
rule_0391,"{""base_uncertainty"": 0.2930204020410354, ""router_risk_mean"": 0.575419661991361}",591,42,6,4,154,7,5,0.25897832817337463,0.9672800522648084
rule_0519,"{""base_entropy"": 0.6048336049280865, ""router_risk_mean"": 0.575419661991361}",591,42,6,4,154,7,5,0.25897832817337463,0.9672800522648084
rule_0059,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.5833333333333334}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0067,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.6666666666666666}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0131,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.5833333333333334}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0139,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.6666666666666666}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0315,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.2773597104631068}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0316,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.2773597104631068}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0317,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.2773597104631068}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0318,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.2773597104631068}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0319,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.2773597104631068}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0323,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.2930204020410354}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0331,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.31139524891716197}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0339,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.3315778750082984}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0347,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.3626409721985777}",591,40,6,4,156,7,5,0.26212590299277605,0.9672800522648084
rule_0044,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.4166666666666667}",591,38,6,4,158,7,5,0.2659958720330237,0.9672800522648084
rule_0051,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.5}",591,38,6,4,158,7,5,0.2656346749226006,0.9672800522648084
rule_0116,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.4166666666666667}",591,38,6,4,158,7,5,0.2659958720330237,0.9672800522648084
rule_0123,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.5}",591,38,6,4,158,7,5,0.2656346749226006,0.9672800522648084
rule_0383,"{""base_uncertainty"": 0.2773597104631068, ""router_risk_mean"": 0.575419661991361}",591,35,6,4,161,7,5,0.27077743378052976,0.9672800522648084
rule_0511,"{""base_entropy"": 0.5904423424307783, ""router_risk_mean"": 0.575419661991361}",591,35,6,4,161,7,5,0.27077743378052976,0.9672800522648084
rule_0043,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.4166666666666667}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0050,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.5}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0058,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.5833333333333334}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0066,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.6666666666666666}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0115,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.4166666666666667}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0122,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.5}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0130,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.5833333333333334}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0138,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.6666666666666666}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0306,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.2489689902481337}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0307,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.2489689902481337}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0308,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.2489689902481337}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0309,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.2489689902481337}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0310,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.2489689902481337}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0311,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.2489689902481337}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0314,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.2773597104631068}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0322,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.2930204020410354}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0330,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.31139524891716197}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0338,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.3315778750082984}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0346,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.3626409721985777}",591,30,6,4,166,7,5,0.27930856553147576,0.9672800522648084
rule_0375,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.575419661991361}",591,27,6,4,169,7,5,0.2844513243894049,0.9672800522648084
rule_0503,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.575419661991361}",591,27,6,4,169,7,5,0.2844513243894049,0.9672800522648084
rule_0042,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.4166666666666667}",591,25,6,4,171,7,5,0.28783969728242176,0.9672800522648084
rule_0114,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.4166666666666667}",591,25,6,4,171,7,5,0.28783969728242176,0.9672800522648084
rule_0183,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.575419661991361}",591,76,6,5,120,7,6,0.20209838321293427,0.9611824912891986
rule_0039,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.3333333333333333}",591,71,6,5,125,7,6,0.21062951496388027,0.9611824912891986
rule_0111,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.3333333333333333}",591,71,6,5,125,7,6,0.21062951496388027,0.9611824912891986
rule_0175,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.575419661991361}",591,67,6,5,129,7,6,0.2171654626762986,0.9611824912891986
rule_0182,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.5353073452206201}",591,62,6,5,134,7,6,0.22593739250085998,0.9611824912891986
rule_0031,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.25}",591,59,6,5,137,7,6,0.23071895424836603,0.9611824912891986
rule_0103,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.25}",591,59,6,5,137,7,6,0.23071895424836603,0.9611824912891986
rule_0205,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.5101635376559355}",591,59,6,5,137,7,6,0.23083935328517374,0.9611824912891986
rule_0213,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.5101635376559355}",591,59,6,5,137,7,6,0.23083935328517374,0.9611824912891986
rule_0167,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.575419661991361}",591,58,6,5,138,7,6,0.23211214310285516,0.9611824912891986
rule_0197,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.5101635376559355}",591,58,6,5,138,7,6,0.23259373925008603,0.9611824912891986
rule_0038,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.3333333333333333}",591,57,6,5,139,7,6,0.2343481252149983,0.9611824912891986
rule_0110,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.3333333333333333}",591,57,6,5,139,7,6,0.2343481252149983,0.9611824912891986
rule_0174,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.5353073452206201}",591,55,6,5,141,7,6,0.23761609907120743,0.9611824912891986
rule_0189,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.5101635376559355}",591,53,6,5,143,7,6,0.241124871001032,0.9611824912891986
rule_0023,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.1666666666666666}",591,49,6,5,147,7,6,0.24742002063983487,0.9611824912891986
rule_0095,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.1666666666666666}",591,49,6,5,147,7,6,0.24742002063983487,0.9611824912891986
rule_0413,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.5101635376559355}",591,49,6,5,147,7,6,0.2476608187134503,0.9611824912891986
rule_0541,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.5101635376559355}",591,49,6,5,147,7,6,0.2476608187134503,0.9611824912891986
rule_0405,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.5101635376559355}",591,48,6,5,148,7,6,0.24929480564155487,0.9611824912891986
rule_0533,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.5101635376559355}",591,48,6,5,148,7,6,0.24929480564155487,0.9611824912891986
rule_0166,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.5353073452206201}",591,47,6,5,149,7,6,0.25092879256965944,0.9611824912891986
rule_0030,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.25}",591,46,6,5,150,7,6,0.25268317853457173,0.9611824912891986
rule_0102,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.25}",591,46,6,5,150,7,6,0.25268317853457173,0.9611824912891986
rule_0398,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.5353073452206201}",591,46,6,5,150,7,6,0.25232198142414863,0.9611824912891986
rule_0526,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.5353073452206201}",591,46,6,5,150,7,6,0.25232198142414863,0.9611824912891986
rule_0022,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.1666666666666666}",591,38,6,5,158,7,6,0.2659958720330237,0.9611824912891986
rule_0094,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.1666666666666666}",591,38,6,5,158,7,6,0.2659958720330237,0.9611824912891986
rule_0053,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.5}",591,56,7,5,140,8,6,0.23538011695906433,0.9611824912891986
rule_0125,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.5}",591,56,7,5,140,8,6,0.23538011695906433,0.9611824912891986
rule_0045,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.4166666666666667}",591,46,7,5,150,8,6,0.252562779497764,0.9611824912891986
rule_0117,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.4166666666666667}",591,46,7,5,150,8,6,0.252562779497764,0.9611824912891986
rule_0061,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.5833333333333334}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0069,"{""base_uncertainty"": 0.31139524891716197, ""model_disagreement_rate"": 0.6666666666666666}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0133,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.5833333333333334}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0141,"{""base_entropy"": 0.6202114444725993, ""model_disagreement_rate"": 0.6666666666666666}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0333,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.31139524891716197}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0334,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.31139524891716197}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0335,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.31139524891716197}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0341,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.3315778750082984}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0349,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.3626409721985777}",591,59,8,5,137,9,6,0.23023735810113521,0.9589503484320558
rule_0399,"{""base_uncertainty"": 0.31139524891716197, ""router_risk_mean"": 0.575419661991361}",591,49,8,5,147,9,6,0.24729962160302715,0.9589503484320558
rule_0527,"{""base_entropy"": 0.6202114444725993, ""router_risk_mean"": 0.575419661991361}",591,49,8,5,147,9,6,0.24729962160302715,0.9589503484320558
rule_0206,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.5353073452206201}",591,79,7,6,117,8,7,0.19695562435500516,0.9550849303135889
rule_0214,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.5353073452206201}",591,79,7,6,117,8,7,0.19695562435500516,0.9550849303135889
rule_0198,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.5353073452206201}",591,76,7,6,120,8,7,0.20209838321293427,0.9550849303135889
rule_0190,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.5353073452206201}",591,66,7,6,130,8,7,0.21916064671482627,0.9550849303135889
rule_0414,"{""base_uncertainty"": 0.3626409721985777, ""router_risk_mean"": 0.5353073452206201}",591,64,7,6,132,8,7,0.22218782249742003,0.9550849303135889
rule_0542,"{""base_entropy"": 0.6549198040994479, ""router_risk_mean"": 0.5353073452206201}",591,64,7,6,132,8,7,0.22218782249742003,0.9550849303135889
rule_0406,"{""base_uncertainty"": 0.3315778750082984, ""router_risk_mean"": 0.5353073452206201}",591,57,7,6,139,8,7,0.23410732714138288,0.9550849303135889
rule_0534,"{""base_entropy"": 0.6352904375198885, ""router_risk_mean"": 0.5353073452206201}",591,57,7,6,139,8,7,0.23410732714138288,0.9550849303135889
rule_0199,"{""model_disagreement_rate"": 0.5, ""router_risk_mean"": 0.575419661991361}",591,94,8,6,102,9,7,0.17148262813897489,0.9550849303135889
rule_0055,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.5}",591,93,8,6,103,9,7,0.17299621603027177,0.9550849303135889
rule_0127,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.5}",591,93,8,6,103,9,7,0.17299621603027177,0.9550849303135889
rule_0191,"{""model_disagreement_rate"": 0.4166666666666667, ""router_risk_mean"": 0.575419661991361}",591,83,8,6,113,9,7,0.19029927760577917,0.9550849303135889
rule_0047,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.4166666666666667}",591,77,8,6,119,9,7,0.2004643962848297,0.9550849303135889
rule_0119,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.4166666666666667}",591,77,8,6,119,9,7,0.2004643962848297,0.9550849303135889
rule_0054,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.5}",591,74,8,6,122,9,7,0.20524595803233575,0.9550849303135889
rule_0126,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.5}",591,74,8,6,122,9,7,0.20524595803233575,0.9550849303135889
rule_0046,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.4166666666666667}",591,62,8,6,134,9,7,0.2258169934640523,0.9550849303135889
rule_0118,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.4166666666666667}",591,62,8,6,134,9,7,0.2258169934640523,0.9550849303135889
rule_0063,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.5833333333333334}",591,98,9,6,98,10,7,0.16446508427932577,0.9528527874564461
rule_0071,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.6666666666666666}",591,98,9,6,98,10,7,0.16446508427932577,0.9528527874564461
rule_0135,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.5833333333333334}",591,98,9,6,98,10,7,0.16446508427932577,0.9528527874564461
rule_0143,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.6666666666666666}",591,98,9,6,98,10,7,0.16446508427932577,0.9528527874564461
rule_0207,"{""model_disagreement_rate"": 0.5833333333333334, ""router_risk_mean"": 0.575419661991361}",591,98,9,6,98,10,7,0.16470588235294117,0.9528527874564461
rule_0215,"{""model_disagreement_rate"": 0.6666666666666666, ""router_risk_mean"": 0.575419661991361}",591,98,9,6,98,10,7,0.16470588235294117,0.9528527874564461
rule_0351,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.3626409721985777}",591,98,9,6,98,10,7,0.16446508427932577,0.9528527874564461
rule_0062,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.5833333333333334}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
rule_0070,"{""base_uncertainty"": 0.3315778750082984, ""model_disagreement_rate"": 0.6666666666666666}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
rule_0134,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.5833333333333334}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
rule_0142,"{""base_entropy"": 0.6352904375198885, ""model_disagreement_rate"": 0.6666666666666666}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
rule_0342,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.3315778750082984}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
rule_0343,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.3315778750082984}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
rule_0350,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.3626409721985777}",591,79,9,6,117,10,7,0.19671482628138975,0.9528527874564461
