audit_domain,rule_id,conditions_json,n_folds,total_cases,released_n_sum,released_error_n_sum,released_error_n_max,released_high_risk_fn_n_sum,released_high_risk_fn_n_max,remaining_review_or_reject_n_sum,auto_error_n_sum,auto_high_risk_fn_n_sum,review_or_reject_rate_mean,balanced_accuracy_min
old_data,rule_0066,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.6666666666666666}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0115,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.4166666666666667}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0122,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.5}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0130,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.5833333333333334}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0138,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.6666666666666666}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0306,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.2489689902481337}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0307,"{""base_entropy"": 0.5904423424307783, ""base_uncertainty"": 0.2489689902481337}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0308,"{""base_entropy"": 0.6048336049280865, ""base_uncertainty"": 0.2489689902481337}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0309,"{""base_entropy"": 0.6202114444725993, ""base_uncertainty"": 0.2489689902481337}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0310,"{""base_entropy"": 0.6352904375198885, ""base_uncertainty"": 0.2489689902481337}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0311,"{""base_entropy"": 0.6549198040994479, ""base_uncertainty"": 0.2489689902481337}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0314,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.2773597104631068}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0322,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.2930204020410354}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0330,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.31139524891716197}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0338,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.3315778750082984}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0346,"{""base_entropy"": 0.5611990650948904, ""base_uncertainty"": 0.3626409721985777}",5,285,8,1,1,0,0,67,1,0,0.2350877192982456,0.9821428571428572
old_data,rule_0375,"{""base_uncertainty"": 0.2489689902481337, ""router_risk_mean"": 0.575419661991361}",5,285,6,1,1,0,0,69,1,0,0.24210526315789474,0.9821428571428572
old_data,rule_0503,"{""base_entropy"": 0.5611990650948904, ""router_risk_mean"": 0.575419661991361}",5,285,6,1,1,0,0,69,1,0,0.24210526315789474,0.9821428571428572
old_data,rule_0042,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.4166666666666667}",5,285,5,1,1,0,0,70,1,0,0.24561403508771926,0.9821428571428572
old_data,rule_0114,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.4166666666666667}",5,285,5,1,1,0,0,70,1,0,0.24561403508771926,0.9821428571428572
third_batch,rule_0265,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.4848319814504693}",5,306,10,0,0,0,0,111,1,1,0.3627181385510312,0.96875
third_batch,rule_0273,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.4848319814504693}",5,306,10,0,0,0,0,111,1,1,0.3627181385510312,0.96875
third_batch,rule_0281,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.4848319814504693}",5,306,10,0,0,0,0,111,1,1,0.3627181385510312,0.96875
third_batch,rule_0665,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.4848319814504693}",5,306,10,0,0,0,0,111,1,1,0.3627181385510312,0.96875
third_batch,rule_0249,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.4848319814504693}",5,306,9,0,0,0,0,112,1,1,0.36599682707562137,0.96875
third_batch,rule_0257,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.4848319814504693}",5,306,9,0,0,0,0,112,1,1,0.36599682707562137,0.96875
third_batch,rule_0465,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.4848319814504693}",5,306,9,0,0,0,0,112,1,1,0.36599682707562137,0.96875
third_batch,rule_0473,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.4848319814504693}",5,306,9,0,0,0,0,112,1,1,0.36599682707562137,0.96875
third_batch,rule_0593,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.4848319814504693}",5,306,9,0,0,0,0,112,1,1,0.36599682707562137,0.96875
third_batch,rule_0601,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.4848319814504693}",5,306,9,0,0,0,0,112,1,1,0.36599682707562137,0.96875
third_batch,rule_0657,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.4848319814504693}",5,306,8,0,0,0,0,113,1,1,0.3692226335272343,0.96875
third_batch,rule_0457,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.4848319814504693}",5,306,7,0,0,0,0,114,1,1,0.37255420412480167,0.96875
third_batch,rule_0585,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.4848319814504693}",5,306,7,0,0,0,0,114,1,1,0.37255420412480167,0.96875
third_batch,rule_0649,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.4848319814504693}",5,306,7,0,0,0,0,114,1,1,0.3725013220518244,0.96875
third_batch,rule_0218,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.514713758890918}",5,306,6,0,0,0,0,115,1,1,0.3757800105764146,0.96875
third_batch,rule_0241,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.4848319814504693}",5,306,6,0,0,0,0,115,1,1,0.3757800105764146,0.96875
third_batch,rule_0449,"{""base_uncertainty"": 0.2930204020410354, ""safe_distance_case_score"": 0.4848319814504693}",5,306,6,0,0,0,0,115,1,1,0.3757800105764146,0.96875
third_batch,rule_0577,"{""base_entropy"": 0.6048336049280865, ""safe_distance_case_score"": 0.4848319814504693}",5,306,6,0,0,0,0,115,1,1,0.3757800105764146,0.96875
third_batch,rule_0217,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.4848319814504693}",5,306,5,0,0,0,0,116,1,1,0.37905869910100476,0.96875
third_batch,rule_0225,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.4848319814504693}",5,306,5,0,0,0,0,116,1,1,0.37905869910100476,0.96875
third_batch,rule_0233,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.4848319814504693}",5,306,5,0,0,0,0,116,1,1,0.37905869910100476,0.96875
third_batch,rule_0641,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.4848319814504693}",5,306,5,0,0,0,0,116,1,1,0.37905869910100476,0.96875
third_batch,rule_0248,"{""model_disagreement_rate"": 0.3333333333333333, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0256,"{""model_disagreement_rate"": 0.4166666666666667, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0264,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0272,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0280,"{""model_disagreement_rate"": 0.6666666666666666, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0441,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.4848319814504693}",5,306,4,0,0,0,0,117,1,1,0.38228450555261767,0.96875
third_batch,rule_0456,"{""base_uncertainty"": 0.31139524891716197, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0464,"{""base_uncertainty"": 0.3315778750082984, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0472,"{""base_uncertainty"": 0.3626409721985777, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0569,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.4848319814504693}",5,306,4,0,0,0,0,117,1,1,0.38228450555261767,0.96875
third_batch,rule_0584,"{""base_entropy"": 0.6202114444725993, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0592,"{""base_entropy"": 0.6352904375198885, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0600,"{""base_entropy"": 0.6549198040994479, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0633,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.4848319814504693}",5,306,4,0,0,0,0,117,1,1,0.38228450555261767,0.96875
third_batch,rule_0664,"{""router_risk_mean"": 0.575419661991361, ""safe_distance_case_score"": 0.44908446583322653}",5,306,4,0,0,0,0,117,1,1,0.3823902696985722,0.96875
third_batch,rule_0144,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.3583952070302708}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0216,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0224,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0232,"{""model_disagreement_rate"": 0.1666666666666666, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0240,"{""model_disagreement_rate"": 0.25, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0448,"{""base_uncertainty"": 0.2930204020410354, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0576,"{""base_entropy"": 0.6048336049280865, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0648,"{""router_risk_mean"": 0.5101635376559355, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0656,"{""router_risk_mean"": 0.5353073452206201, ""safe_distance_case_score"": 0.44908446583322653}",5,306,3,0,0,0,0,118,1,1,0.3856160761501851,0.96875
third_batch,rule_0433,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.4848319814504693}",5,306,2,0,0,0,0,119,1,1,0.388841882601798,0.96875
third_batch,rule_0440,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.44908446583322653}",5,306,2,0,0,0,0,119,1,1,0.388841882601798,0.96875
third_batch,rule_0561,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.4848319814504693}",5,306,2,0,0,0,0,119,1,1,0.388841882601798,0.96875
third_batch,rule_0568,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.44908446583322653}",5,306,2,0,0,0,0,119,1,1,0.388841882601798,0.96875
third_batch,rule_0625,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.4848319814504693}",5,306,2,0,0,0,0,119,1,1,0.388841882601798,0.96875
third_batch,rule_0640,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.44908446583322653}",5,306,2,0,0,0,0,119,1,1,0.38889476467477524,0.96875
third_batch,rule_0424,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.44908446583322653}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0425,"{""base_uncertainty"": 0.23155887929829194, ""safe_distance_case_score"": 0.4848319814504693}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0432,"{""base_uncertainty"": 0.2489689902481337, ""safe_distance_case_score"": 0.44908446583322653}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0552,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.44908446583322653}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0553,"{""base_entropy"": 0.5411313747465856, ""safe_distance_case_score"": 0.4848319814504693}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0560,"{""base_entropy"": 0.5611990650948904, ""safe_distance_case_score"": 0.44908446583322653}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0617,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.4848319814504693}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0632,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.44908446583322653}",5,306,1,0,0,0,0,120,1,1,0.3921205711263881,0.96875
third_batch,rule_0416,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.44908446583322653}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0417,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.4848319814504693}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0544,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.44908446583322653}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0545,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.4848319814504693}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0608,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.44908446583322653}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0609,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.4848319814504693}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0616,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.44908446583322653}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0624,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.44908446583322653}",5,306,0,0,0,0,0,121,1,1,0.39539925965097833,0.96875
third_batch,rule_0223,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.6809192268745825}",5,306,16,1,1,1,1,105,2,2,0.34309888947646744,0.96875
third_batch,rule_0149,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.5101635376559355}",5,306,15,1,1,1,1,106,2,2,0.3463775780010576,0.96875
third_batch,rule_0222,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.6307140560545222}",5,306,15,1,1,1,1,106,2,2,0.34632469592808035,0.96875
third_batch,rule_0221,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.5964855305337708}",5,306,14,1,1,1,1,107,2,2,0.34960338445267053,0.96875
third_batch,rule_0148,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.48295647170231426}",5,306,13,1,1,1,1,108,2,2,0.352934955050238,0.96875
third_batch,rule_0147,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.4682956323462678}",5,306,10,1,1,1,1,111,2,2,0.3627181385510312,0.96875
third_batch,rule_0220,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.5740271177553192}",5,306,10,1,1,1,1,111,2,2,0.3627181385510312,0.96875
third_batch,rule_0219,"{""model_disagreement_rate"": 0.0, ""safe_distance_case_score"": 0.5384969832645418}",5,306,9,1,1,1,1,112,2,2,0.36599682707562137,0.96875
third_batch,rule_0004,"{""base_uncertainty"": 0.2930204020410354, ""model_disagreement_rate"": 0.0}",5,306,8,1,1,1,1,113,2,2,0.3692226335272343,0.96875
third_batch,rule_0076,"{""base_entropy"": 0.6048336049280865, ""model_disagreement_rate"": 0.0}",5,306,8,1,1,1,1,113,2,2,0.3692226335272343,0.96875
third_batch,rule_0643,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.5384969832645418}",5,306,8,1,1,1,1,113,2,2,0.3692226335272343,0.9375
third_batch,rule_0168,"{""model_disagreement_rate"": 0.25, ""router_risk_mean"": 0.3583952070302708}",5,306,7,1,1,1,1,114,2,2,0.3725013220518244,0.9375
third_batch,rule_0176,"{""model_disagreement_rate"": 0.3333333333333333, ""router_risk_mean"": 0.3583952070302708}",5,306,7,1,1,1,1,114,2,2,0.3725013220518244,0.9375
third_batch,rule_0226,"{""model_disagreement_rate"": 0.0833333333333333, ""safe_distance_case_score"": 0.514713758890918}",5,306,7,1,1,1,1,114,2,2,0.3725013220518244,0.9375
third_batch,rule_0635,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.5384969832645418}",5,306,7,1,1,1,1,114,2,2,0.37244843997884713,0.9375
third_batch,rule_0642,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.514713758890918}",5,306,7,1,1,1,1,114,2,2,0.3725013220518244,0.9375
third_batch,rule_0003,"{""base_uncertainty"": 0.2773597104631068, ""model_disagreement_rate"": 0.0}",5,306,6,1,1,1,1,115,2,2,0.3757800105764146,0.96875
third_batch,rule_0075,"{""base_entropy"": 0.5904423424307783, ""model_disagreement_rate"": 0.0}",5,306,6,1,1,1,1,115,2,2,0.3757800105764146,0.96875
third_batch,rule_0145,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.41635997334022856}",5,306,6,1,1,1,1,115,2,2,0.37583289264939185,0.96875
third_batch,rule_0146,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.4404604666281271}",5,306,6,1,1,1,1,115,2,2,0.37583289264939185,0.96875
third_batch,rule_0160,"{""model_disagreement_rate"": 0.1666666666666666, ""router_risk_mean"": 0.3583952070302708}",5,306,6,1,1,1,1,115,2,2,0.3757800105764146,0.9375
third_batch,rule_0634,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.514713758890918}",5,306,6,1,1,1,1,115,2,2,0.3757271285034373,0.9375
third_batch,rule_0002,"{""base_uncertainty"": 0.2489689902481337, ""model_disagreement_rate"": 0.0}",5,306,5,1,1,1,1,116,2,2,0.37905869910100476,0.96875
third_batch,rule_0074,"{""base_entropy"": 0.5611990650948904, ""model_disagreement_rate"": 0.0}",5,306,5,1,1,1,1,116,2,2,0.37905869910100476,0.96875
third_batch,rule_0001,"{""base_uncertainty"": 0.23155887929829194, ""model_disagreement_rate"": 0.0}",5,306,4,1,1,1,1,117,2,2,0.38228450555261767,0.96875
third_batch,rule_0073,"{""base_entropy"": 0.5411313747465856, ""model_disagreement_rate"": 0.0}",5,306,4,1,1,1,1,117,2,2,0.38228450555261767,0.96875
third_batch,rule_0152,"{""model_disagreement_rate"": 0.0833333333333333, ""router_risk_mean"": 0.3583952070302708}",5,306,4,1,1,1,1,117,2,2,0.38233738762559494,0.9375
third_batch,rule_0423,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.6809192268745825}",5,306,3,1,1,1,1,118,2,2,0.38556319407720785,0.9375
third_batch,rule_0551,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.6809192268745825}",5,306,3,1,1,1,1,118,2,2,0.38556319407720785,0.9375
third_batch,rule_0614,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.6307140560545222}",5,306,3,1,1,1,1,118,2,2,0.38556319407720785,0.9375
third_batch,rule_0615,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.6809192268745825}",5,306,3,1,1,1,1,118,2,2,0.38556319407720785,0.9375
third_batch,rule_0626,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.514713758890918}",5,306,3,1,1,1,1,118,2,2,0.38556319407720785,0.9375
third_batch,rule_0627,"{""router_risk_mean"": 0.4404604666281271, ""safe_distance_case_score"": 0.5384969832645418}",5,306,3,1,1,1,1,118,2,2,0.38556319407720785,0.9375
third_batch,rule_0000,"{""base_uncertainty"": 0.17960506961375067, ""model_disagreement_rate"": 0.0}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.96875
third_batch,rule_0072,"{""base_entropy"": 0.47078384864362843, ""model_disagreement_rate"": 0.0}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.96875
third_batch,rule_0418,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.514713758890918}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0419,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.5384969832645418}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0420,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.5740271177553192}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0421,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.5964855305337708}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0422,"{""base_uncertainty"": 0.17960506961375067, ""safe_distance_case_score"": 0.6307140560545222}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0546,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.514713758890918}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0547,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.5384969832645418}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0548,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.5740271177553192}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0549,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.5964855305337708}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0550,"{""base_entropy"": 0.47078384864362843, ""safe_distance_case_score"": 0.6307140560545222}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0613,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.5964855305337708}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0618,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.514713758890918}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0619,"{""router_risk_mean"": 0.41635997334022856, ""safe_distance_case_score"": 0.5384969832645418}",5,306,2,1,1,1,1,119,2,2,0.388841882601798,0.9375
third_batch,rule_0610,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.514713758890918}",5,306,1,1,1,1,1,120,2,2,0.3921205711263881,0.9375
third_batch,rule_0611,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.5384969832645418}",5,306,1,1,1,1,1,120,2,2,0.3921205711263881,0.9375
third_batch,rule_0612,"{""router_risk_mean"": 0.3583952070302708, ""safe_distance_case_score"": 0.5740271177553192}",5,306,1,1,1,1,1,120,2,2,0.3921205711263881,0.9375
third_batch,rule_0455,"{""base_uncertainty"": 0.2930204020410354, ""safe_distance_case_score"": 0.6809192268745825}",5,306,24,2,1,2,1,97,3,3,0.317028027498678,0.9375
third_batch,rule_0583,"{""base_entropy"": 0.6048336049280865, ""safe_distance_case_score"": 0.6809192268745825}",5,306,24,2,1,2,1,97,3,3,0.317028027498678,0.9375
third_batch,rule_0647,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.6809192268745825}",5,306,24,2,1,2,1,97,3,3,0.3168693812797462,0.9375
third_batch,rule_0151,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.575419661991361}",5,306,21,2,1,2,1,100,3,3,0.3267583289264939,0.96875
third_batch,rule_0639,"{""router_risk_mean"": 0.4682956323462678, ""safe_distance_case_score"": 0.6809192268745825}",5,306,21,2,1,2,1,100,3,3,0.3266525647805394,0.9375
third_batch,rule_0454,"{""base_uncertainty"": 0.2930204020410354, ""safe_distance_case_score"": 0.6307140560545222}",5,306,20,2,1,2,1,101,3,3,0.3300370174510841,0.9375
third_batch,rule_0582,"{""base_entropy"": 0.6048336049280865, ""safe_distance_case_score"": 0.6307140560545222}",5,306,20,2,1,2,1,101,3,3,0.3300370174510841,0.9375
third_batch,rule_0007,"{""base_uncertainty"": 0.3626409721985777, ""model_disagreement_rate"": 0.0}",5,306,19,2,1,2,1,102,3,3,0.3333157059756743,0.96875
third_batch,rule_0079,"{""base_entropy"": 0.6549198040994479, ""model_disagreement_rate"": 0.0}",5,306,19,2,1,2,1,102,3,3,0.3333157059756743,0.96875
third_batch,rule_0150,"{""model_disagreement_rate"": 0.0, ""router_risk_mean"": 0.5353073452206201}",5,306,19,2,1,2,1,102,3,3,0.3333157059756743,0.96875
third_batch,rule_0447,"{""base_uncertainty"": 0.2773597104631068, ""safe_distance_case_score"": 0.6809192268745825}",5,306,18,2,1,2,1,103,3,3,0.3365943945002644,0.9375
third_batch,rule_0575,"{""base_entropy"": 0.5904423424307783, ""safe_distance_case_score"": 0.6809192268745825}",5,306,18,2,1,2,1,103,3,3,0.3365943945002644,0.9375
third_batch,rule_0646,"{""router_risk_mean"": 0.48295647170231426, ""safe_distance_case_score"": 0.6307140560545222}",5,306,18,2,1,2,1,103,3,3,0.3364357482813326,0.9375
third_batch,rule_0266,"{""model_disagreement_rate"": 0.5, ""safe_distance_case_score"": 0.514713758890918}",5,306,17,2,1,2,1,104,3,3,0.3398730830248546,0.9375
third_batch,rule_0274,"{""model_disagreement_rate"": 0.5833333333333334, ""safe_distance_case_score"": 0.514713758890918}",5,306,17,2,1,2,1,104,3,3,0.3398730830248546,0.9375
